Rank,Review,Year
3,"Of all 3 series of superheroes Arrow, Flash and Daredevil it comes in second for my taste Daredevil is the best of the 3. Arrow gets so stupid for a superhero character , guy goes on a boat with his girlfriend sister, comes back and his best friend is on a relationship with his ex girlfriend, Oliver gives an advice to his friend to fight for the women he loves but that same night sleeps with the girl and off course his friend cries but doesn't give up his secret, then sister comes back from death sleeps with her,and he also slept with the daughter of an enemy with his CEO. His mom is all about protecting her family but kills her husband and laurel character so stupid. I gave 3 because the guy from Flash and his love life its more stupid. Action is good they just should stick to it.",2015
9,"I am bi-polar. I have been that way since I was a young man. I am approaching 60. I have been in treatment for many years. There have been relapses and time spent in hospitals. There have been good times. Before I received good treated, I left a trail of emotional, professional, and relational disaster behind me. It broke apart the lives of others as much as it did my own.",2012
8,"Greetings again from the darkness. The film is exactly what you would expect from a screwball romantic comedy steeped in drama based on bipolar disorder, depression, OCD, Philadelphia Eagles fanatics, a ballroom dancing contest, adultery, Hemingway, and a lead character who jogs while wearing a trash bag. Maybe not exactly what you would expect, but more likely much more.",2012
3,"I wanted to like this movie, I really did. I had read about the plot and its depiction of mental health issues and I was hoping to see a wonderfully nuanced movie with people fighting to get well. Instead, this movie was clichéd and clumsy. It was a movie without direction, it had no playbook.",2012
10,"At first glance, you would think this movie would be just another generic Katherine Heiglesque rom-com that dominates the box office and empties your soul. But classifying it as such is like saying Jaws was a nice little fishing movie. It's so very much more and what makes it all the more wonderful is that it comes as such a pleasant surprise.",2012
8,"While most romantic comedies usually contain bad acting, sappiness, and a large amount of predictable moments; Silver Linings Playbook is the exact opposite. There may be a little amount sappiness in this movie but there is bound to be some in any romantic situations. In reality though, all of the sap in Silver Linings Playbook can be overlooked due to the fact that the film is completely original, extremely funny, and contains outstanding acting from the two lead roles.",2012
6,This is my 1st review because I had to say something about this movie just to warn others about it since there are so many 10 star reviews. I sincerely do not understand what it is the academy saw in this movie to nominate it for 8... EIGHT Oscars! Are they paying them to nominate the movie?? 1. Bradley Cooper is not convincing as a bipolar patient. When I look at him all I can think of is his character from The Hangover or that he was voted Sexiest Man Alive. 2. Jennifer Lawrence is becoming one of my favorite ladies in Hollywood but she definitely was cast wrong for this part also. She is mean and unlikable and overacts the entire time. Just a lot of yelling and stomping around. 3. The entire movie they just bicker and huff and puff. They aren't cute until the very end and then the movie just ends. 4. There were so many football references and talking over one another that my ears started to hurt. The scenes would drag on with just arguing. 5. The plot was very bland so you aren't really rooting for anyone or excited about what is going to happen next. The script must have been a piece of cake to write because there really isn't anything groundbreaking here. There are hundreds of mental patient movies.,2013
2,"How do I find a bookie like the idiot played by Robert De Niro, who co- stars in the surprise hit movie Silver Linings Playbook?",2013
10,"I don't even know where to begin when it comes to this film. First of all, I think it's about time I profess my love for David O'Russell because he keeps making movies that I simply can't get enough of. If there's one thing I've learned this year when it comes to movies, it's find a director you love and follow him or her blindly. There's styles you'll love, and styles you'll hate, find the ones you click with and never let go.",2012
10,"I saw this at the Hamptons International Film Festival as the Spotlight film and it was one of the best movies I have ever seen. It is so relatable, even if you don't suffer from the same afflictions as the main characters, and its implications are so far-reaching that everyone, I believe, can learn a little something from Pat and Tiffany. The story sends such wonderful messages about finding the ""silver lining"" and is uplifting, even in the seemingly most dire circumstances. Jennifer Lawrence and Bradley Cooper are phenomenal, and I found myself really attached to their characters. This is a must see for everyone! And I will be seeing it again when it hits theaters in November.",2012
5,"First of all I want to say I really wanted to like this movie. I know it's a romantic comedy and it's not my favorite thing to watch but it has its moments. The trailer of this movie made me really want to watch it, a story about two depressed people whom meet up. As a person who has been depressed and suicidal for a large part my life this movie seemed like something that could bring up the frustration of being depressed and mentally ill. But was it? No, not at all. It made it a silly and meaningless plot point and it dumbed down feeling mentally ill to a small thing that doesn't matter and everyone can get over it in easy if they just want to. ",2013
1,"Over the past week I believed I had seen the most overrated film currently frontrunning the Oscars this year after viewing ""Zero Dark Thirty."" And then I discovered this abomination.",2013
5,"After a great beginning, describing pretty realistically the condition of a person with a mental disorder (in this case bipolar), the movie fails completely in the last 30 minutes, where the main character suddenly gets over his obsessions and finds true love, his family wins a lot of money and his friends manage to solve their emotional and mental problems in order to celebrate the happy-ever-after couple.",2013
3,"Just got back from theater with my wife and had to write.. My top genre is rom coms and i can enjoy the lamest and most predictable, but this is a real stinker. I can't believe people clapped at the end, morons. Other negative posts are right on editing, poor story line with weak motivations, but the killer for me was ZERO chemistry between Lawrence and Cooper. This movie never figured out what it wanted to be: comedy, quirky love story, family healing story, concern for the mentally or emotionally ill, Benny and Joon? I think they never figured it out or planned well so they threw it all in. ",2013
2,"I really wanted to LOVE this movie, as I rarely get out to watch movies so I am very selective about the ones I will go watch. I love both Bradley Cooper and Jennifer Lawrence and the reviews have been so overwhelmingly positive I was sure I couldn't lose!",2012
1,"Thought I would enjoy this film, unfortunately I didn't. You could see from a mile away that the main character was going to end up with the other women(yawn, seen this in other films). It was too long, well it felt like it for a 2 hr film, it kind of dragged on and on, and was hoping for the end to arrive. Deniro has done better work than this, Jacki weaver was good, and deserves the Oscar nom for her role, as for Bradley Cooper and Jennifer Lawrence, there was NO chemistry between the 2 leads, I thought His character was going to end up with his wife(ex-wife in the film), would of been interesting if they had of gone this way instead of the predictable outcome. Long on fluff, short on substance is Silver Linings Playbook.",2013
2,"Sorry to bring the joy down people, but I've been wasting my time for the last 2 hours... When you watch the trailer, you do know what to except of the basic story, the funny/weird romance, etc... what you don't know is how slow & weak the action & dialogs take place. It is so painful to see good actors led to play in such a disastrous direction. Main characters seem to play a caricature of a mentally ill person like ""cuckoo's nest"" basic redux, poor deniro seems to be stuck in the role of the good old grumpy/lovely dad/step dad for the last decade now. Actors are plainly hysterical, going in circle for the whole movie. I couldn't relate, not one bit. When you go to tragi-comedy genre, you expect to get emotionally involved, I was clinging to my seat after an hour trying to figure out if i had to laugh cry or just get out of the room... The staging & editing is extremely weird but not in the good sense. I wont mention about the American sport community thing, though it made them look all the more pathetic (ok i just mentioned it). Terrible. The last movie -and they are few -that gave me that feeling of total emptiness was ""How Do You Know"", boy i had hoped it would never happen again... well it is !!!",2013
1,This movie was built up to be one of the best of the year. It couldn't have fallen shorter in my opinion!,2013
2,Dancing with PTSD,2013
1,"So, the acting in this film is excellent and that's why the one star. Other than that, this is a hot mess of a movie in terms of any sense of reality, common sense, and human behavior.",2013
1,"Wow, talk about a movie written to a well-worn Hollywood recipe.",2013
1,"I expected this movie to be really good. Something else than the usual Hollywood stuff. The beginning was in line with the expectations. Looked promising, but that soon disappeared and eventually it was hard to watch the movie at all, but I did it, sometimes looking away. Especially the scene were almost everyone is in the house of the parents and they are talking about the bet that went wrong and what to do next. This scene really went wrong and there seemed nothing to do about it, but close my eyes and look away. The movie really collapsed there. The remaining of the movie was exceptionally predictable. I even got the jury-score right. Afterwards I couldn't think of any reason for this movie to be made except making money. The 8 here/92% (!) on rotten must be on a scale from 0 to 100/1000. Safe yourself the trouble, don't believe the hype and skip this one. It's a mixture of scenes from a lot of movies which never becomes 1 movie.",2013
10,"I was fortunate enough to make it into the Austin Film Festival screening of this film, and my god it was worth the wait. David O. Russel has outdone himself with this beautiful portrayal of a dysfunctional family searching for a way to come together. Bradley Cooper has won me finally with his odd and hilarious character. Jennifer Lawrence is dashing as ever with the hysterical role of Tiffany, a depressed woman trying to find a way out of her issues. This whole film has powerhouse performances, a laugh-out-loud script with heart, and a way to get the audience attached to its likable characters. I definitely recommend this film to everyone, and you are sure to see this as Osacr buzz.",2012
1,"One star because zero stars isn't an option, nor is a black hole icon. I should know better than to dis this film, as most films I hate only draw comments from idiots. But for the sheer pleasure of it, I'll say this: I hated the writing, the acting (especially deNiro, who has been doing this same role for at least ten years and has apparently abandoned the use of his talent, and his wife-character), the characters themselves, the directing, the cinematography, the casting, the scenic design and the overall conception - where a ""silver lining"" is imposed on the story rather than grows out of it. I didn't find a single scene emotionally believable, felt the script demeaned mental illness, thought the film pandered to blacks, sports, dancing-with-the-stars fans, Philly itself, endorsed gambling, rewarded incredible stupidity and risk-taking (deNiro's character is willing to throw away his entire family's future based on nothing other than an idiotic hunch by a sexpot) while the film pretends to endorse other ""moral"" life choices, thought the entire film depended on ""cute"" writing and cliché (where plot is a substitute for canned laughter), and that it was predictable after the first ten minutes. By the way, the audience I was with, maybe 50 people, didn't laugh that much. What's not to hate? Over many years I've learned that many people often think something is funny if someone else tells them it's supposed to be. I'm not one. Now go ahead and trash me if you like. But if I can keep one person from seeing it I'll have done my duty. And if one other IMDb reader has the guts to agree with me: brother, (or sister) - welcome to the real world!",2013
10,"Not being a huge fan of superhero movies, I didn't have much expectations for Batman Begins. However viewing the 2005 Christopher Nolan production, I was pleasantly shocked. Then after my huge expectations for, ""The Dark Knight"", Christopher Nolan blew my expectations to the dust. Will the same happen with the 3rd and last film, ""The Dark Knight Rises""? Quite simply, Yes! My big expectations were once again, blown away. What a production! This is a true cinematic experience, to behold. The movie exceeded my expectations in terms of action, and entertainment. The editing, sound, score, visuals, direction and action are all top notch. ",2012
1,"I'm not one for writing reviews, but the positive response this movie is getting makes me uneasy. I'm really worried about the general population. ",2012
2,"Don't waste your money, The Dark Knight was terribly awesome, every scene in that film as stand alone is better than this film. ",2012
1,"I'm starting to suspect there's some mass cultural delusion effect at work here, and in a few decades time people will come to realise that it is, in fact, just about as bad as a film can be and is easily the weakest of Nolan's Batman trilogy. Let's explore why.",2012
1,"What makes things worse, is that its predecessors were basically intricate works of genius, but TDKR lacks essentially everything that made The Dark Knight (particularly) one of the greatest superhero movies ever produced. On top of all this, everyone's bandwagoning on thinking it's great because it's ""supposed"" to be great, right?!?! How could Nolan's finale not be a masterpiece?! Well, I'll tell you...",2012
2,"That was the exact sentiment I had after watching TDKR. I had been waiting for this movie ever since the first teaser trailer was released. To cut the long and short, I am writing down some first hand reactions I had while watching the movie and the reason I felt that there must be something wrong with me. ",2012
1,"I honestly didn't like this movie very much, there were many things wrong with it that ruined the immersion and messed up something which could have been good.",2012
1,1. This movie is almost 3 hours long. Out of this 3 hours Batman was sick and crippled 2 hours. He was in his batman suit and did his batman stuff 15 minutes.,2012
1,"i cant believe that some people are giving 10 rating for this pretentious,boring film.some are blinded by the hype and mass hysteria.even though they feel the movie boring,they are not willing to accept it.the guy who sat beside us in the theatre fell asleep halfway through the film and after the completion of film,he woke up and clapped.lol.all they want is part of batman patron and feel cool about it.coming to the film,its a rip-off of Bond film 'The World is not Enough'. In both films, the innocent woman is ultimately revealed to be the true mastermind/villain and the ""monstrous villain"" works for her out of devotion. Both are also willing to sacrifice themselves for love. Not to mention Bane was very much like Renard (villain from TWINE): a single named, intelligent anarchist terrorist with super strength due to a disorder, and we are led to believe throughout the bulk of both films that Bane and Renard are the masterminds behind the plot. Then there's Miranda Tate and Elektra King; beautiful,foreign businesswomen who deal in global energy.Both earn the trust of the hero (Bond/Wayne) while becoming romantically involved with them, though it's all a part of their plan to use the hero's company (MI6 and Wayne Enterprises) to her own ends. The plans are basically the same as well: steal reactor- nuclear material with the goal of nuking an entire city (Gotham and Istanbul). Another leading lady who is foxy at first and helps the hero later.character Q - Lucius fox with gadgets,M - alfred.Just added the holy drama stuff like depressed,burdened,not so-heroic Batman and hope for the city blah..blah.the icy post-apocalyptic,anarchy episodes are boring.there are many plot-holes and logicless scenes like taking a big city as hostage for months",2012
6,I came out with slight disappointment after watching DKR for I had huge expectations from Nolan after an exceptional TDK.,2012
1,"After seeing and liking the first and the second part of this trilogy, the third came off as a disappointment. There are only a few things that actually work in this movie - Hathaway an Levitt gave very nice performances, and were convincing despite of the ludicrously cliché lines they were given. Before seeing the movie, I presumed that (based on the reviews I had read) they had only minor roles, but the two of them guide the plot. Also some action sequences were well executed. But only a minority of them. The majority was illogical and confusing. In comparison with the second movie which I found to be, in its core ( even with the occasional shabby lines), an intelligent and elegant movie, this one lacks action. Of course that a movie shouldn't be judged by the amount of action, but in lack of it there must be a good storyline. This movie has none. Its plot is full of gaps, frustratingly illogical. One of the things that induced from me a great snore was the jail and childwhoescaped subplot. The idea of the jail is absurd. Whose prison is it, why are there no guards? Oh, I know it's inescapable... but please. Its location is outside of some ancient city walls, but very near it, and a modern complex is build only yards away (you can see it on the edge of the screen when Bruce escapes – but I will get to that). Bane (the Big Bad of the movie) escorted Bruce to the Asian jail himself, made all that way just to tell Bruce that he will torture his soul, and went back to Gotham, in the US, in the matter of hours. Why making that journey? It's impractical as hell. Furthermore, the man in prison, who are paid by Bane to keep Bruce alive (the man actually uttered the line – I'm paid more to keep you alive, when Bruce asked for death), are helping him fix his dislocated spine (no, it's not broken) and escape. Why? After a few tries, Bruce manages to climb the well and emerges on the surface. He throws some big, fat rope back in the pit. Where did that rope come from? Was it left outside just in case someone climbed to freedom so he can free all the other prisoners? Bruce himself had no rope – that was the whole point. Is the prisoners safety rope actually tied at the surface? If so, why no one climbed the rope itself? Hell, my brother with whom I watched the movie actually thought that he threw down the safety rope to make sure nobody else would escape. Then Bruce, with no money, no passport and no knowledge of the native language returns in the terrorist occupied and military guarded Gotham. He also, at the time, has no Batmobile, Batcopter or any other Bat-based vehicle. How did he get into the city? Fortunately, once in the city, he found his Bat-copter lying on the roof of a middle-height building, a huge thing covered only with a nett, and visible from air. With all the riots in the city, is it possible that nobody had stumbled upon it? Also, once in the Bat-copter, he encourages the not-long-ago buried police forces (who all have clean clothes and are clean-shaved after being underground for months) to attack the terrorists, but instead of helping them by shooting the enemy from air superiority, he lands the Bat-copter and seeks Bane for a fistfight. Is this not idiotic? The only action scene that was good was the one after the stock-market attack when Batman made a dashing escape. But, not even this scene can be compared with the ones from the second movie which were thrilling, masterfully directed and longer. They were also simpler, there was no atom bomb, there were just guns and explosives, but it worked better, it was more realistic, and darker. Unfortunately, what replaced action is load of parapsychology, the endlessly recycled story of the orphan Bruce, with many annoying flashbacks from previous films. You know the movie is not doing well when there are flashbacks involved. What got on my nerves a lot was also that all lectured Bruce, the man who sacrificed everything to help Gotham and do good. Alfred was particularly pathetic. Bane is truly a poorly done movie villain. The comic book character is said to have some intelligence. This was not present here. The opening scene, the delivery of the plan of doctor Pavel's abduction: Bane has executed a pointlessly expensive and complicated operation where he sacrificed unnecessarily three of his man, chopped up a plane and then used the already seen skyhook (The Dark Knight), when he easily could have attacked the plane on land. The romance between him and Coltirald's character is also redundant. His and Cotillard's background story could have been left unexplained. Even with it, both of them lack motivation. The rest of the movie Bane makes impressive entries. Actually a lot of the movie is about walking on the street, walking through the sewage, etc. And entering rooms. The romance between Bruce and Cotillard character was redundant and not probable (I accept this only if Bruce wanted a quick shag after a long time of drought). The explosion, beside the unnerving need of certain directors to explain in word what we understood in picture (someone actually had said Explosion! after we've have already seen the mushroom), was not realistic (no waves). But, as a whole, the movie is sufferable, just don't expect anything great. The thing I hated the most is that Batman is missing from this film. Bruce was more out of the suit, than in it. Seems to me that Nolan became a little bit too cocky with all the praise for the two previous movies. It's a shame because the movie could have been a lot better if he hadn't.",2012
1,"I have no Idea what to even start with about what was wrong with this movie. Apart from the obvious Richard Nixon voice Batman has had in every movie of this trilogy, now we also have a villain we can barely understand .",2012
10,"Christopher Nolan has outdone himself with this one. At 3.30 in the morning, I was tired. Just getting out of it, I've never been so awake. ",2012
1,"The movie was so boring and lengthy that I considered to leave the cinema. The script was predictable at some points and the acting was so poor amongst some of the actors. Anne Hathaway was horrible, she was not convincing at all and her outfit looked like a cheap Halloween costume. Bane, the main villain of this movie was killed in a split second and everything was forgotten about him, that's it. It's like the script writers wanted this movie to end quickly as possible at this point. The actor playing Miranda who appears to be Ra's Al Ghul's daughter Talia should get the award for worst death presentation, it was some of the worst acting I have ever seen, you can tell that she is acting. It's like she is taking a nap for crying out loud. Blake who appears to be Robin gets access to the Batman cave and all the high tech stuff that is in there, but he didn't receive any training at all so he wouldn't know how to use it. Robin is just an ordinary cop in this movie with no combat skills, yet Bruce Wayne gives away the cave to him and settles down with the supposed Catwoman.",2012
7,"As this movie was the most awaited movie of the decade, I obviously wanted to watch it as soon as possible. My friend won some contest online and so, I got to watch it a few days earlier FOR FREE.",2012
1,"Hype can kill a movie, and I think the fanboys can't handle the fact that this film isn't the cinematic masterpiece it was made out to be. Therefore, they still give the film 10/10 because they can't accept failure. I think this Avengers vs. TDKR crap has really riled them up (note, I am NOT an Avengers fanboy). Ever since the release of The Dark Knight, there have been a new legion of insane fanboys and they outnumber everyone. They are always right, we are wrong. But hey, TDKR is amazing because it's supposed to be, right? Wrong.",2012
10,The Dark Knight Rises was an outstanding end to what has been the best trilogy I have ever seen.,2013
1,"I don't get what all the 10's are about. I don't see how this movie is a 10, or rather even an 8. There are so many plot holes, the characters are so one dimensional, action sequences OK at best.",2012
1,"The characters are void of purpose most of the movie; terrible explanation of why and who are the ""people"" raising against the status quo; fighting scenes that are worst than Chinese B movies (knocking a guy out with a box is not acceptable anymore, or a dozen armed men choosing to wait those extra seconds just enough to fail and then trowing punches at the bat instead of using the guns in the first place), the whole bruce wayne goes to ""hell on earth"" prison that ends up to be a hole with a bunch of old farts where all he does are some sit-ups... come on, it's just plane wrong. But the piece de resistance is when the bat tops the line ""a hero can just be the guy who puts a coat over a children's shoulders and let's him know the world is yadadada..."". I mean, after the dark knight with Ledger, pfffff, this is simply WRONG! Oh, and the end... why make a whole plan to get the bomb to a designated place with all the work involved if all you needed to do was grab a cable and lift it to the sea? I mean, this movie is right there along Charlie's angels and stuff like that. Where's the power punch of the first two? This sucks! Big time!",2012
10,"After eight years in seclusion, Batman resurfaces to face Bane, a mastermind bent on destroying Gotham and has ties to Bruce Wayne's past. Christopher Nolan's conclusion to his Dark Knight trilogy should be treated as a wrap up rather than a third installment. Despite many new characters being introduced, even their conflicts and motives are derived from events that occurred in the previous two films. Such an approach could be seen as a weakness, since the conflict could just end up being sort of a rematch rather than moving the story forward; however, Nolan's approach works terrificly. Over an hour is shot in stunning IMAX, but the film is more touching than it is intense and that's its best quality. Hardy steps in as the genius mercenary Bane, who is slightly bigger, slightly stronger and slightly smarter than Batman, thus making him a challenge best suited for the grand finale. The Joker works best as Batman's arch-nemesis since they are polar opposites, with The Joker standing for everything Batman stands against. Two-Face works best as Batman's most tragic enemy because Harvey Dent is very much like Bruce Wayne the only difference is: Dent copes with his tragedy through revenge rather than seeking justice as Wayne did. Bane works best as Batman's most challenging villain because of his physical and mental superiority—forget the Bane you saw in ""BATMAN & ROBIN"". Nolan carefully chose all his villains in the series wisely and executed them perfectly. Hardy had big shoes to fill following Ledger's posthumous Oscar winning performance; while Bane is no Joker, Hardy does a satisfying job and should not be compared to Ledger's performance as they are completely different roles. It is Michael Caine, however, that delivers the most memorable and touching performance of the entire film. A wonderful conclusion to a wonderful trilogy.",2013
