Rank,Review,Year
10,"For those of you like myself who are fans of the books of the same name,you will not be disappointed by this movie. Unlike the animated versions that have previously been made where much of the story was condensed either for budgetary constraints or time limits, the Fellowship of the Ring while it does take a few shortcuts, there are very few. It is very exciting getting to see places that up until now have been purely figments of my imagination portrayed by someones elses imagination on the silver screen. I felt myself holding my breath waiting to see the various locations of middle earth and how others have dreamed of them. The movie does a breathtaking job in transporting the viewer to this other world and does so with magic good enough to be from the hand of Gandalf himself. Yes, there are places where for dramatic reasons or to prevent a lengthy historical context that certain events from the book were either shortened, modified or changed. These changes however do not change the storyline itself and makes for a very entertaining movie. I do feel however that if you are one of the uninitiated, it would serve you to either read the book before going, or immediately after the film pick up a copy and read it as it will provide more breadth to the story than what an almost three hour film can portray. In addition, there are several scenes in the book that while not central to the main story, add more to the lore of middle earth and help to explain some of the history leading up to the time of the story. The characterizations in the film were very well done and the choices of the actors to play the hobbits were perfect. While I was somewhat anxious to have Elijah Wood as Frodo and Sean Astin as Samwise, after seeing how well they were portrayed on film left me no doubt that these actors did a very admirable job bringing the characters to life. The majority of the cast has some English accent which was my main concern. Both the principle American actors portrayed a passable English type accent themselves which helped prevent them standing out on their own. How the filmmakers made several average height men such as Wood and Astin, and probably more so John Rhys Davies as Gimli appear much smaller than their Elvish or human companions is spellbinding. Special effects in this movie while at first don't really seem to be that obvious eventually take on a more obvious tone as the fellowship moves further into the adventure. As one would expect from a magical world, many things which we take for granted from reading the books are very difficult to accurately portray in a live action presentation. The filmmakers not only did a good job, they surpassed by far my expectations and truly made the experience an enjoyable and fulfilling one. As with any film where there will be sequels coming out, the ending left me longing for December 2002 to follow our adventurers further on their quest.",2005
10,Minor Spoilers,2002
8,"I've been watching this movie and its accompanying extras on DVD this week for the first time and I thought is ironic that this very American war story should be directed and produced by an Englishman (Ridley Scott) and have a large number of British actors cast as the American servicemen (Ewan McGregor, Jasson Issacs, Hugh Dancy, Euan Bremner, Orlando Bloom.) I suppose it's the equivalent of Steven Spielberg directing a film about the Battle of Goose Green during the Falklands War and casting Americans as members of the Parachute Regiment.",2005
10,"When talking about war movies, there are many great ones that immediately spring to mind. Since the 70's, three of them have formed a bit of a holy trinity: Francis Ford Coppola's Apocalypse Now, Stanley Kubrick's Full Metal Jacket, and Steven Spielberg's Saving Private Ryan. These three movies have set the bar for all other war movies that have come along since then. When it was announced that Gladiator director, Ridley Scott, would be adapting Mark Bowden's book, Black Hawk Down: A Story of Modern War, filmgoers knew that they would be in for a treat.",2002
9,"Unlike most of the war movies of our time, Black Hawk Down sticks to the facts about what happened in Mogadishu and doesn't romanticize the story. To support this observation, the viewer will notice that there is not really one main character. This shows that the film focuses more on what happened in Somalia instead of on the characters personality and/or struggles. Another important aspect of the film that makes it so great is the cinematography. Not only was the setting of the film accurate to the real thing, but the way that the movie was filmed is great because it seems like someone is running along the battle scene getting everything on tape. In addition, the film contains small aspects that one may not notice that are important to the situation in Mogadishu. For instance, the bullet shells that fell from the firing helicopter fell into one of the soldiers' vests, and he scrambled to get it out because of how hot it was. This small detail makes the movie that much more realistic. To conclude, Black Hawk Down is a great movie that is both an eye opener that sticks to the facts as well as a quality film. I recommend this movie to any war-film fan, as well as anyone that likes watching movies in general.",2005
10,"Black Hawk is quite simply the best movie of the year (2001) and the best war movie I have seen.  It's an astonishing achievement that puts you right in the middle of the hellish horror faced by U.S. soldiers in Somalia in 1993. Every explosion startled me and filled me fear, every gunshot felt like it was whizzing right by me, every mistake or unforeseen event had me on the edge of my seat with stress and anger. I felt as though I had been transported to Mogadishu for 2.5 hours and plopped in the middle of the ambush faced by the 100 or so U.S. Rangers and Delta Force Troops as they set about to capture a Somalian warlord responsible for stealing Red Cross food shipments in his starvation-ravaged country. I really felt this movie, it was tangible to me; the confusion, the fear, the sense of dislocation and horror the soldiers must have faced. At the end I was emotionally and mentally drained.",2002
10,"I've just got this movie on DVD - I did see it on the big screen and it blew my mind.  Being from Australia we had practically no idea of what was going on in Somalia, and after seeing this movie and then reading the book - it is an eye opener.",2002
8,"I vividly remembered the news reports in October 1993 of the body of an American serviceman being dragged through the streets of Mogadishu following the battle there . A couple of years later my interest of the battle was rekindled by an edition of the BBC`s excellent history show TIMEWATCH  that spoke to the survivors of "" The biggest firefight involving American troops since Vietnam "" , so when Mark Bowden released his book BLACK HAWK DOWN I opened the first page and found myself unable to put it down , and when I heard Ridley Scott was going to bring Bowden`s book to the big screen I was looking forward to seeing it ",2003
8,I have seen many War movies and I am myself a very die hard Military Technology Enthusiast but I have hardly seen any movie which is as correct as this one. This movie simply gives you the feel of the actual action which went on during this battle. ,2008
7,"Black Hawk Down, co-produced and directed by Ridley Scott, is based on a true story taking place in Somalia, Mogadishu in the early '90s. Elite forces were sent there to participate in a UN peacekeeping action and the task was to abduct two of Farrah Aidids, a Somalian warlord, lieutenants. But it proves more difficult than they previously had thought after two Black Hawk helicopters were shot down and in turn led to a fiasco, a failure that has devastating consequences. Starring as Eversmann is the well-known actor Josh Hartnett, from Lucky Number Slevin. Tom Sizemore (Saving Private Ryan) plays Danny, a tough and fearless sergeant, and as the comic relief is Ewan McGregor (Trainspotting).",2011
9,"Ridley Scott seems to have a knack for high intensity in movie-making (Gladiator, Blade Runner, Hannibal and Thelma and Louise among others come to mind) and Black Hawk Down, a war picture set in Somalia, is another prime example of his knack. Black Hawk Down is a war movie that does something I haven't seen much (or dare I say haven't seen at all) which is not going directly into the battle scenes, but instead keeping the audience in check with how the soldiers are reacting and feeling and never diverging much from the action. It is a daring move by Scott.",2002
1,"Letting Jerry Bruckheimer produce this movie was a mistake. Bruckheimer's gift is the creation of stupendous summer blockbusters with good guys, bad guys, mad stunts and huge explosions. I can understand him wanting to handle more serious material to gain credibility but ""Blackhawk Down"" is not one of his better films.",2007
1,"Nothing short of American war propaganda. Americans are portrayed as like Jesus in the bible, sacrificing themselves to save the world, or so they'd like us to believe.",2009
1,"I find it ironic that many of the comments being circulated from outside (rather luckily, I'd say) the hornet's nest of U.S. news media are doling out the most thoughtful and reasonable opinions on why ""Black Hawk Down"" is such a rank slice of flag-waving propaganda.  Those who say, in so many words, ""leave your politics at the door"" are the ones who are missing the point of a democratic society--even in something as simple as film criticism, dissent is not a privilege, but a right for all people who disagree with the preset opinions of others.",2003
7,"Black Hawk Down(2001) is truly a great war movie. Filmed extroirdinarally with gritty action scenes, this movie is (one of) the best war movies I've seen since Saving Private Ryan.",2002
8,"In my opinion, this is the best movie about war ever made. It surpasses even such masterpieces as Spielberg's Saving Private Ryan or Stone's Platoon. Reading comments on this website, I came to conclusion there is no middle way (there are exceptions, of course) with this movie; or you love it or you hate it. Well, I love it. I can't agree with arguments given by people who hated it, furthermore, I can't even understand most of them, which mainly are:",2004
8,"This movie is a factually based, and done in a way of a real life documentary.  My friend Tony told me about the book, and its pretty close to the movie.    There is a mention(very lightly) about not having heavy armor, from what Tony told me because it would look bad on CNN, and if I remember right this event cost Bill Clinton about 17 points in the polls, he would have lost the election if it was called right away.  I don't think CNN will affect foreign policy again, when they called for the US to help out a country, and Bush being ex CIA chief just wanted to convoy some food and get the hell out.  This movie shows why.  It's not a action movie I would call it more of a war/horror movie.  We see what army life is about, how well trained the special forces are, and the confusion, and horror of war.  The film is one constant feel of fear.  It was accurate, but according to Tony left  some of the grimmer parts out.  Where the troops got lost because the city has no street names, a lot of women and children died because the war lords used them as shields, and spotters.  You really feel bad for the men, and it must have been an eternity for help to arrive.",2002
10,EDITED FROM A REVIEW ON 7 FEBRUARY 2016.,2017
10,"This film was one of my favorite films growing up as a child. Ridley Scott's Black Hawk Down hits close to home as I grew up in Fort Campbell, Kentucky home of the 101st Airborne division. Mostly all of the people involved in the incident were from that base including my father who served in Mogadishu, Somalia. I remember seeing the film as a child and being blown away with the visual effects and sound. I have always been keen the quality of film. Meaning cinematography and sound editing have been one of the most important parts of making a film and Black Hawk Down hits the nail on the head. Scott has always been an amazing film director and he always manages to choose the best cinematographers and film editors on the market. With this film winning two Oscars it has proved to be one of the best war films ever made. ",2017
10,Black Hawk Down is a movie that really shows the brutality of war. It doesn't feel like a fake movie about war. It feels as if I'm there watching the reality of what is going on in the battlefield. It is a perfectly edited film with some really amazing cinematography. The score/soundtrack is outstanding. This film is filled with tearjerkers. The movie really brings you on to the battlefield and you feel what the characters feel. The film doesn't really have a main character like other war films. This is saying that war doesn't have a face. All the soldiers are in it together and they all feel the same pain. It is truly a masterpiece! Bravo!,2015
7,"After the success of Saving Private Ryan in 1998, the war movie was rebranded from the moral fable of the Vietnam era to something that was essentially an exciting experience for its audience. Black Hawk Down was perhaps the most extreme example of that approach, a pure video-game movie that pares down all the camaraderie and humanising to just a handful of brief exchanges, and puts almost all its attention upon the actual business of killing each other.",2012
8,"Scrolling through the 135+ comments, I'm amazed at how outraged so many viewers are at the ""excessive violence,"" ""explicit sex,"" ""foul language,"" etc., etc., etc.  C'mon.  A film is advertised as Elvises robbing a Las Vegas casino during an Elvis convention.  How much more lead in do you want? You expect, action, thrills and ... content?  Amazing.  Listen.  This is one of the funniest, outrageous films I've seen in a long time. Yes.  The story's incredible.  But, in any film, we have to consider the level at which we're willing to ""buy in.""  I mean, some people were outraged at the farting scenes in Shrek.  Now, they're complaining because Russell and Costner-- especially the latter-- are too violent.  Well, let's go back a year or so when Russell and Costner both made Wyatt Earp films, playing the title roles.  From my view, both vehicles were ghastly but entertaining. So, I submit that what we have here is the COSTNER and RUSSELL Revenge vehicle.  Costner is always on the leafy edge, whether he's dancing with wolves, building baseball fields for ghosts or water-skiing as bait for sea monsters.  Russell, whose track record in shoot 'em-ups is no less than Stallone or Arnie, is likewise coming off some hound dog roles, such as being an automated soldier, a remake of his Escape from New York (LA?  Why'd anyone want to go there in the first place?) and the sci-fi Stargate.  Now, we get these two guys in a mindless, black comedy, full of S&V-- the most since the cult film Thursday-- with quirky twists and turns.  Mindless violence? Yes.  Gratuitious sex? Yes.  Entertaining?  Yes-- but only if you don't take it too seriously.  I loved it.",2001
7,"Like True Romance, and Pulp Fiction this film is movie junk food that I love to eat.  Film purest will classify this film as crap, and so it is; but this is crap that the masses want and the movie elite hates.  For action films this is great, a few slow parts, and the action scene at the end got a little predictable, with the high kill counts, but rebounds with a great ending.  An old western show down, and being a road movie it gives the junk food escapism I love and need.  The acting is great, Costner plays such a great jerk in this film, his attitude makes the viewer dislike him, like a bad guys in wrestling.  Costner should keep playing bad guys. I believe this is his strong point.  Russell plays the hero or the not too bad bad guy. Russell character is the all American type he acts too the tee.  Stay at the end of this film for they have a bonus with the credits, an Elvis video and a funny out take from the film.   Taker easy, and give yourself a break and watch this film.",2001
1,"I owe Roger Ebert an apology regarding this film.  I was surprised by his review trashing it.  What did he call it?  ""Mean spirited,"" I believe.  He also described a few plot points that I had trouble believing.  I thought, ""He must be joking.  They couldn't possibly have done something THAT stupid.""",2001
1,"This movie is one of the worst I've ever seen.  I like Kevin Costner.  I like Kurt Russell.  But why they made this waste of screen time is beyond me.  Much of it made no sense, like why Kevin's character kills everyone in sight but leaves one particular character alive.  There was absolutely nothing likeable about Kevin Costner's character and yet at the end of the movie the comments the cops made about him made it seem like he was supposed to be a folk hero to the viewer.  I don't think so.  If that is what the writer intended, he/they sure missed the boat.",2001
9,"Blah, Blah, Blah.  Yes, there is a lot of violence and foul language in this movie.  If that is the sort of thing that offends you than don't see this movie.  If not, this was a great action movie.  I was really surprised because of negative reviews.  I wanted to see it in the movie theater, but couldn't find anyone else to go.  I regret now not seeing it at the theater. Costner was EXCELLENT as the bad guy.  Russell was good too.  And there was an excellent supporting cast.  You will see this movie and after you were done with it you will say this movie was different than I thought - guaranteed.  This is a perfect example of critics killing a great movie (it was the violence and language).  One of the best action movies I have ever seen.",2001
7,"OK, it a piece of trash. It is one of those guilty pleasures of mine. You know, the movie you are not supposed to like, but can't resist every time it comes on.",2007
10,"Directed with a slightly overused yet still very affective ""artsy"" style by relative Hollywood virgin Demian Lichtenstein, GRACELAND starts with a bang. Judging from the television spots and theatrical trailers one would assume the film revolves around the slowly bubbling brewing plan to knock off a Vegas casino dressed as Elvises on International Elvis Night. But that is where you would be wrong. The ten minutes of nonstop action that are a result of the casino robbery (and in a weird dimension almost mirror the bank robbery scene in HEAT)happen in the first ten minutes of the movie; the other 120 minutes, revolve around the aftermath and repercussions of the bloodbath.",2001
2,*some spoilers*,2002
10,"After hearing a lot of bad reports on this movie I was pleasantly surprised when I finally saw it.  The acting is good, Kevin Costner's bad guy is great, it's well filmed with a lot of excellent cinematography, combined with absolutely perfect use of the soundtrack from minor audio cues right through to the explosions.  This is not a sophisticated movie, but in its genre it is excellent.",2002
1,"This movie is hyped to be dark and funny - I was expecting something along the lines of True Romance or Resevoir Dogs.  I have liked lots of violent movies and lots of movies in which women are treated pretty shabbily. This movie was totally offensive in the treatment of women which I presume was aimed for laughs but fell flat.  The violence is not well done - just shooting of endless bodies with big guns.  Frankly, the movie made me terribly sad for the state of our nation - that we consider this movie to be ""entertaining"" in any sense.  When cultural critics talk about the glorification of violence and the numbing effect of seeing it, this is the movie to which to refer.  Nothing thought provoking, nothing funny, nothing fun.  At best, it is a waste of time and money that you can forget about.",2001
1,Puh thetic,2001
1,"Terrible plot.......the much ballyhooed heist is over too soon, and the rest of the movie tries to catch it's breath . None of the stars do any Elvis songs, the characters ( if you can call them that ) never interract effectively. And David Arquette is beginning to have the Paulie Shore effect on movies he's involved in . I wonder if it's anything to do with him ? I would like to say more about this mess but I am as perplexed about it as I was disappointed.",2001
1,"After this huge dollop of collective vanity the names of Kurt Russell and Kevin Costner won't be around for much longer. Well, not above the title.",2001
1,"My wife and I have taken an oath: no more Costner movies without a baseball theme. This was as bad a movie as we have seen in a long time. There wasn't an original idea in the plot, the acting was terrible and it was embarrassing to watch Mr Costner act. I was angry after seeing Waterworld and recognizing what he had stolen from the Mad Max series without credit. I gave him another chance. If I waste more money seeing another movie with Mr Costner, my wife has my advance permission to seek certification for my commitment.",2001
6,"This started with such great style, color and pizazz, I thought I had discovered a real ""sleeper,"" a film I didn't expect to be good that was turning out to be very entertaining.",2006
7,"Costner's best bad guy role since Eastwood's ""A Perfect World"". He is  an Elvis-loving criminal who robs a casino with his buddies and  proceeds with plans to annihilate them all before they can collect  their share of the loot. Simple set-up, heavy-handed execution.  The thing is, though, it works as mindless, forgettable trash. Director  Demian Lichtenstein is clearly churning out his Boys Own Gun Movie and  he does so with unapologetic enthusiasm and not a single concession to  political correctness. Which is refreshing.  As usual, Kurt Russell is fine as the guy Costner underestimates and  gets a world of trouble from. The climax is predictable, unfortunately,  and doesn't leave us with much to chew on, but the overwrought stylings  are the thing.  The shoot-outs are big and brassy, and there is much collateral damage  to be had. The Elvis angle is misleading because it suggests a lighter  movie in the ""Honeymoon in Vegas"" mold; but there is no lightness here,  just nihilism and firearm fetishism.",2006
1,I went to see this little fiasco based solely upon the very first review that I read here at IMDB. The writer in question planned to see this film over and again in the hopes of committing its dialogue to memory! Good Lord! WHAT dialogue? The F word?,2001
1,"The trailers look cool, but the movie is just lame. If you like watching inept security guards being slaughtered, this is the movie for you. Did I mention the acting is awful? Even the dubbed farts aren't realistic. Save your money.",2001
2,"This movie made me glad, oh so glad, that I have digital cable and technically did not have to pay to see it in the theatres.",2002
7,"this film is ridiculously unbelievable, thin on plot, shamefully predictable, historically inaccurate in so many ways...yet it all works! The combination of modern music to medieval setting should be awful, but no, it works! The costumes are totally wrong for the period (on purpose I'd hazard to guess - at one point Angelina Jolie lookalike Shannyn Sossamon is wearing a hat & dress outfit that looks startlingly similar to a costume Julia Roberts wore in Pretty Woman...) but it works! Heath Ledger is an Aussie (what happened to the black hair he had in 10 Things I Hate About You! I didn't recognize him!) and Alan Tudyk is a Texan, so their accents should have tanked! But they didn't, just a few slippages a la Mel Gibson in Braveheart or Jonny Lee Miller in Hackers...",2001
9,"I first saw ""A Knight's Tale"" by chance.  A few of us had decided on an ad hoc visit to the local cinema and selected ""A Knight's Tale"" simply because it sounded the least ""teen"" movie on the bill.  We slapped down our cash and took our seats.",2002
9,"This comment is to counter those who have issue with modern rock and other time problems being in this movie. This movie was designed to entertain. It was NOT a historical piece and nowhere does it claim to be one. This is the story of a boy who aspires to be more than what society set out for him. The movie uses odd references to history's great figures and humor to bring its story across to the viewer. So I say that, for those of you who cannot enjoy a piece of entertainment due to its well placed use of anachronisms, I strongly suggest you stay away from any of Shakespeare's works. (Not to say that this movie was on level with Shakespeare...) The makers of ""A Knight's Tale"" set out to entertain, and did so dutifully.",2005
9,"The first time I saw A Knight's Tale (on cable, missed it in theater), I had the same reaction as many of you - Queen? David Bowie? In a movie set in the middle ages?",2003
10,"As soon as I saw the fans singing and clapping to ""We Will Rock You"" I thought ""this is not very realistic"".  Of course, that was when I had gone in expecting a film like Braveheart or The Patriot, with real historical lessons.  A Knight's Tale was nothing like either of those. After you get past the first one or two scenes, everything really grows on you.  The humor is, yes, cheesy at times, (the Nike armor) but I still laughed.  Chaucer was great, the villain was definitely evil, and the jousting/action scenes were very well done.  Put all that together with some other funny sidekicks and a little romance and you've got a pretty good flick.  Definitely a must see more than once, and a must buy video/DVD when it's out!",2001
8,"This wonderfully uplifting little film has a great big heart, good humor, and a classic message about love and honor, and the rarity and preciousness of those who practice both with style. I went to see this with my spouse and a good friend of ours because THEY (the spouse and the friend) wanted to see it. I am a non-fan of comedies, and had been annoyed by the stream of trashy Connecticut Yankee in King Arthur's Court films that had been coming out since the 1980s. My spouse had also informed me that I would be seeing Jousting performed to Bachman Turner Overdrive. My reaction was to reach for the nearest bottle of hard liquor. I didn't need it.",2005
7,"A story about jousting but this old knight's tale is anything but old because it mixes in satire of today's modern sports-audience age with some funny bits. Those include the overly dramatic public address announcer (boy, that's even more so since this film came out), rock music blaring out as the contestants do battle, etc.",2006
10,"""A Knight's Tale"" is a wonderful story of a group of friends who fight, train, and love as they are led by William (Ledger)in his quest to ""change his stars"" and become a knight. Tongue-in-cheek humor is administered throughout, much of it appropriately timed. The cast is superior (observe Bettany's mastering of his craft), as they are believable and likable. Casenove's performance as John Thatcher is superb and touching. Not to be taken too seriously, this movie will please if viewed for what it is- an action comedy. Keep watching after the credits for a funny clip ;). Also recommended: First Knight, King Arthur (2004), Rob Roy, Braveheart, and Monty Python and the Holy Grail.",2005
7,"Fun little tale of a dirt poor lad willing to go all out for his lady love, his honor, and to prove he is as good as any other warrior. Plenty of laughs from a zany character or two and a grand adventure with plenty of old world jousting, pageantry, and costumes. Loved the way the producers wove hard rock tunes and today's lingo into the show's fabric and made it seem, usually anyway, as thought it fit that time span. Cool flic.",2002
10,"My daughter recommended this movie to me, and from the description, I thought it would be lame. But I absolutely loved it. I have lost count of how many times I have watched it. It is so full of wonderful background, and each time I watch it, I can focus on another area of screen. The costumes of the extras are so great, the expressions on their faces are very interesting. The props and real life buildings are also very interesting. One would think that the modern music would be totally out of place in this film, but it made it all the more enjoyable. I have watched the dance scene dozens of times, and it is fun to focus on a different dancer every time and watch their moves and expressions. It's now my all time favorite movie.",2004
10,"I actually did not see this movie until a year after it came out. I remember it coming to theaters, and the entire idea of modern music supporting a medieval story sounded stupid. I expected it to be another stupid teen movie, half expecting to see Rachelle Leigh Cook or Freddie Prinze Jr. in the cast.",2004
8,"This film has been criticised for having a thin plot, and also for having a somewhat anachronistic soundtrack. These are perhaps fair - not a huge amount happens to any of the characters beyond what you can glean from the tag-line and the music is the 'best of the 70s'. However that doesn't matter one bit. This is, and will always be, one of my top 10 films simply because it is just so damn fun to watch. Ledger is - as always - impressively watchable, but it is the supporting cast who truly make this film great. The ever-brilliant Tudyk is a scene stealer extraordinaire, and Bettany is just fantastic. It's a pity that Sossamon never truly achieved greatness in her career, but for me that just means she will always be the lovely Jocelyn - a feminist icon 600 years too early. Watch, and enjoy!",2013
8,"This film shows without any quibbling just how bright the star of Heath Ledger was. He is luminous in this; beautiful, funny, physical and engaging. He plays excellently against the stunning Shannyn Sossamon, who fits perfectly into the modern medieval setting of this film. Set in the C14th a man of poor birth but sharp intellect rises through the ranks of page-dom with the desire to become a nobleman for food, fame, glory and love.",2013
8,I enjoyed this film immensely. From its irreverent look at Medieval life with authentic jousting and contemporary soundtrack. The actors are all fresh and have just the right spirit to match the film.,2002
6,"Why do so many people think this film isn't very good? Because they think it is historically incorrect? Do they not realise this is a comedy? I'm pretty sure that when Brian Helgeland wrote this film he knew that the song 'We Will Rock You' hadn't been released 400 years ago. I'm also sure he knew Nike hadn'd been founded yet. I think people are missing the point, because they thought it was going to be a film like Braveheart. A Knight's Tale is a story which is set in medieval times, and as a JOKE, they have mixed in things that weren't around at that time, such as the Nike sign, and Ulrich being introduced by Chaucer before his matches.",2007
8,"Get your nappies off people! All the literary crap aside, this movie is a crack-up. The love story isn't really interesting, but the concept of the film is spot-on. It's such a tight film, with solid performances from the leads/lovers, high comedy from Chaucer and low from Wat, and a real message. When Will realises what he really is - a knight - you can't help but be drawn in to the adventure. The sets and extras are awesome (it was shot mostly in the Czech Republic), and Will's arch-rival has such depth as the villain.",2004
