Rank,Review,Year
8,"I am delighted to see all the reviewers energetically debating the merits of ""The Vikings"" first episode----it demonstrates that they acknowledge the historical value of the period the show is portraying. Yes, there were historical inaccuracies in the plot. This will enlighten the scriptwriters to the fact that viewers ARE paying attention! That being said, I thoroughly enjoyed the first episode---all that lush eye candy for a novice historical student of the Viking culture! This episode has chosen to jump in at some point in time, and chose the year of 793----without all the back story of a long and comparatively stable history of trade with the ""southern lands"". The Scandinavian countries were undefined and fluid at that time, and were generally lumped into the ""heathen"" northmen. ",2013
1,"This show has gone right down the tubes as the writers have once again taken what could have been a good drama and turned it into a show about a bunch of angst ridden, neurotic parodies of real men.",2016
4,"As a history buff, I was hoping to see an authentic depiction of Viking life, especially since it is the History channel, and while there is some attempt to do that it is also obvious that the writers and producers are projecting 21th century cultural values into the past and specifically promoting feminism. It is ludicrous to have a diminutive woman like Lagertha and a band of shield maidens take command and become Earl by force of arms. If women attained power in the past it is the same as it is today - not by their own endeavor, but rather through marriage or inheritance. So it becomes more difficult to suspend belief when I see 50 kg women beating and killing 100 kg men. I even read yesterday that one of the writers caters to a contingent of feminist fans in the USA. So while he may placate them he lost me. And a warning to all the lesbian feminists who watch this show - don't try this at home or you will find out why you just can't make it in combat units - you will get pulverized.",2017
2,"When are we going to stop with this political correct pandering? If you decide to do a movie or series about vikings , then do it as it really was, not forcing 21st century elements into the scene. Vikings did not take their wives in raids along with them and it was very unusual to say the least that women had so awesome fighting skills as Lagertha (Ragnar's wife). And then they had to include the ""completely unnecessary nod to empowered women"" scenes, like the rape of that Saxon woman during their first raid? or when Lagertha is presiding a hearing ( that also did not happen) and a man shows up demanding that he have the right to punish his wife and Lagertha of course sends him running away with his tail between his legs... ""YOu will have to answer to me"" and then a Face shot of the guy powerless , having to walk away in frustration after having been dissed and dismissed by a woman, just to make it sure that we get it ... That also would never have happened. Strong women roles do not bother me , it is the fact that they try to impose it on us and it is out of context . And if they are so politically correct, why don't they also have black or hispanic vikings for example? that would be ridiculous you say ?...well, so are these unnecessary scenes",2016
2,"Seasons 1-3 were enjoyable and well worth watching then things started to get weird. For me Vikings ""Jumped the Shark"" when the Chinese princess/slave/drug smuggler showed up. Did she carry 5 kilos of Shanghai Sally up her colon for over a decade or did she grow it during the brief warm season in Scandinavia? After that it got worse. Ragnar's drafty yet frost resistant reptile house and opium den, Ivar the Boneless and his little red wagon, Lesbo Lagertha, Floki the Muzzy lover, etc. etc. etc. Did it get worse after Floki spared the muslims? I don't know because I quit watching immediately after that.",2017
4,"Vikings is extremely over rated. Pros include cinematography and action sequences. Other than that this show is essentially a bad soap opera about vikings with empty characters and shallow dialog. People do not stay in character, the plot and immersion is weak and poorly written lines are poorly delivered. I struggled through 4 seasons but just barely.",2017
9,"I have a major problem with Vikings. How come Legartha, Ragnar's first wife still looks like she's 25 when Ragnar's 70? Right I have to write more about this so I'll go on, Floki is an old man but his wife too has retained her young woman good looks. This is fascinating, obviously the Gods were much kinder to women than they were to men at this time in history or maybe I could dare to venture that this is so far from the truth that it ruins what would otherwise be a very interesting and historically vaguely accurate series.",2017
7,It is clear that the writers of this show knew nothing about the old Viking society or it's rules. It's not for nothing that the first true democracy was established in Iceland where every free man had his vote. What the show depicts is a Stalinistic take on that society which is completely wrong. A ruler like the earl would reign for about a week before he was chopped to bits. I guess it's done that way for the drama but then name the show something else because it has nothing to do with what life was like when every man that was not a slave was a free man entitled is own opinions in that time in that place. Killing a smith (influencial people then because a sword could be worth more than 20 cows or an entire farm) because he made an anchor? Really?,2014
6,"Starts strong, battle scenes are great, but it gets weaker story wise as the seasons progress. Also, too political. In it's effort to create female characters that are on parity with the men, it ends up being a preach. It's obviously influenced by Game of Thrones, but unlike GoT, there are too many Mary sue characters. Bjorn is untouchable, Lagertha can't even mess up her hair. An example;The battle scene where Rollo and Ragnar face each other Lagertha gets stabbed. The scene is obviously made to create suspense, but it miserably fails. Lagertha didn't even mess up her hair. In fact the whole scene is like ''that was the most gentle stabbing I've ever scene! doubt she'll even get a scar''. And of course every male main character drops everything to come to the rescue of this supper bad-ass warrior queen, that castrates men for fun. Cringy scene. ",2016
3,"I subscribe to the opinions of the other reviewers who criticized the weak screen writing of the series. As an historian with a PhD degree in medieval history I was really looking forward to see the series. It's not easy to watch historical films as somebody who works every day with sources and facts. You have to ignore some historical inconsistencies or mistakes to enjoy a play. But in this case something went wrong... Either You switch off Your brains or You're a complete layman in Norse history and mythology. There are so many mistakes in the series, unbelievable!!! There are no fjords in Denmark. For an US-American it must be all the same: Sweden, Denmark, Norway, who cares... (I'm sure, a lot of You Yanks never heard off these countries). All of'em are sooooooo different in landscape. It's pointless and quite tiring to count all the other mistakes after watching 6 episodes so far. As mentioned: The reviewers above me listed some of them. Something I want to bring up (witch made me laugh for almost ten minutes): In the first episode Ragnar refuses to raid to the East. No more ""Russia"" anymore, he states. Wait a minute? Russia? Why not Spain, France, Portugal or maybe Turkey? Why not the UK or the USA then? All these states didn't exist in the late 8th century! The name Russia itself comes from the name Rus and the Rus people, a group of Varangians (possibly Swedish Vikings)who founded the state of Rus during the 9th and 10th centuries. Beside the historical solecisms the story and acting are pretty weak. Travis Fimmel should've been stayed with modeling. His acting skills are very poor.",2013
1,"What a complete utter butchering of Norse mythology, history, and culture.",2014
2,"The first seasons was good. Not as good as Marco Polo or Last Kingdom but good enough to keep me watching. Afterward, it becomes very clear that the producers wanted to prolong the series so they forced the writers to put in a lot of fluff. That reached it's worst in Season 401 with completely tangential and useless scenes like: 1. the Wessex king kneeling before Chris begging for forgiveness but confessing his weaknesses 2. Ragner's sex scene with his Asian concubine in the hot tub 3. and on and on and on.",2017
1,"I was a fan of this show when it started and into the second season. I just finished the third season and I can not believe it is getting such high reviews. I am not sure what happened in this season. I feel like the writers phoned this in. There was no story, just focus on each prisoner's little stories that made a huge effort for watchers to believe that the system is the real criminal and that the prisoners are all just victims. The show isn't even about Piper anymore, her storyline was so weak and boring. The relationship with her and Alex was dull. I couldn't wait for their scenes to end. The only potential storyline was what was going to happen to Alex and they just squeezed in a stupid ending that I guess was supposed to be a cliffhanger.",2015
5,"I am chiming in about this show because I am surprised at how positive the reviews are trending for it. After reading positive buzz over the past several months, I have finally had the opportunity to watch Orange is the New Black. And I am very, very unimpressed.",2013
1,"You don't feel in Prison anymore, Its feels like a High school. ",2015
4,is it because of the occasional lesbian sex shown in a very coy way ? or is it the odd flashing of a stray breast ?,2014
6,"Well the concept of women prison is something new and I started watching it with blank mind. Start is all in all mildly interesting but as the story progresses there is not much to expect. The leading character, Taylor faces multiple dilemmas, most interesting of which is about her sexual orientation. She used to be gay in past but she has a boyfriend now..and then she bumps into her old girlfriend in prison.so that is the most exciting part. But wait there is mild comedy too..she comes across a stalker whose weird acting is to be appreciated the most. The entire season is full of small time accidents and fuss that Taylor comes across. Orange is the new black is not a thriller as a prison based series should be but its close to chick flick. It covers every theme partly so, it is no more than a regular time pass daily soap.",2015
1,I'll be brief and to the point.,2015
9,This show is a seriously funny drama. ,2013
9,"It brings back memories of Weeds. You know in its glory days. The first few seasons before it went off the rails. That's what ""Orange Is the New Black"" is like. Equal parts funny and sad. A mix of true pathos and yet true honesty and beauty coming from the strangest places. Be warned however there is plenty of lesbian sex and if the ""F"" word makes your ears bleed it is probably a good idea to turn back now...This isn't OZ but this also isn't Disney. This is a true winner from Netflix and tells an interesting story not only from the main character's perspective but from the other inmates as well. It would have been boring to see things from just her point of view. Like Nancy Botwin on Weeds, sometime Piper Chapman is portrayed in not so good a light because she can be the villain in someone else's story.",2013
2,"Jason Biggs is one of the least talented actors in the history of film. His chief claim to fame is an almost psychopathic need to have us view his penis on film. And he is the bright spot in this ongoing disaster. (Well, they paid him $8 million for 3 American Pie movies for the use of his penis. It beats getting a job, but it's not really a talent.) Orange Is The New Black is proof positive the public will buy anything. It's the same episode one after the other. Oh, the players and plots change ever so slightly, but there's only so much you can do in prison. Here's how it goes: Show lots of bare beasts. Shower scenes make this a no brainer. Show women, especially women of color as skunks and untrustworthy bullies. Have some lesbian kissing. More bare breasts. More bullying of the skinny white girl. Body cavity search...please bend over. (The character, not you.) Switch to dopey Jewish boyfriend (Biggs) acting like a clueless fool. Make him a writer. Otherwise, he's even more boring. Toss in some heartfelt scenes with parents and friends.",2015
3,"It's a shame, because I initially really liked the show, the first season was so great, but I have to say that I stopped watching it in S4 (I just skipped many parts up until the finale).",2016
1,"Season 1 was a refreshing experience. An innocent educated woman sentenced to jail makes up for a great story to tell. The plot is centered around Piper's troubles and tribulations in dealing with her new life as an inmate, it made me curious enough to watch the whole season, and I liked it. Season 1 turned out to be very successful, the dramatic/comic entertainment value was undeniable.",2014
10,"Netflix bats it out of the ballpark again with another original, intelligent comedy from the Jenji Kohan, the incredible writer who brought us Weeds! I was hooked from the moment it opened. I wasn't familiar with Taylor Schilling, but I am now a big fan. She's totally charming as the lead and there's a lot of heat between her and fiancé, Jason Biggs. The inmates are a crackup. It's inspiring to see a bunch of women who aren't the same clichés we've seen over and over again. In Orange is the New Black, Kohan pushes the boundaries in the same way she did with Weeds. She somehow manages to make her female leads into adorable victims of circumstance, even if they are criminals. I enjoyed Weeds to the very end. Can't wait to see how this series unfolds!",2013
1,"I seriously have no idea how this got 8.3 i couldn't see more than 5 episodes (and believe me i tried). I think this series is just a ""girly"" version of a prison. I mean the worst thing that happened to the protagonist was to not eat for a day or two , watch some lesbian (witch she liked), get commented for her boobs (which again she liked) and cut some of her hair for another prisoner's hair.. WOW SO HARDCORE.In prison break you will see exactly what you want to see. You will be on edge every few minutes and the plot twists are endless.",2016
1,***SPOILERS***,2015
5,"This could have been a really good show if the writers had actually taken the time to do some research on blacks and latinos, instead of relying on stereotypes that are found on the internet. I realize that when it comes to the white inmates on the show there's a good variety of characters. You have the meth addicts, and the hillbilly and the trailer trash, and the naïve blond haired blue eyed princess, oh and there's even a nun. OK that's great, there's plenty of diversity there.",2014
2,"I heard so many good things about Orange is the New Black and the plot made it seem like it would be interesting so i decided to give it a try....I can now say i have officially wasted hours of my life watching one of the most uneventful, overrated, unrealistic and just plain boring shows on television ",2014
1,"If you want to see something unpredictable from the first episode. Well go watch Breaking Bad cause the main plot sucks. Everything that Piper wants she gets. She never has any bad news. It would make more sense if her fiancé, who fought the urge to cheat, cheated on her. From the first episode you realize shes going to get back with her ex Alex. I was really hoping this was going to be a good series and has a ton of potential and they just flush it down the drain. I wouldn't have seen it coming if she backed away from Alex cause she didn't want to be in the hole again, or if she realized that her fiancé was the right guy. Its a lesbian feminist show that holds no real plot twist. I mean the side stories are more interesting then the main one.",2014
1,"The one star is for some of the characters in this, it is no doubt full of talented actors and actresses but I find a lot of the sex, nudity in this series is put in there deliberately for shock factor and it overtakes from any substantial story line. Unlike Breaking Bad, this is not a dark comedy that is effective in combining profound serious issues with humour. It fails at this remarkably in my opinion. I have watched other incredible films that revolve or have a central focal point around homosexuality - like Brokeback Mountain and Monster - these films do not come across as trying too hard to be eclectic because there's a holistic component to the entire story and its depth. They simply just tell the story and the story stands for itself. I guess what I mean is that it is pretty obvious to a viewer when nudity and sex scenes (be they same sex or not) are trying too hard to be shocking or eclectic to increase viewer ship and it gets in the way of the story. It's just trying to be too funny, too different and too deliberate with trying to appeal to men's girl on girl fantasies that the story loses substance.",2013
10,"Jenji Cohan does it again. This show covers the life of an innocent minded girl going through the troubles of fitting in to one of the worst places to be, prison. Throughout her sentence she learns the do's and don't's. she finds living her suburban lifestyle wont work. just like our favorite drug dealing mom, Nancy Botwin, she learns quickly and not always efficiently. It does a great job of entertaining through laughs and a few cries. Great casting and writing. If you enjoyed weeds then I highly recommend watching this. The best (or worst) part is that you can watch all 13 episodes whenever you want if you're subscribed to Netflix instant. I can almost guarantee you will fall in love with piper Chapman. You will laugh and cry with her as she tries to make it through her sentence.",2013
1,"I have no clue who all liked this series. Its slow, boring, badly written, poor performances by mostly all characters. There are many good TV shows out there, this is definitely 1/10 rating I could not watch past 7 episodes of season 1 That too, I was forcing myself. It does not flow well and it tests your patience. I feel all those who have given it a thumbs up are not exposed to better cinema Its time people come up with honest ratings and reviews. Gosh, I hope the producers realize their mistake and don't make season 2 the choice of characters is bad, the plot is boring unlike other series where u cant wait to watch the next episode, this one bores the living guts out of you in an episode. Please please stop this torture",2013
4,"This show has mega-jumped the political shark in Season 4 and gone completely off the rails of what it started off as. The start of the show displayed the true to life stereotyping and racial tensions present in any prison in interesting but constructive ways. Now once interesting characters have turned into cartoonish, ridiculous clichés that instead of mirroring reality, are trying to mirror whatever is trending on social media. The saddest part being that most of the events in the news that the story is trying to mimic have been shown to be opposite or untrue of what they appeared, which makes it now seem awkward. That is the risk you take when you film episodes ahead of time without the facts.",2016
3,"I loved season 1 and 2, I couldn't get enough, but season 3 was a big disappointment. Nothing really happens and is very boring. Seems that the pattern follows the tragedy that happened with ""Weeds"" which had such a good start and then from season 3 it all went downhill. They should have stop while they were ahead. I liked that the story had Piper as the main character, now she is almost absent, and the relationship with Alex is so illogic! How could she forgive her so easy after she let her rot in prison? Because she loved her so much, right? Wrong! The first cute girl she see and she cheat on Alex and then she makes a perfect tattoo on herself without mirror or any knowledge on the matter. Please. And who was the little girl that almost died or the boy in front of the church? Whose memories were? Made no sense.And it seems they cannot afford any quality wig for any character in this movie.",2015
1,"I thought this is a popular series, it must be at least good not expecting this to be awesome.... but after watching orange is the new black, I lost my faith in TV series..Piper chapman the lead of this TV series is so much confused, or the writer of orange is the new black is confused about piper... she don't know what she is up to, she is just lost... so much unnecessary lesbian drama is shown.. I really regret the time I have wasted on Orange is the new black... first season was at least fine...but from second season it was awful... no direction of the plot.. unnecessary characters, unnecessary stories for unnecessary characters...",2016
3,"What happened to Season 3? It lost it's depth! Even Piper has been reduced to vapidity. Episode after episode, I keep hoping it'll get better but there is nothing but shallow characters and story lines. Even the flashbacks, which is basically half of the episode, don't really contribute anything to augment or improve the story. It appears to simply be fillers to just come up with a 55 minute episode. I loved Seasons 1 and 2, and was really looking forward to Season 3. Unfortunately, I find myself bored with every single episode of this season. Even Taylor Schilling, who did commendable acting in the previous seasons, appears to be high on something, in season 3.",2015
1,"I watched every episode of seasons 1 to 4 of OITNB during a bit of a marathon box set run last year. I thoroughly enjoyed it and was really looking forward to season 5 - but what a disappointment! I watched up to episode 4 last night and that's it for me I'm afraid! The season begins with a prison riot and by episode 4 it's still going on with no hint of authorities taking any action! There is no story line - just a mish mash of barely connected 'happenings' that are so ridiculous that they are not even funny (the 'hand in the pocket gun', the half naked guards in captivity, the talent show, 'Red' acting like a 5 year old on a sugar high and absolutely no screen time for Piper and Alex). The only light on the horizon was Uzo Aduba as Crazy Eyes - she was outstanding as always. Sorry folks, but I think this has run it's course.",2017
9,"I respect that different people have different tastes in music, clothes, women, movies etc...but if you are saying that this show is bad I really feel like your sense of humor is lacking. I'm a detective for one of the largest police departments in the country and I will advise everyone that doesn't realize it but this show is closer to how real police go about their day than any of those CSI, or garbage procedural shows. Cops do all that stuff all day...pranking each other, busting balls, trying to have a little fun. The job gets a little heavy sometimes so if we didn't have some fun it would be long days. This show is hilarious and perfectly timed retorts by Braugher and Crews are classic. Its the low key lines that make I hilarious...the over the top cheap laughs are somethkng all shows have to do to please the masses...who are stupid. Pay attention to the underlying comedy...its priceless.......""Terry does love yogurt""",2013
10,"Brooklyn Nine Nine is a new age police procedural comedy with an excellent cast and spectacular production. But that isn't what makes the show great, rather its something very trivial. The show, being a comedy, peculiarly enough,doesn't use any laugh track or a live audience to record laughs. In fact, they just provide us with a sketch where the viewer can decide whether it was funny enough for him to enjoy (laugh) or not.The show should be credited for its humorous subplots within an episode.The cast also portray their characters in an outstandingly witty fashion. The writer's vision of a comic police station is right on the money. I may have been biased so i couldn't think of flaws. An Amazing show. One of 2013's best.",2013
7,"After first hearing about Brooklyn Nine-Nine, I was fairly skeptical about yet another attempt on Fox's part to regain their former position as king of network comedy, however; minutes after it had started, I was able to find an affection for this show that I haven't had for a comedy pilot since The Office.",2013
10,"It may be too soon to say having not even finished their first season yet, but since i haven't seen an episode i didn't enjoy i think its safe to say this one is a keeper. The one issue i have is how short the episodes are, which means if you watch the trailer for the series you've already seen half of the first episode. There's a lot of great jokes particularly regarding the characters, each one with their own eccentric personalities, and one of the things i love about this show is that it doesn't have to play on racial stereotypes to be funny. Its got one of the most ethnically diverse casts out there but it doesn't even care because thats not who they are. for instance Terry Crews doesn't play the hardened streetwise character, he plays the hulkish desk sergeant who is absolutely terrified of guns. Seeing Terry Crews scream like a little girl and freak out trying to put a magical princess castle together is just priceless gold. Or Rosa, the extremely abrasive criminally adept cop who doesn't have an off switch for her intimidating nature. The conversations between her and the timid pushover Detective Boyle make for some great television.",2013
9,"So I watch a lot of American cop shows like Criminal Minds and Castle, but as much as I love them, sometimes I feel like they're hugely unrealistic and over-dramatised. Brooklyn Nine-nine is a play on those kind of cop shows and it does it spectacularly. Also it even has a more realistic feel than the other cop shows. ",2014
9,"Equal parts Mockumentary-style Comedy + Cop Show = A perfect parody of detective shows. The star detective (played by Samberg) winningly carries the lead with charm (if not grace), but as part of a true ensemble cast, carefully crafted iconic roles played well, and all won me over in the first episode. The surprisingly gay new police chief is a riot for how he takes his zany team in stride, breaking character to enjoy their antics, while maintaining a strict iron-faced facade. Rosa, in particular, stands out as 'scary cop' - Stephanie Beatriz will be a breakout star with this role - you can't get enough of her...and if she and Clumsy Mousy Charles get together or even just continue to dance around it, they'll be the best, most hilarious parody of a Will They/Won't They ever! ",2013
9,"Brooklyn Nine-Nine is a show about a police precinct in Brooklyn and it follows a variety of characters, who are a bunch of misfits who when they get to work they do a really good job, there are weirdos, nerds, and one of the most egotistical characters you will ever likely see. Despite this all of the characters are amazing as they are all likable and have incredible chemistry which makes this show one you should watch.",2017
8,"I'm confused by the reviewer (whose comment was featured on the IMDb page just now) who seemingly despised this program and wrote it off, apparently, because he or she felt Andre Braugher deserved better.",2013
8,"Who would think of this duo would be the best part of the series. Saturday Night Live's Adam Samberg plays Jake Peralta, a cop in Brooklyn, New York. The precinct gets a new captain played by Emmy winner and Homicide: Life on the Streets actor Andre Braugher who plays the straight man to Samberg's Peralta. Braugher is great in his role and one the reasons to watch and the other is Andy Samberg. I hope this show lasts the season. It isn't filmed in front of a live audience. It's more like other sitcoms today where they film in a studio and on location. It's good to have a sitcom in New York City than another crime drama. Audiences need to laugh more these days.",2013
10,"This is my first review on IMDb ever and I'm not reviewing this show because I think it's the best show in the world (How I Met Your Mother will always hold that place in my heart) but because I think it's the best new show of this season and it's really funny (not perfect, but really funny) and I'm afraid that as the ratings for this show continue to drop it's going to get canceled. But that would be a big mistake because it's a very funny show with lots of potential and a great cast. Also, it has Andy Samberg in it which is kind of a guarantee for me. So give the show a chance and tune in so probably the only good new sitcom this year doesn't get canceled like everyone expects!",2013
2,"Just watched the rerun of the pilot for Brooklyn Nine-Nine. I thought it was a marvelous example of why so many people say that current TV comedies are pathetic. There was one small chuckle it got from me during the entire 20 minutes (minus ads, of course).",2014
1,"Maybe this show would be better if they dumped Adam Sandberg. He is just over the top not funny. His stupid childish antics make me roll my eyes. His attempt at forced comedy is painful. The rest of the cast is also fairly weak, but let's try with dumping Sandberg and his completely unfunny antics first. I was really looking forward to this show when I first saw the previews. Not unlike a movie trailer, the TV spots show all of the funny parts out of context. When you see those same lines in context, they become very unfunny. That is an amazing feat. I watched the first episode and was just floored that I didn't laugh once. I gave it a second chance, and again, failed to even crack a smile. Looking back at those episodes, my dislike for the show centers around Sandberg.",2014
3,"I watched the first five episodes of this new comedy, mostly because it received a Golden Globe for best TV comedy series.",2014
2,I am amazed at how some people think that this show is wonderful.,2014
1,"I really tried to like this show. I found the pilot to be inane and not very funny but still kept watching episodes until I just couldn't take it anymore. Samberg plays Peralta. He is NOT funny in this role. His character is just a five year old in an adults body. The jokes are stupid, juvenile, and just terrible. The acting is really poor but I attribute that to the writing because I have seen a couple of the actors in other roles or on stage as a stand up (Peritti) and they were a lot better than the character's they have in this dumb series. Personally I don't see this debacle going even one season unless it is only scheduled to run for 5-10 episodes. Man do I hope so any way because then maybe something good will replace it.",2013
1,"I tried watching this with a couple of friends they said its really funny. I did not laugh once the humor is either childish or just dry and unoriginal. It is terrible writing terrible filming terrible acting this show is literally awful. I don't get how people find it funny, it doesn't have one single redeeming quality I will be very surprised if it Lasts much longer its the kind of show that is laughable in a very bad way. Just take this dry stupid excuse for a sitcom of the air already I would rather watch Disney channel then this garbage. Its ashame as well because there's a couple of actors I've liked on other things but they do not deliver in any way on this show. Absolute stupidity enough said.",2015
