Rank,Review,Year
1,"This show is the worst. The writing is, as if someone took cliché and patronizing story lines and ideas, pasted them to a dartboard, lobotomized a chimp and let her go nuts with fecal matter. The best part is the flung excrement, has more substance than the show itself. Did no one notice the desperation of of the casting, and ensemble of washed up untalented, familiar faces to play into the insecurities and dullness of the American viewer. This work of unintelligible garbage should to laid to rest, to make room for anything else. P.S. Anyone who compares this piece of self-indulgent, dimwitted, cliché, exploited deleted, sycophantic waste of space to ""Arrested Development"" should seek a psychological exam, because you are probably entitled to Mental Disability benefits. This show should be cancelled immediately before American Families become any stupider.",2011
2,"I really don't know how people say this show is good. Believe me, it's not. I wanted to see this show because of the positive reviews it has received, so I watched the pilot first. It was boring, clichéd, and annoying. Even Ed O'Neill is bland and boring, that made me sad. The normal family (Phil Dunphy) is dumb and uninspired. The gay couple is stupid and annoying. I don't have anything against gay people, but the fat one is nothing less than annoying and disgusting. The other gay is OK, but he doesn't make me laugh at all. Sofia Vergara looks too much excited, like she's hyperventilating....it's really creepy. The kids are bland or clichéd at best. After the pilot, i though ""Well, it's the pilot...maybe the second one is better...."" Well, that's not true. Everything is bland and boring at best, or annoying and unbearable at worst. The characters, the story, the comic parts. Believe me, I tried to laugh with this...I couldn't. Now for the big picture.....there is no music whatsoever. It makes you feel like you're watching a home video, maybe that's why the series is boring. And finally the worst part.....the camera....it goes up, down, left, down, up, right.....so, who gave the camera to a 15 year old drunken kid? It makes me dizzy to watch this show, and with the story and characters, it makes me sick. I can't stand watching more than 5 minutes of this ""thing"" now. So, to summarize, DO NOT watch this series, there are better things out there...in fact, almost everything could be better than THIS!",2010
1,"I've only watched a few episodes from the first season, but, aside from not containing one iota of actual comedy, this is one of the most offensive shows ever created, and the writers should be castrated. One could understand if this were satire or black comedy, but it simply isn't anything, while it does succeed in offending practically every minority group on the planet, especially gays and hispanics. Instead of a real gay couple were served up with a couple of raving gay queens. Instead of a hispanic, were are treated to a modern day Carmen Miranda. But speaking as a gay person, this is the most offensive piece of garbage since Will and Grace. I know the networks have no class, talent or style in their work, but this is beyond all that. Simply pathetic!",2013
2,"Imitator Family steals everything bad from the last 60 years of television. From ""The Office"" it steals hurky-jerky rapid camera shifts to try to show it is ""new""; from ""I Love Lucy: it steals contrived plots that are completely unrealistic. From ""Steinfeld"" it tries to pretend it is a ""real-life"" show and thus about nothing, even though most sit-coms are about ""nothing"" and their attempt to turn them into something. And by taking plot devices from everything from ""Father Knows Best"" to ""Roseanne"" it tries to create laughs where there are none. While Ty Burrell and Eric Stonestreet play horrible stereotypes poorly, Ed O'Neill is good and Sofia Vergara is very good. However, in 10 years this series won't even be seen at 2 AM in syndication.",2013
6,"Scripted shows that employ a documentary format often use the P.O.V. talking-head shot as a gimmick to put more visual variety into the show, and to create a style of story-telling that they hope will keep your attention without having to improve the plot or characterizations. You can tell because they often go back to the interview at the most weakly-written moments. This is one problem, but not the major one, with Modern Family. The aspects that disturb me the most are these: they're supposed to be modern families and there are no working mothers (do the writers misunderstand the term ""post-feminist era""?) except for a few temporary jobs in single eps. Also there are no poor or even lower-middle-class characters. Actually, I do remember one character who was poor, but of course he was a one-time character on a Christmas episode. I'm sick of the characters whining about first-world problems like not being able to buy the ""perfect gift"" for their spouse on their birthday. What's so tragic about buying the iPad the day before or after their birthday? I realize this is a satire, but the writers don't seem to have that much contempt for the people they're satirizing. They don't seem to be TRYING to show how spoiled and self-centered many upper-middle-class are (it just comes out that way). That's not part of the satire, except maybe with the character of Haley (Sarah Hyland). Another thing that bothers me is that Claire (Julie Bowen) comes off as a lot crazier than the writers seem to intend. She's ALWAYS breathlessly freaking out, and it's more irritating than funny. In real life she's be at least an OUTpatient in some psychiatric facility. The gay couple (Eric Stonestreet and Jesse Tyler Ferguson) are gay stereotypes, especially Cameron, but since I hate political correctness and they're actually funny it doesn't bother me much. It would be nice, however, if the show did what it could to improve America's perception of gay people. Since Camoron is a prissy, whining, crying drama queen, the other character, Mitchell, could be the antithesis of a gay stereotype. The comedy could come from people thinking the character is straight. Manny's (Rico Rodriguez's) character doesn't resemble any human being on the planet. He's too cartoonish (sitcoms have always had kids who act like adults and adults who act like kids) and neither funny nor well-acted. On the positive side, Ed O'Neill is amazing as Jay Pritchett. As he was in ""Married, With Children"", he's like a comedy machine, delivering every line perfectly. To sum up, Modern Family is funny and entertaining but not particularly witty and intelligent, and uses a kind of soft-edged, sentimental satire that flatters, but doesn't challenge, the audience's ability to laugh at itself.",2012
1,"I have only seen one episode, thank god. No, you aren't the only one who doesn't think this show is funny. You also aren't the only gay man offended by the stupid gay stereotypes. Not all gay men are scaredy cats. The only stereotype I saw broken was the fat gay man. They should be really modern and include a skinny lesbian. Both gay guys were afraid to stand up for themselves. Good West Side Story reference though, it still did not come off funny. That about says it all. No, they insist I drag this out! no pun intended. Obviously the episode was unmemorable or it would be easy to have ten sentences. Or even more, since apparently they cannot count. How many more do you need?",2014
1,"This show is severely overrated. I admit it is occasionally funny, and the premise of the 21st century ""modern family"" is an accurate and humorous representation of today's familial diversity. However, the acting from the majority of the cast is so pretentious and falsely exalted I have to skip through the episodes on Hulu just to look for a laugh.",2012
1,"It's entertaining but it's not a classic sitcom or comedy series. You won't have any laughter-sounds in the background and it's not so funny compared to classics like Love and Marriage or Simpsons but it's somehow entertaining because the plot is usually quite original. The fact that Ed O'Neil has a major role made me watch this, he's still a good actor and somehow I grew up with him. The gay guys are quite annoying sometimes. It looks a lot like they try to make it a reality TV show but it's not, just camera moves around like that. Weeks after writing this review I had the feeling to add some things I highly dislike: This series promotes a very negative type of family and is full of subliminal messages and tries to brainwash you. They always put the beauty of the 2 mothers Julie Bowen and Sofia Vergara very much in front, character is not that important it's always more about their sexiness and makes them awful role-models. The gay-guys are nice people but this series tries to force the impression on you that a gay family with adopted child can work just sooo fine. The way they behave is always so nice and so typical TV-gay and nothing how real gay people behave. What bothers me the most is the way that those children are portraited, with their very feminine way of dressing and adult-like hairstyle they try to make them look like grown up women although they are children and trying to put a sexual focus on the three girls in this series. Especially the oldest daughter has her breasts almost hanging out of her clothes for the whole series and is usually slutty without regret. Even the youngest daughter (the Asian one) looks more like she is styled up for a ""young miss Texas"" contest than just being a normal little girl. Hands away from this Hollywood-Illuminati try to brainwash you and how you look at society.",2014
3,"I just bought this after a friend of mine recommended it, because it was supposed to be so funny. And maybe it is, I'm sure it is for some, but not for me, here is why: not one single funny character! the gay couple i super annoying, the fat guy is supposed to be funny because he is fat and dramatic, the colombian kid, funny because he's fat and acting like a grown up, not funny! the women in the series, sexy super cliché all the time, not funny! the kids, not funny. the father (son in law of Ed..) is the most funny character, but is sometimes over acting his part. To sum it up, i find the whole family kind of irritating. They're always hanging out together (who does that!), pretty, rich and perfect family. I feel more like throwing up than to laugh. In fact I haven't laughed since episode two (I have just watched season one..)Maybe this series works for rich white happy families who recognizes them self in the ""funny family situations"", people who just had a baby and think that kids are super funny just being kids. Maye I am just a little F#%d up for needing more morally deprived series like ""its always sunny in philly"", ""peep show"" or ""trailer park boys"" to get me to laugh:) I don't like comedy series to be about ""learning something"". It reminds me of a modern ""step by step"", but even though I disliked that series for the same things, they at least had some funny characters and good dialog.",2012
1,"I do not like too many of the newer 'comedies' (Well ""Big Bang"" is a fantastic show). This show just seems like everything is contrived and forced. I did try to watch 'Family' but kept vomiting - you all know how that is. With that in mind, questions do pop in my mind, like: Why all the awards? Good question. And Why all the hype? Another good question. People do like the show - that is obvious, so maybe I am just missing something. Wait while I ponder in deep ponderance mode. Hmmmmm, what would I do to this show to make me a fan? Let me see - a-HA! Maybe if the cast boarded a charter boat, and went on a short trip and ended up on an uncharted island. That is brilliant. Would I watch it then? Would I? Ah - nope. It is not what I am looking for and I just do not find it entertaining. Show stinks",2013
4,"While I enjoyed the first two seasons of MODERN FAMILY, the third is a bit tired. Very few funny lines and situations. They should have stopped while ahead. Two season would have been great. The acting is over board, even for a sit-com. The two gay characters are horrible...both the writing and the acting. Can't gay characters act like 'normal' human beigns???? They always bicker and how they've stayed together this long is beyond belief. And these guys were actually nominated for an Emmy. Who do they sleep with? Also annoying is Ty Burrel. Lousy actor in an inane role. He too was nominated?? Give me a break. Even for a sit-com, the situations for the most part are unreal. The camera work is also horrible. Trying to be like an art movie with all that hand held camera movement and zooming. Besides re-casting, they should stop with the 'fancy' camera work. After all I've said, I do enjoy the little girl who plays Lily. She's be best thing on it. Ed O'Neil also deserves some credit as he's the only one who acts with authority and humane qualities. As for Sophia, well, she's still great to look at and at times she comes through well, but stop with the screaming. As far as the kids are concerned...again, RE-CAST.",2012
2,"Produced in the mockumentary style popularised by embarrassment comedies like ""The Office""[1] and ""Parks and Recreation"" this take is far too tame and restrained to work. Those other shows savage the people whose petty lives they satirise. When the mockumentary camera is used to deliver a pure sitcom in ""Modern Family"", it reveals only that banality is... banal. That is, stripped of the cruelty and gloating of embarrassment comedy, all that's on show here is a tired parade of sitcom stereotypes. And when these stereotypes extend to race and sexual orientation, the result is truly repellent.",2014
1,"This show bothers me. And I can't fully articulate why I does in a concise way, but I guess I'll just throw out a bunch of very specific things that I can't stand in order to try and build the bigger picture: The first problem this show has is the heavily Auto Tuned sound of its ""singers"". I understand that several of the actors and actresses on this show are well trained and very talented in their own right, but the creators never let you know that. They take EVERY SINGLE VOCAL sung by anyone on this show and strip all nuance, dynamic and wavering pitch from it. These are computers we are listening to. Nobody sings ""perfectly"" but due to the unfortunate practice of ""fixing"" vocals in all modern music, this show makes possibly talented people sound like any hack singer who actually needs the pitch correction, and by doing so makes all performers on the show indistinguishable from one another (an odd decision considering how much this show would seem to promote individuality).",2010
1,"Season 1 was fantastic. The plot was amazing and the characters where like able (or at least relatable). Then season 2 came along. It wasn't as brilliant as season 1 but it was still enjoyable. Season 3 started well but then became a downward spiral. The characters were starting to loose what made them, them. I could still watch all of it but sometimes I just couldn't stand some parts. Now we're on season 4 and I just cannot stand the show anymore. I could barely make it through the first episode. The new characters are just awful and there's nothing like able. They tried to make a new Puck with Jake but they failed because no one can be Puck. I just wanted so bad to keep watching the show in hopes that it would get better but now I'm on episode 2 and I'm done. Season 1 episode 1 had me Immedietly but this newest season is a complete disaster. And worst of all is that all the returning characters have completely lost their spark. I wouldn't be surprised if the show got canceled after this season.",2013
4,I really wanted to like this show.,2011
5,"I was really pumped up for Glee after watching the pilot episode; it seemed like a promising musical comedy. However, throughout season one, I found myself facing disappointment after disappointment.",2010
10,Glee presents a nascent high school glee club ready to blossom with the right talent and encouragement.,2009
5,"I will say there is something about Glee that has managed to keep me coming back despite several misgivings. It certainly has no lack of talent and sheer desire to have FUN. However, the mid-season finale has really set me back once again.",2010
5,"From the Pilot to the latest episodes to have been released from the second season, last at this point being 'Original Song', there have been some major plot changes and the storyline has gone drastically downhill. It used to be a very captivating show that left you drooling and gripping your remote waiting for the next Tuesday night just so you can see what happens next and how it will progress. Giving such life to Kurt, Puck, and other characters who weren't spotlighted on in the first season, it became something that you had to see to watch the underdog rise up. It was a truly inspiring underdog story. In such a short period of time and 45 episodes into the hit T.V. show they have turned it from captivating story to ""when is it going to get good again?"" They have killed any interesting characters in a metaphorical sense, and destroyed any plot that may have been and replaced it with something that looks like ""what can we do to put in random sh*t that has nothing to do with anything just for the hell of it and screw any sort of good story?"" I will hope to see something good happen by the end of Season 2 or hope that they just cancel the show altogether instead of watch it destroy itself and go completely under.",2011
10,"As someone who gets hives when a Journey song comes on the radio, I was taken by surprise at how good Glee is. An exceptionally attractive and talented cast focuses a spotlight--both figuratively and literally--on the ultimate dweebs of high school: glee club.",2009
8,"OK...so the plot line of the new Fox TV series ""Glee"" leaves a lot to be desired. In many instances, plot points from earlier episodes are ignored entirely in later episodes (like the mandate that all songs be about God or balloons after the club put on a sexed-up routine to ""Push It"" at a pep rally) and the story seems to be based more on recurring themes than a cohesive plot line. But who cares?! The real magic of the show lies in its two strong points: the characters and the music.",2009
5,"As a fan of Season 1 Glee, I felt that Season 3 really dropped the ball. Dropped it like a hot potato. Here's my brief and humble opinion on why that happened.",2012
7,"'Glee' may not be everyone's cup of tea, but in my opinion, it's a great feel-good teen comedy. The casting is without a doubt great, and each member brings something individual to the show - Lea Michele does an especially great job in her role as Rachel. I also think that the musical numbers add another dimension to the show - they are often fun and done well, and I think they are a good way of introducing many aspects of music to the younger generation... I like the way that this show deals with a wide range of different issues, such as bullying, loss, homosexuality and the various kinds of pressure that many teens face today. I would say that the only thing that lets down the show in places is an occasionally over-cheesy script - I think that some of the more emotional scenes have been slightly tainted by over-doing it a little on the dialogue front.",2014
1,"Does anyone remember 'Cop Rock'? No? It was something along the lines of 'Glee' in that it tried to combine a few good ideas in a horrible, horrible bastard child of a TV show. 'Cop Rock' was a combo of 'Hill Street Blues' with 'Fame'. The boys in blue were singing and dancing while booking the bad guys. I think it had an impressive run of a whopping three episodes. 'Glee', like 'Cop Rock' sucks too. This show tries to combine '90210', 'Desperate Housewives', 'Fame', and a number of other marginal shows into one. It includes drama, humor, talent, and human interest in to a tight little package that fails miserably. Sure, it would be good if it were half of those things, but it is seriously too much which makes it a train wreck which is (oddly enough) impossible to watch. I actually feel sorry for the talented actors who signed on for this and hope they can recover from this debacle of as television show.",2009
7,"""Glee"" is a high school comedy (dramedy?) filled with music and choreography. It follows the students and faculty surrounding a high school glee club. The show exploits high school stereotypes (the popular jocks and cheerleaders, the ""losers"" interested in music clubs, the dumb athlete, the flamboyant homosexual, etc.), while preaching a ""be yourself"" and ""follow your dreams"" message. There are some emotions, but much of the show is light-hearted fun.",2009
1,Warning: Spoilers!,2011
1,I just watched an episode of that as a make-weight to get the girlfriend to watch Empire Strikes Back. Not worth even that. That was comfortably the worst thing I've ever seen in my life.,2011
1,"Please help me out here because I'm completely bemused and dumbfounded. How the hell has this show won 'awards'? What on earth has happened to artistic culture when such a pile of turd is watched and adored by so many people that it wins an award? Has 'cheesy, awful singing' suddenly become art nouveau? Have 'terrible wooden acting' and 'vomit-inducing story lines' become the forefront of our viewing consumption? Let's face it, this show is total rubbish! Watched by confused, hormonal teens and adults who have no clue about real music, it decimates songs without mercy and pushes intellect to the gutter. Now we have The Glee Project, which not only further insults the integrity of true musicians, but also allows the brats who love this nonsense to be embroiled into it's web of repulsive so-called entertainment. Don't be sucked into this money making vortex of cultural destruction, it will only serve to let the producers deliver even more of this abominable trash into our living rooms.",2011
1,"I've been a show choir kid my ENTIRE life and I was born and raised in OHIO where the show takes place and I have never been embarrassed about it. After watching this show, I've never felt more embarrassed in my life. Don't get me wrong, the pilot showed A LOT of promise, I even enjoyed it, but after watching episodes two and three, I wanted to gouge my eyes out with a fork. This show is NOTHING what it's like to be in an Ohio show choir. I went to Olentangy High School in Lewis Center, OH and in our show choir, we really did have cheerleaders and football players on board and EVERYBODY supported EVERYBODY. I mean, our quarterback was the lead in our senior play for Christ's sake. Maybe the writer's should visit Olentangy High School and Teays Valley High School to see what show choir life in Ohio is REALLY about!! Key-what?!!! KEYNOTES!!!!",2009
3,"After just viewing the first season of Glee I noticed the more I watched the less I liked it. It isn't so much the hopeless stereotyping but more about the emasculation of men. Kurt is a Hollywood version of the safe, marginalized gay character who's not so much gay as he is a hyper-effeminate girl wannabe. Straight boy Finn, likable dumb jock, comes home to an ambush. Mom's moved them in with Kurt and his dad and he is forced to share a bedroom with his manipulative stalker. When Finn fights back against Kurt's bordello-like redecorating of their bedroom Kurt's dad kicks him out of the house. By the end of the show Finn completely caves in, showing up at school in a dress and red-glitter eye liner to confront the football goons about to ""redecorate"" Kurt.",2011
1,"I don't understand. Is this a documentary about how to mime really badly? If the actors are really the people singing, then why do they not try to make it look more realistic? On the occasions when I have this show on TV, I have it on in the background and listen to the music. If I look at the picture, I lose interest extremely quickly. I have been told it is a very funny show, but the funniest thing is the 'performers' 'performing'. Part of the problem could be that here in Australia, we don't go in for this sort of crap. And don't throw Olivia Newton-John at me. She was born in England, and has spent most of her life overseas. Barak Obama is more Australian than she is.",2010
2,"I worry that other countries watch programs like this and think that it is indicative of American culture. The problem is, this show isn't satire. It isn't lampooning anything. They're actually representing that doing bad is ""not recycling"" and doing good is refraining from telling ridiculously dramatic and emotional people that they're idiots. The clichés in this show go beyond simple cliché to the point of being a political cartoon. Boys are are simply dogs with huge genitals with the words ""sole motivation"" tattooed on them, girls are represented by bear traps chained to a big metal ball that has ""needless drama"" chiseled into it, and homosexuals are represented by a ""Martyr"" brand bottle of maple syrup with a big ""Can do no wrong"" slogan underneath their name, and all of these things are jumping up for a brass ring that says ""Popularity"" on it. I used to teach and if a girl in my class came up and said, ""I feel the need to express myself, I would have advised her that she was absolutely free to do that after class on her own time."" And if you play football and you throw a slushy in an Asian girl's face because she's in glee club, I might not be able to get you expelled but I guarantee, you would be my bitch for the rest of the year. And if you threaten to kill a gay kid because he's gay, I might not be able to get you expelled but, again, you'd be my bitch for the rest of the year. I really like Jane Lynch and the musical numbers are entertaining at times but gosh this show is awful. I've come away from the episodes I've seen just feeling frustrated that this is a cultural phenomenon.",2010
8,"I'm not a professional reviewer, nor will I pretend to be like some people who review here. Just a regular guy who really enjoyed watching the pilot for Glee. Yes, there are a few stereotyped characters. When will Hollywood ""update"" their stereotypes? I'm pretty sure that with shows like American Idol, it's considered ""cool"" if you can sing like these kids can. So I'm hoping the writers of this show will work out some of these stereotypes and the characters will develop. Overall it was nice entertainment with some GREAT songs. Those kids can sing!! I actually re-played a couple of the songs they sang, jut because they did such a great job. And with Jane Lynch in the cast, you know the show is going to be good! Can't wait for the rest of the season to start this fall.",2009
2,"i feel like i would enjoy this show if it weren't for two, major problems. 1) the singing sounds horribly fake, every single time. 2) it uses every high school cliché in the book, and i mean ALL of them.",2011
10,I don't normally feel the need to add my 2 cents to the review pages here but Archer has motivated me to do so.,2010
10,"Having just seen the special sneak preview of 'ARCHER' on the FX network, I have to say that this was possibly the most entertaining, most ribald, most disturbing and just plain hysterical thirty minutes of television I have ever seen. Think 'Venture Brothers' meets James Bond meets a truck load of self-obsessed heroine addicts and you'll begin to get an idea of what awaits us all in January when this series comes to the masses in prime time. Fans of H. Jon Benjamin will love him as he brings his own dead pan cadence to Sterling Archer, a character that is arguably the most narcissistic is television history. The writing is quick and sharp, the animation is stylized and hip and the laughs come faster than you can catch them.",2009
10,"Archer is quite possibly the funniest show on television, rapid fire jokes about whore island, a hungry hungry hippo, and baby crazy ex girlfriends, all that plus the brilliance of stir Friday. I am a total TV alchoholic and this show is incredibly funny. Though there is a slight issue with the comedy, if you take yourself too seriously and or you can't laugh at sheer stupidity the show might not be for you. Anyways you won't know if you like the comedy or not without watching and episode yourself. So I strongly incourage everyone to sit down watch an episode or two and I bet you will be rolling on the floor due to the doucheness that is Sterling Archer. Alright Andy I know the fact that arrested development got canceled still hurts but it doesn't mean you should start bashing a different kind of comedy. Archer is incredibly funny, and yes it is basic raunchy humor, but it is the sheer ridiculousness of each situation that allows the comedy to turn in literal loll. so open your mind laugh at a Russian roulette joke and enjoy the brilliant stupidity that is Archer.",2010
10,"This show is the best thing that's happened to modern day TV. It is animated, yet hits serious topics right at the spot. It makes it look like a kid's show, but definitely with adult situations, which is great. The characters are light and well situated. The dialog is outrageously funny and naughty, containing serious amounts of irony and masked profanities. The plot of the show revolves around a secret agency (ISIS) and the relations between the people working there. The main character is the confident, arrogant and self-involved, yet not that adequate secret agent Sterling archer - a handsome hedonist man, that never cares about anyone but himself. Hilarious. 10/10",2011
10,finally a funny entertaining show! lately it seems the other short 30 min comedy shows have become lazy and stale. and with south park not starting for another month i was very happy to find this show down right hilarious from start to finish. sure its simple. but the characters are so funny and its pretty well written.,2010
10,I was a fan of the hit and miss show Sealab and later on Frisky Dingo which was less hit and miss and quite entertaining. If you like rank shows. I am also a fan of Venture Bros and I don't see how you cant draw the similarities between the two. I am also happy to see Jon Benjamin get some steady voice work and he was great in Dr Katz and Home Movies. I would recommend it to anyone to watch the first episode before making your judgment. This is the best pilot I have seen in a while and usually their pretty lame even on shows I think have promise.,2009
9,"In only 22 minutes, Archer gets away with referencing dirty sex every scene, showing off the backside of a woman with the sting of a ping pong paddle still red, and being a very funny, witty new show! It gets away with them because it is funny and also happens to be animated. The animation really works with the style of the show.",2010
9,"This show caught me off guard. I dismissed it without giving it a chance at first, but then went ahead and watched it on demand. I am sure glad that I did. Archer is an over the top raunchy fest based on the doings of a supposed spy firm. You have Sterling, an insecure guy who thinks very little, does very many, and says just enough to keep us laughing...mainly because he is so stupid. You have Malory, an unhappy boss who loves an enemy, hates being Sterling's mom at times, and has shown more than once to be off her rocker. You then have Lana(L-a-n-a), Sterling's Ex who isn't over Sterling. She is also a no nonsense, ass whipping babe. This show nails it. I highly recommend it.",2010
10,"Before watching archer I would watch cartoons like Family Guy, American Dad and Futurama. These sort of animated shows are good but old and don't change the formula of a successful show. They are all the same, a family/ group of friends getting into mischief everyday and each day is completely different but with the same people.",2014
10,"if you don't like this show, then you have no sense of humor or you take your movies and TV shows far too seriously. this is a very funny and in your face comedy. lots of laughs, stupid jokes, just impossible situations. all of this creates an out of this world event. the premise if just a ridiculous secret agency that never gets the right things done. Archer is just a high school jock that never grew up. i showed this show to a few friends who'd never heard of it and we continued to rewind just to hear the jokes because they were just too funny. these jokes take it right to the edge without ever stepping over the line. its a must see for adults who still love their teenager side.",2011
8,"I like this show, it's one of my favorites from last season and I'm looking forward to Season 2. As far as animated shows go, it's pretty much the only one I watch regularly. Family Guy is OK, I'm bored with the Simpsons, can't stand South Park, and really haven't watched that much animation since I was kid watching Space Ghost and the Herculoids. (Loved those rhinos that shot the pellets!) The guy who does the voice of Sterling is perfect. The adult-themed comedy is basic, sophomoric, but that's what makes it funny. I guess if you're not intellectually challenged as some people assert then this show may not be for you. So, don't watch it. I'd rather miss a Mensa society meeting than miss an episode of Archer. It's a lot more fun, and a lot less pretentious.",2010
5,"When Archer first aired it was my favourite TV show, it was slick and the humor just hit the spot but the writers have managed to destroy this once great show. When they changed from secret agents to drug dealers I persisted even though it was pretty poor simply because I liked the characters and it still had the odd chuckle but each season since has become less and less funny until we reach Dreamland, this is where it has become so bad I haven't been able to finish an episode yet. It's bland, unfunny and just plain boring. The show has been renewed for more seasons still and I can only fear at how bad it will become. I originally rated Archer an 8, since season 5 its slowly decreased until I can't give it any more than a terrible 1. To coin an Archer phrase 'eat a d1ck, writers!'.",2017
10,"I started my cynicism with Ren and Stimpy, Log was my Favourite, and even in single digits I understood.",2014
9,"Having only seen bits and pieces of Archer, I was very skeptical to give it shot; but having accidentally forgotten to cancel my Netflix trial account I decided to give the show a three episode trial; and I am glad that I have; I am not a guy that is easily brought to laughter, for me, visual content has to be matched with brilliant witting to give me chuckle; but this show had me literally laughing out loud.",2014
