Rank,Review,Year
1,"I am a Yuge fan of this show but there's a distance of heaven & hell between Season 1 & Season 10 of TBBT. This show is currently running through its worst phase. The quality of the show has hit rock bottom. Kaley looks much older than her actual age. Johnny has become fat with soft belly. Jim looks old & his acting became stale. Simon has become less funny. Worst of all is Kunal Nayyar. Man he stinks! His acting stinks. His character was good in 1-5 seasons.And it started deteriorating since then. If anyone were to be fired on the show that would be Kunal. Girl friends/Wives are not funny anymore. This show should have been ended after Season 9. It would have went down in the history as one of the best TV Shows. This show has become as awful as Friends when the show was in its 10th season.Hope Chuck Lorre doesn't kill this show by dragging too long like he did with Two and a Half Men. Jokes don't work.Actors look Old & fat. It is said that this is the last season. Hope he ends well.If not,CBS might even cancel this show. Please don't drag it & end this show after this season. Win-Win for all!",2016
1,"After hearing all my (former) friends rant and rave about this ""smart, edgy, hilarious comedy"" that I just NEEDED to check out, I decided to give this show a try. Note that this is shortly after marathon-ing through some great TV shows like Breaking Bad which is actually a smart show. Anyway, 10 minutes into the first episode I was bored out of my skull with the already repetitive and awkward humour. But, I knew that 10 minutes of one episode was not enough to judge a show by. So I watched the 1st season and a half and I can say not once through those 25 episodes did I even come close to cracking anything that even slightly resembled half a smile. It is the same sitcom show we've seen for the past 40 years disguised as a quirky show filled with intelligent characters. I've read a lot of the other reviews on here and a lot of them agree with the statement that this is not a quirky or even slightly smart show. The demographic it appeals to are brain-dead teenagers who think that when the extremely unfunny Jim Parsons says a few big words, it is the most hilarious thing there has ever been. Strip away the incredibly simple Star Wars references and the mumbled soliloquies of Parsons and what's revealed is a below average sitcom decades behind its time filled with unlikable characters. It baffles me how people can enjoy a single episode of this nonsense, never mind call it a ""masterpiece"". Use the term ""comedy"" very loosely when describing this trash.",2013
1,"I need 10 lines of text so I'll fill it in as if it was from The Big Bang Theory: **laugh** I couldn't get through the first few minute **laugh** without getting ill as the excessively annoying **laugh** laugh track (with the same laugh for the entire show. I know because the moron I lived with played it so loud I could hear it through 2 doors.) **laugh** came on with each and every phrase of each sentence of **laugh** each and every annoying character **laugh** regardless of how ""funny"" it was - **laugh** which of course it wasn't except for the annoying main character **laugh** who had that annoying feminine sarcasm in each and every glib phrase he spewed to try and make it funny - which it wasn't because it was merely annoying. **laugh** 'nuff said.",2015
1,"Last year my friend just couldn't stop talking about how hilarious and funny this was. Even some of my teachers had said good things about it. My friend showed me two episodes on his laptop and said, "" If you don't think this is funny, I don't know what it"". Through the entire hour I laughed as many times as you've spoken while reading this review,zero. It still amazes me that hilarious shows such as Arrested Development get cancelled and this stays on air. For those who say this is "" Smart Comedy"" how is this funny when every funny thing in this show is easy for even the most idiotic people to understand. Than in Arrested Development you can watch episodes over and over again and still find new bits of comedy that you hadn't seen before. Than back to this show where people claim the funniest thing is Sheldon dressed like a zebra making weird noises. What's so smart about that?",2012
10,"I think it has just the right amount of tech humor to stay true to its name, but anybody who's ever worked in an office of any kind should appreciate this show hugely. Big laughs for me every single episode... and I don't ususally laugh outloud. ""Others"" in the house made the comment of me really enjoying myself watching these crazy episodes. I've loved every episode through 5, though to be perfectly honest here and there I found myself wishing for more techie jokes, but i guess they can't chase away the non-techies just yet.",2006
10,"Considering the brain dead material on TV these days, including all the ""reality TV"" garbage, The IT Crowd is probably the best show to come along in a very long time. The characters are well developed, the humour is dry and witty and the cast is amazing. There are so many nuances that you have to pay special attention or you'll miss them, which is difficult to do when you are busting your gut laughing with tears pouring down your face. You have to watch the episodes several times to get it all and each time you howl with anticipation of what you know is coming up next. Favourite parts have to be the tarty red shouza (shoes) and when Roy has to explain to Moss about ""High Tide"" - First scene of Carrie Moss. Richmond is OTT. Brilliant. Can't wait to see series 2.",2007
9,"This time, he's dealing with technology. The IT Crowd, with it's old-skool computer game style opening credits, immediately catches the attention.",2006
9,"The IT Crowd is an absurdist satire of office dramas, featuring those most indispensable of nerds, tech support geeks.",2006
10,"My new all time favorite show. Expertly performed and brilliantly written this is the funniest show I have seen for as long as I can remember. The cast is so perfect, from the nutty Denholm (the boss man) to the eclectic pair of nerds that was the IT department. I am so lucky to have seen an episode on the net, because I would have never seen this on the BBC as I live in the US. You do not have to be a computer nerd to laugh until your sides hurt. However, having any exposure to life inside a company of any modest size will certainly make you appreciate what goes on at this company. Even the elevator, or ""lift"" as the Brits call it is a source of much laughter, as are the bathrooms and many other props. But the real genius of such great writing and comedic delivery on the part of the cast is magnificent. Please continue to make more, and pretty please produce a DVD that I can buy on Amazon.",2007
10,"I never meant to watch The IT Crowd, I stumbled upon it by accident when I was at a friends house and I decided to watch it as there was nothing else on and boy was I glad to have watched it! It was so funny, you must admire the emergency services scene! it was a total shame to have only 6 episodes in the 1 series! I hope series 2 comes out soon because this is by far the best series i have ever watched and will be my all-time favourite TV show ever! Moss is a great character and definitely suits the program well as his witty funny lines fits everywhere they are mentioned! ""If there were such a thing as a drudgeon, that is what we'd be to them."" Class ;) The IT Crowd is A perfect 10/10 a must see.",2006
10,"This series is so good. The cast is wonderful and it made me laugh and cackle in a way that I haven't too often. Really good stuff. I love the reality of all of the wires and all of the keyboards around... etc. The mess of the place/office is heartwarming - and the randomness of the ""relationship manager"" is really funny. The show has a 70's look to it - It kind of looks like my old shows growing up, like the Jeffersons - so it has this feel to it like there is some kind of art going on.",2007
10,"This is truly a comedy of pure genius. All the elements involved are spot on, and combine to make a show of pure brilliance. Brilliant scripts, wonderfully acted, the mix of Chris O'Dowd, Richard Ayoade and Katherine Parkinson combine outrageously well. Huge credit to Graham Linehan too, previously successful with Father Ted and Black Books his pedigree is there for all to see. ",2015
10,"this show is like the British version of seinfeld for the it lovers, extremely intelligent, well written and most importantly well acted. The actor who stands out is def Richard Ayoade, explosive performance. Although 10 stars, i think people ages 17-40 might like the show better, than older or younger crowds, because of the intelligence of comedic tones, and also the it parts. The first episode, might be hard to understand for Americans, because of the British English vs American English, but by video two, it takes you to it's world. Work place, co- workers. overall, this show hits between left and right in comedy, between two intelligent guys, and a co-worker, with barely any It knowledge who's an idiot at IT but brilliant at people, and IT guys, that are brilliant at IT but idiots with people. I love the automated phone message, to shut off and restart the computer, is a classic. Hilarious.",2015
9,"If you wanna laugh out loud, watch The IT Crowd. It's one of my favorite TV Shows that I've enjoyed most watching. It's about two nerd that work as IT in a large corporation. They're surrounded with dumb people, and that's what makes it funny. A new department chief comes. A girl that has no idea with computers.",2015
9,"For those who complain that ""The Big Bang Theory"" is too artificial and panders to mainstream audiences, there's a fantastic option for getting your geek/comedy fix in the U.K.'s ""The IT Crowd"". The sitcom, from writer/director Graham Linehan, is one of the funniest shows I've ever watched. In my opinion, sitcoms have always been a cheap form of laughs that cater to the lowest common denominator with themes reused over and over again for the same gags. But this one felt genuine and original with a fun twist on common life foibles as seen through the eyes of two antisocial computer techs toiling away in the basement of a major corporation. We introduced to their world in the beginning with the arrival of Jen Barber (Katherine Parkinson) when she's hired as the manager of Reynholm Industries' IT department. A computer- illiterate woman intent on faking her way to success, she meets Roy Trenneman (Chris O'Dowd) and Maurice Moss (Richard Ayoade): the company's crack IT team. Over the course of four series (and a total of 25 episodes), the three of them will endure everything from cannibalism to viral menstruation as they attempt to break out of their sheltered world and, you know, do things grown adults are supposed to do. The show has a fun balance of humor that will appeal to the more geek-centric viewers while keeping most of it broad enough that anyone can find something hilarious. This show is everything I'm pretty sure ""The Big Bang Theory"" wanted to be.",2014
10,"I first saw The IT Crowd after a friend recommended the show to me, and I'm glad I watched it. I was hooked onto the show right after the first episode, and each episode kept getting funnier. The IT Crowd is definitely one of the funniest comedies I have seen in a long time. I have even recommended it to friends and family and they have found themselves hooked.",2015
10,"The IT Crowd is brilliant thanks to not only Graham Linehan's clever writing, (he also wrote the Irish classic Father Ted), but also because the actors have such a great chemistry. Absurd scenarios and quirky, over the top characters are the signatures of this show. Chris O'Dowd has become a Hollywood star, but Richard Ayoade, Katherine Parkinson and Matt Berry are equally talented. Having them all together in one show is really a treat. I'm so glad they came back for a final episode to give the series closure. If you are fond of British humor, or you work in IT support, you should definitely give this show a try. In my opinion, it is in the top ten, (or even the top five), shows of all time.",2014
10,"Each episode well written, performances by Katharine Parkinson (Jen), Chris O'Dowd (Roy), and Richard Ayoade (Moss) are all extremely well executed; makes one want to find more of what they all have to offer. It is unfortunate that British comedies only have 6 episodes per series, I suppose it's quality over quantity. If you are hesitant on watching this show please don't be and please do so now. I am really not much of a TV critique (this being my first review) but this is one show I find to be extremely well thought out and deserving of the credit it needs. f you like comedy and have not seen this, the you are really missing something great.",2014
9,"The show's got a few episodes that bring side plots together for a 'grande finale'-esque bit, which is a very difficult style to pull off, especially for 22 minute episodes. The majority of the show is that awkward humor we geeks know and love so much. This show reminds me an awful lot of the cartoon series ""Clerks"" but with a more grown up feel. There are, as with any series, a few episodes that go so far over the top you groan from pain, but the chances of a deliciously laid out bit is well worth the endurance. ",2015
8,"This is more then nerdy, it is great and nerdy, funny and strange, weird and wonderful. It has very nerdy characters their in each their own personal way is strange and wonderful at the same time.",2015
9,"I'm writing this, assuming that people already know about the 1st series.",2008
10,This show is brilliant!! As they would say in the UK. The cast is a quirky ensemble whose chemistry never stops igniting. If you want to check out complete and utter comedy watch the episode where Jen goes to the theater with a man who she thinks is gay. The schematics that Roy and Moss get into will make to you laugh until your stomach hurts. I have heard that they are making an American version of this show...and I've seen the cast right here on IMDb and it pains me to say it. The American cast appear to be a cliché and too cute to work in IT. That is one of the things I love about the show is Jen's natural beauty. Her individuality is what makes that character special. When you throw a 100 pound blonde hair blue eyed actress in my screen and start calling her Jen it just doesn't work.,2009
10,"After stumbling onto this show, on the More4 channel in Ireland, I was instantly hooked! Very clever tongue-in-cheek humor, along with all-out wit and banter--it is a must-see. Moss, Jen, Roy (and later Richmond) are a great ensemble, each lending their own unique humor to each scene and easily playing off each other. Life in 'middle earth'(as the IT department is referred to in one episode)is a great concept,the clichéd idea of 'computer geeks' taken to a new level. With Jen leading the department, and knowing nothing about computers, it is up to Moss and Roy to answer the very few phone calls from the corporates upstairs(to which the immediate response is: ""did you try turning it on?"") then fix the usually minor computer problems. Later discovery of the once junior CEO-turned-goth hiding behind the red door(Richmond), adds an extra element of fun and a clever twist of someone being a nerd and a goth at the same time. I hope this is on for many more seasons...it's a fantastic show!!!",2008
10,"Let me start out by saying I wasn't sure about this show after watching the first episode. As the show progressed it became my favorite show very quickly. In fact after the second season I planned a trip to London just to watch the filming of the show but we didn't get tickets. I'm an American from Chicago and cannot pick another comedy that makes me feel better than the IT Crowd. Simply amazing is all I can say. This is the type of show you can watch a hundred times because it is easy to like, and lets you forget about the stresses of everyday life when you watch it. Each line from Roy or Moss is an instant classic. If you claim you don't like this show then you don't understand this type of comedy. I simply cannot say enough about how funny Roy and Moss are. If you have worked anywhere around the IT field you can truly enjoy the humor these two bring to the screen. It's hard to describe the feeling you get when watching this sitcom. It really does take you to another place where you can just sit back and laugh the night away - all stresses in life are gone. Douglas is over the top but a true gem on the screen. I could go on and on but do yourself a huge favor and embrace this show. Make sure you keep up the pressure for a 5th and 6th season because the story has not been fully told yet.",2011
10,But WHY is it great?,2006
8,"""Cars didn't ride on it to make great time; they rode on it to have a great time."" ",2006
10,I had my doubts. I knew that Pixar would fail this time around. No way were they going to pull this off for a seventh time.,2006
10,"I saw this film on May 31st, 2006 in Indianapolis. I am one of the judges for the Heartland Film Festival's Truly Moving Picture Award. A Truly Moving Picture ""explores the human journey by artistically expressing hope and respect for the positive values of life."" Heartland gave that award to this film.",2006
9,"I thought the story looked very lame from previews, and the concept didn't appeal to me. But when I saw an early screening I was surprised, it was well written and well executed. They didn't overload the movie with automotive jokes, which I think would have hurt the story and character development. Owen Wilson's voice is great for his role. Overall, it's on par with other Pixar films, even if it may not be their best so far. The animation is superb, definitely the best they've done. Giving something like cars distinct personality and characterization seems like it would be pretty tough, and they do a great job with it. See this movie the day it opens.",2006
8,"As usual, you've gotta hand it to Pixar.",2006
9,"I went to the premier of ""Cars"" last night at the Lowe's Motor Speedway in Concorde and was delighted to find that the hours of traffic were worth it. ",2006
8,"Without giving away any of the story, here's my take. I attended the premiere of CARS at LMS on Friday, May 26. True to Disney form, the premiere itself was spectacular. Four giant screens, live entertainment,lots of fireworks, great inclusion of military personnel, and as good of a red carpet as you can do with chain link fenced areas... This movie rates right in the middle of Pixar releases for me. I place it above Monsters Inc, A Bug's Life and Toy Story 2, but not as good as the ""original"", the best ever, Toy Story, and The Incredibles. Everything just looks so real in this movie. The dust stirred up when Lightning drives off, the scenery around Route 66 (well, maybe not those mountains that look like the fins of old cars). Even the shine on the clean cars looks so real. As an adult, I enjoyed the story line. I can't tell you how the kids would like it, as by the time the movie finally started, my kids were asleep. As always, don't leave your seat until all of the credits roll. Sometimes they are some of the funniest clips in the movie! You'll love them this time, as they tie back to prior Pixar movies, in a car sort of way. This is definitely a movie we'll add to the DVD collection. I really hope this movie does well since it's the first release since Disney bought Pixar. Don't go in looking for the action or adult humor of The Incredibles. If you do you'll be disappointed. Just go in looking for the ""Disney always has a good moral behind its animated movies"" type of movie and you will really enjoy it. Paul Newman and Larry the Cable Guy really have the best characters in the movie. And while John Ratzenberger's character doesn't have a lot of screen time, I really enjoyed him! I'll be going back to see it when it releases in theaters so I can get a better feel for the sound, as it wasn't the best in an outdoor setting. In my opinion, it easily beats the other animated movies released over the past year or so.",2006
5,"As Pixar, Blue Sky and DreamWorks continue to tick off the list of cute cuddly animals to make films about, director John Lasseter and Joe Ranft (the latter sadly and ironically died in a car crash last year) brings us a story about cars in incongruous human setting. Nine years of hard work in combining Lasseter's two great interests, cars and animation, finally gives us a satisfying end product but regrettably 'Cars' is just that. Satisfactory and utterly charmless.",2006
6,"when Pixar announced their idea for ""Cars"" (a world exactly like our own but inhabited by living cars instead of humans), I thought that the film was going to be an instant failure. Then, as the images of the new graphics and the plot outlines started to came out I was still unimpressed by them, seeing at how unoriginal the plot was and how everything seemed to be aiming for showing off their technical progress, my hopes for ""Cars"" were really low. I guess that's why I ended up liking it so much.",2006
9,"I was able to attend a premiere showing of this movie in North Carolina and was amazed again at how much more a movie can be than just ""animation."" This film focuses on a changed reality, a world where cars are the only life form and so we must suspend our own reality to enjoy this film. In the same flavor as the first Pixar films, we quickly accept a world where everything is a motorized vehicle that lives and acts like we do in our own world. The cars have experiences in life, desires that drive (sorry for that) them, and misunderstandings that are taken advantage of.",2006
9,"Caught the world premiere at Lowe's Motor Speedway in Charlotte-- we're not race fans ourselves by any means, but you really don't have to be to get on the road with this one. We were privvy to a couple inside jokes, living amongst the racing atmosphere that IS Charlotte, but even if we hadn't gotten that extra little chuckle, there's definitely plenty to find. Not just for kids. Kids will like the cute characters, and bright colors, adults will like it simply because it's just plain entertaining without having to dumb down to appeal to kids. You'll find yourself wanting to find the next twisty backroad to get to your next destination. Watch for all kids of cameo's, and it's too bad IMDb doesn't include a picture of the animated character as well-- it's not always easy to remember what the names are once you get home. Owen's good, Newman is classic, if a little flat (I applaud him for just plain staying active and leaving his house!), but it's really Larry the Cable Guy's movie-- newfound appreciation for that one-- and ""tow-mater"" is a multi-layered pun. Not only on the fact that he's a tow truck, but also his ""they call me tater salad"" bit-- Overall, highly entertaining, just try not to speed too much on the way home....",2006
9,"People do have their own opinions but there is one thing I came across with, why do some people don't like this movie? I've seen when it came out in 2006 and loved it and I think its better then its sequel, in my opinion. Is because of the world of talking cars? Disney has created many films were animals talk, look at the Mickey Mouse cartoons, there is no people in there world, minus the ones during the early years of Disney. ",2013
8,"Pixar just keeps hitting them out of the park. Larry the cable guy was a great cast as Mater. Owen Wilson as Lightining was another great decision for the makers of Cars. There is never a dull moment while watching this film. I guess that is obvious by the overwhelming success at the box office. Working at a movie theater I get to see the reactions of our patrons after seeing each film we show; Cars is a must see this summer. There are very few genuine family movies released now a days, this is a clean movie that families can come together and enjoy without worrying about having to screen the film before bringing the kids. I recommend everyone go see this film and then go see it again.",2006
8,"Animated films are not my favorite genre and I am not a Nascar fan. I anticipated that I would reflect on the 2 hours in a movie theater as quality family time rather than quality entertainment but this movie had me hooked from the beginning. My kids did not have my background to understand Route 66 history but they didn't need it. The loved the film for other reasons. I lived in small towns where a day is fueled with hope of what might come over the horizon. I have actually been cow tipping and laughed at the tractor scenes. I really appreciate the part of the theme of a successful member of a younger generation listening to and profiting by the wisdom of someone older. Far too many children's shows revolve around a plot with stupid adults and the youth needing to save the world. This film perhaps restored, for me, a little faith in our entertainment industry. This is one movie the whole family really can enjoy. See this movie if for no other reason than to support the production of this type of message.",2006
8,"I found this movie to be enjoyable enough: Even when it is true that it wasn't at the same level than some of previous Pixar films (Such as ""Toy Story"" and ""The Incredibles"") it was a good film anyway, with an entertaining story and likable characters.",2007
10,"I just got home from an early screening of Cars. I got to see it in a digital cinema, and it really brought out the beauty of this Pixar gem. It seems that with every Pixar movie they aim to tackle a new piece of animation. With Nemo it was water, Monsters Inc. was fur. Cars has some amazing effects as far as the lighting and reflections. The cars in the movie feel very real, because of the fantastic lighting work. Also, it seems there are a lot more landscape scenes which are done very, very nicely.",2006
10,"Wow, this was fantastic! As I was watching it, I asked myself, ""Is this the best animated movie I've ever seen?' I think the answer is ""yes.""",2007
1,"Maybe I'm biased. Fans of films will tell me that in order to produce a well-rounded review, I need to at least finish the film I'm reviewing.",2008
6,"I honestly don't get, why there are so many positive comments on this movie. As you can expect from a ""pixar"" movie, the animation quality is really awesome. But in my opinion, that's about it. The story is really boring and the comical scenes are just mediocre as well. Has anyone noticed that, besides the fact that the story doesn't surprise the viewer even once, it's pretty much the same as in ""surf's up""? A young talented guy enters a challenge, meets his old hero (who has stopped doing what he was once the best at, for a tragic reason), doesn't recognize him at first, then gets him to give some advice, and finally is the winner of the hearts, although not actually winning the challenge. And while doing all that, he wins a girl over, that didn't like him before, and gets his hero to appear before the public again.",2009
4,"Yeah the graphics are great, but that is all because of the computer animation techniques today (consider how much money they keep putting into these CG's). The story line is old style and dragging, one can easily predict what will happen. I think this movie is overrated, maybe because of all the car-lovers in the U.S. The plot is just OK, the effort to portrait characters (both the main and supporting ones) is weak. Anyway, worth to go with kids to see all the colors and spend some family time. But if you are looking for something exciting, youmight be disappointed.",2007
9,"The plot of this movie is a lot like Doc Hollywood starring Michael J. Fox. A ""Big City"" hotshot on his way to LA finds himself stuck in a small hick town and endures a miserable week of volunteer work all the while falling in love with the town's comfortable feeling and quirky but genuine inhabitants. How can anyone not love this film? From the hilarious and laid back Owen Wilson to the gritty and serious Paul Newman, this film is full of strong characters including the smaller roles (Michael Keaton!). It's funny, charming and heartfelt and full of great tunes as well. Just the opening sequence alone will have you tapping your feet to Sheryl Crow and the end may bring tears when you hear Brad Paisley. My husband and i are in our 30s and we adore this film. Always crack up when I hear the line ""Im in Hillbilly Hell! My IQ is dropping by the second!""",2014
10,"When I first heard about ""Cars"" I wasn't too anxious to see it because I'm not a Nascar fan at all, and I thought the movie was just going to be all about car racing.",2012
10,"I am incredibly reluctant to score a film perfectly as there is always something, big or small, that bugs me in any cinematic experience. However, this was NOT the case in ""Cars"".",2012
5,"I loved the first series - innovative, good story, slick cgi, great cliff-hangers. Sadly season 2 seemed to lose it's way (story wise), and it all started to get messy - worse still it was full of moments when you say ""what the... why would you do that?!!!?!"" for example, you've had a major fight within your arch nemesis & for once he's on the floor unconscious - now is your chance -finally! - so what do you do - would you a) pick up the gun on the floor and take the 2 seconds to shoot that person, or b) leave & then come back later..... let me see now...",2009
2,"If you love ""Heroes"", but don't have time to watch it, you can save that time by making your own ""Heroes"" plot generator. Just take a bunch of poker chips, and write the following plot points on them: Sylar kills somebody. Sylar's dead. Sylar's alive. Mohinder is trying to figure out who the good guys are. Claire cuts herself with a knife. Claire jumps off a building. Claire's dad appears to be good. Claire's dad appears to be bad. Hiro jumps in the air with his hands up and yells ""We did it!"", Peter's hair is in his eyes, Nikki is wimpy, Nikki is kicking butt, A character has a new power, Adam is doing something jerky, etc. Now put the poker chips in a bag, shake them, and lay 10 of them out on the table. You've got yourself a ""Heroes"" episode.",2009
7,"Heroes is one of the most controversial shows of the decade, but not for the reasons you may think. When Heroes premiered, it was one of the most popular shows on television. Fanboys were created around the world, but disaster struck: Heroes, for reasons unknown, started to suck after a wonderful first volume. Fanboys were in denial everywhere: Was their precious Heroes really going down the drain, or was it just a hiccup? People expected old Heroes to come back when volume three came to us, and.... Heroes was awful. People stopped watching, but as they stopped, the old Heroes we loved slowly came back in volume four. Now the show is in volume five, and did the show returned to form? Read on...",2009
1,"It's impossible for me to find a rating that reflects the overall quality of the show. It started out strong; the first season was far from perfect, but it had an energy and a message that simply felt good. There were incredibly fulfilling episodes, such as Homecoming, Company Man, Five Years Gone, and heart-warming character moments not just for a few, but for most characters. I felt safe with this show. Anyway, one of the show's biggest problems became obvious in th finale, when all the character came together for a mostly underwhelming showdown. Somehow, Heroes was best when it did not follow closely to a plan, but allowed its characters some room to develop naturally. The best moments and characters of Season 1 are thanks to the writers having enough sense to use the opportunities that opened up. When Noah Bennet proved a more interesting character than previously hoped for, his role became bigger. The same for Sylar. The enmity between Mohinder and Sylar. Molly. It all grew naturally, and lost its momentum only when everything was yanked back into the intended showdown.",2009
4,"When I began this series I thought, ""you can't you go wrong with a TV show featuring cool superpowers"" but by the end of Season 2 I saw that I was mistaken. Season 3 is 100% painful.",2009
9,I first saw the teaser commercial for Heroes at the end of Medium's last season and started salivating. And now that I've tuned in I'm hooked. The premise of super-humans has been done before and most recently in Mutant X. And I've been around to check these shows out. The misfit one with Courtney Cox was an old favorite. But none of these shows garnished the pure mystery that Heroes had going for it all the way to the end of the pilot. Plus a killer cast should make it a surefire hit.,2006
1,"How they could've ruined such a wonderful thing is beyond anyone's imagination. Season 1 was magnificent, with an addictive plot, great character development and a slow unveiling of what's to come.",2008
1,There are a bunch of spoilers here. Be warned.,2009
