Rank,Review,Year
9,"It was nice to finally watch movie that didn't seem like anything I'd ever seen before. This, much like Spielberg's ""War of the Worlds"" and ""Children of Men"", completely immerses you in this incredible situation with absolutely no knowledge to comfort you. It's very disorienting, which adds to the experience; you never figure out what the hell is going on but you're so into survival that you put it past you. You're placed with a bunch of characters whom you get to know and eventually must join in their frenzied search for a friend while being subjected to some horrifying imagery and new threats.",2008
6,"If you want a good movie about Henry VIII and Anne Bolyen, rent Anne of the Thousand Days. That was a film that used history to tell a story about real people who had a love to change a nation. ",2008
3,"The ""Other Boleyn Girl"" hit theaters today, and of course, I was in for the first showing. I've been anticipating this movie for over 2 years now, ever since I first heard it was in production. ",2008
7,"A quick glimpse at the Tudor family line on Wikipedia will yield hundreds of years of made-for-movie material, but none quite as compelling as the story of Anne Boleyn. Pair a classic story with airy language, beautiful sets and costumes, and some A-list names and you have Oscar magic in the making. Right? Well, not always. We've seen it before and we're not necessarily impressed with royalty anymore. The Other Boleyn Girl offers new perspectives and dramatic angles on the saga of wives that is Henry VIII's legacy, but nearly drowns in melodrama.",2008
5,"All and all, not a particularly enjoyable film.",2008
6,"Overall, the movie is entertaining. I thought the acting was good, particularly Scarlett Johansson's. The cinematography and editing leave much to be desired, and the entire movie seems rushed. If you have any knowledge of Tudor history,you will recognize the many inaccuracies, but those did not bother me as much as did the fact that important characters were omitted, undeveloped, or even seemingly forgotten (as in the case of Mary's husband, William Carey).",2008
7,"I went to watch this movie knowing that even though the historical figures are real, the story is basically fiction, only Philippa Gregory's version of the tragedy of Anne Boleyn. Watching this film with this attitude really helped me enjoy it rather than be upset that all the historic characters' personalities were so distorted that they were almost unrecognizable. I suggest anyone else going to see this movie adopt this attitude too.",2008
1,"I am all for trying to do something different, trying to make some new and intriguing point about this or that... no, wait, I guess I'm not. At any rate, whatever they tried to do with this freakosaurus of a ""historical"" movie, they completely and unforgivably failed at. I know this bit of history well, and have seen most treatments of it in movies and TV shows; even the irreverent and sensationalist Tudors TV show is a masterstroke of brilliance compared to the pondscum that is The Other Boleyn Girl.",2010
7,"The Tudors are very chic at the moment. If it isn't ""Elizabeth: The Golden Age"" (awful) or the television series, ""The Tudors"" (soft-pornographic trash), then it is ""The Other Boleyn Girl"", the latest film written by the Oscar nominated screenwriter, Peter Morgan. After his work on the Golden Globe winning TV film ""Longford"" and the Oscar winning (for its lead actors) ""The Queen"" and ""The Last King of Scotland"", his scripts must be in demand by actors across the globe. Little wonder then that this film attracts a stellar cast, including Eric Bana, Scarlett Johansson and Natalie Portman. So, why is it that this film, which is filled with great talent and potential, delivers only satisfaction? This was originally slated for release late last year, right in the middle of the awards season. Yet, for some reason, it was moved back. Why this was done is not widely known, but, as the IMDb had the film listed as completed last autumn, I should think that the decision was taken that this film would draw more attention outside of the congested awards season. Watching the film, you are aware of the ambition and lavish costumes that would draw the gaze of Oscar. But the film lacks punch, depth and the power to grip you the whole way through.",2008
1,"OK, I will admit that since I am descended from Mary Boleyn,I do have a bit of family honor at stake here....",2009
2,"This story is not close to being correct. First off, Anne was the younger sister (born in 1510). Mary was the mistress to King Francis of France she returned to England with Mary, Queen of France after the death of the French King Louis She became Henry's lover. She became pregnant and was married off to William Carey. The King NEVER acknowledged her child as his. Anne was STILL in France with Queen Claude. She was never banished to France. She returned to England when Henry changed allegiances from France to Spain. When Anne returned she fell in love with Harry Percy (who was NOT betrothed to anyone) It was a love match. The King saw Anne and became besotted. He had Cardinal Wolsey separate them and then Percy was married off to Mary Talbot. Henry adored Anne. He was never anything but generous to her and she hated him only a little less than she hated The Cardinal Wolsey. She blamed them for separating her from her love, Harry Percy. The King pursued her and she refused him, this went on for 6 years. she finally fell in love with him. They married (after he split from Rome) and were happy. Elizabeth was born, and Henry changed the Act of Succession to make Elizabeth his heir. It wasn't until the second death of a stillborn son that Henry had had enough. The saucy temperament and sharp tongue he loved in the beginning began to wear on him in the end. One of the greatest historical quotes is from Anne in the Tower ""when I no longer hated him, he began to hate me""",2008
3,"""The Other Boleyn Girl"" is one of those films that is so boring that you start picking out the logical errors with the plot. To begin with, Henry VIII's private life has been the subject of countless films. Unless a movie can provide a fresh take on this familiar subject matter, then there is no point in making it. ",2009
7,"The second half of this movie almost gave me a BLOODY HEART ATTACK! MAN THAT WAS DISTURBING! Ignore the false advertisements that make this movie look like a romantic bodice-ripper. One can call it a soap-opera, but you CANNOT call it a romantic period drama! For those of yous who don't know your Tudor history don't worry, you don't need too (on second thought it'll probably be better if you don't know the story), just treat this as a FICTIONAL eye-opener (and yes, it is extremely historically incorrect) OKay...disturbing themes and historical inaccuracies aside, the movie has brilliant acting by it's leads. Johansson is very capable and believable as Mary (yes, I know...I'm shocked too), whilst Portman is psychotically intense as Anne (I'll explain later). The supporting cast is decent, Kristen Scott Thomas is morally in-tune in the Boleyns' mother and Jim Sturgess is BRILLIANT as their tragic brother George.",2008
8,Never have I seen an actress take control of a movie as much as Portman did with Boleyn. She stepped into the role so perfectly and did it was so much confidence. I could feel her pain and ambition. I started shaking during her downward spiral and couldn't stop. It was so intense and heart pounding.,2008
1,"Mary was of course Anne's older sister,not younger,and she and her siblings were pimped by their social climbing father the appalling Thomas Boleyn(even the name ""Boleyn"" was an affectation borrowed from the French Court,their real names was ""Bullen"").The overall feeling is that if Henry had a taste for bestiality Boleyn would have pimped one of his wolfhounds. ""The Other Boleyn Girl"" is trash,basically.Only Miss S.Johansson escapes unscathed as ""The King's Great Matter"" is presented as a bodice - ripper that almost plays like a badly - written satire about the Tudor Court. Eric Bana is lousy as Henry the Eighth,portraying England's last all - powerful king as a spoiled 14 year old.Here was a sophisticated,learned man seen as a bearded Zac Effron. There were no feminists in Tudor England,whatever thoughts Lady Boleyn,who had allegedly been Henry's mistress as a young woman, might have had about the King's conduct about her children she kept to herself in order to survive. Mary Boleyn bore the King's Bastard and kept her head when many about her were losing theirs - a not inconsiderable achievement. That may be a subject worthy of a movie,but one would hope that it might be rather better than this load of tosh.",2010
7,"When I first saw the trailer for The Other Boleyn Girl, I have to admit, it looked good, but like it wasn't accurate. I am a huge history buff, especially in the time of England's dark ages, I am fairly familiar with the Boleyn sisters and their affections for King Henry, Anne being the second wife to be executed for committing adultery and not birthing a son heir to the thrown, her life was absolutely horrific if you think about how hard it was to be a woman in this era. I was a little scared that they wouldn't portray her well in this film, but my mom and I saw The Other Boleyn Girl today and even though I'm not fully satisfied with the portrayal of Anne, the movie is still very good. The story has a Hollywood layer to give the story a little more ""oomph"" sort of speak, like most other pictures, but The Other Boleyn Girl is still a very decent movie.",2008
5,"Don't trust either good or bad critics upon ""The Other Boleyn Girl"". It's a serious thing to castigate such a bold work. First of all, this movie is a mediocre adaptation of a heart-breaking novel of late epochs of the English kingdom and the royal family. This work of art(both novel and the movie) has a courage to reveal the unknown reasons of English kingdom becoming less potent with the Renaissance revolution from Italy, and losing the support of the Pope and the Roman Catholic Church, accordingly becoming adversaries with Italy.",2008
1,"What a disappointment. I had been looking forward to seeing this and it was a bust! I've read the book and know a lot about the history of Anne Boleyn and Henry VIII and this was just awful. The rape scene was the worst! When baby Henry was born and he did not go to see him was the second worst! I just wish they could have been more accurate with the facts of history but maybe this is just too big a topic/story for a short movie. Much better as a miniseries. I also think it just all felt rushed. It would have been nice to see some more pleasant interaction between Anne and the king. King Henry had a smoldering quality, but the chemistry was lacking with Anne. He really seemed to have more affection for Mary - why was a mystery. Just did not like the movie at all.",2008
1,The Other Boleyn Girl **SPOILER** Throughout the film there were a few sniggers at some of the incredibly bad scripting (Obviously geared towards the American market- as there were regular bits were the evil Uncle would describe exactly what was going on or would happen in the future and the historical inaccuracies were pretty major). Some of it was cringeworthy in just how bad it was (especially the final scene with the slow fade to black- a picture of a red headed girl and a subtitle explaining how 'Elizabeth would go on to rule England for 40 years ' (or whatever- I didn't read it properly as I was in such a rush to leave).,2008
3,"Every time an historical event or adaptation is put on our screens we expect some degree of historical inaccuracy, dramatical freedoms, mostly perhaps to allow for a limited time a film can run. This historical adaptation is just plain poor and awful. In fact this film perfectly illustrates why Hollywood is in dire trouble if it continues to produce nosh like this. Over the past years, we are now offered TV shows with high production values, good actors, well scripted stories. This recent TV production has raised the bar and expectations of viewers. If Hollywood and cinema production still thinks it can continue to factory produce material such as this, I certainly fear for it's future. Take this film and compare it to the series recently shown on UK TV - The Tudors. There is nothing in the Tudors; costumes, acting, screenplay, editing, script, etc, etc., that is not better than this.",2008
7,"I think that the main critics done to this film came from those who don't like Natalie or Scarlett. I hope it has nothing to do with the the fact that it is a costum movie - I personally found this film an excellent piece of drama, as well as the book was (I think it's an awesome reading, too!). A perfect cast, a good storyline and a strong screenplay are the main reasons that made ""The Other Boleyn Girl"" a wonderful screen adaptation - and both Portman and Johansson revealed themselves in one of their best performance ever! I also believe that the choice of casting two of the most brilliant and famous young actresses in Hollywood (perhaps the best ones, right now) was a smart move from the movie producers and - as well as the most fascinating thing about it is the rivalry between the two sisters - let it able to do captivate young people's attention. I really hope this film is going to be a good hit - at least to receive good reviews from the critis...",2008
10,"I didn't know much going in, aside from the exceptional cast, featuring Eric Bana, Natalie Portman, and Scarlett Johanson. But watching it left me breathless. The story was thoroughly engrossing and kept a great pace, leading to a fantastic conclusion. The actors really get to shine in this character driven story. And stylistically, the film is pitch perfect. I think that just about everyone will find something enjoyable in this film. It's a great date movie, and very thought-provoking at the same time.",2008
2,"The Other Boleyn Girl probably marks the debut of an adaptation of the most intriguing tale of English Royal history. However, very poorly does the film actually describe the events. I must say that probably the only accurate part of this movie is the inevitable ending--which I won't give away because there may be a few who don't actually know what happens.",2008
9,"I was truly impressed today by the film, ""The Other Boleyn Girl"" for me its getting the new film year off to a very good start!! Weve known about Ann Boleyn and her beheading but this film gives new insight into reasons why ,and the amazing relationship between Ann and her sister Mary.. The plot line never gets dull and moves at a great pace..(usually historical films can be stodgy and boring) This one never lets up..The performances are wonderful , especially,Natalie Portman as Ann and Scarlett Johnansen as Mary... the entire supporting cast is outstanding..The sets and costumes are very authentic.,and the cinematography is beautiful Im not sure how historically accurate this film is ,but as a movie its well worth seeing Don't miss ""The Other Boleyn Girl""",2008
1,"After reading the book I could not wait for the DVD, but what a let down. Had they read the book before making the film or checked the history, I guess not. The story seems to be about Anne Boleyn not Mary. Mary's first born was a girl called Catherine and her second child was a boy called Harry both thought to be King Henry's, even though her first husband was mentioned nothing was mentioned about the death of her first husband William Carey, years later she married her second husband Lord Stafford. When Elizabeth was born she was raised in Hatfield along with Mary her half sister, Mary Boleyn did not take Elizabeth as betrayed at the end of the film but Anne did try adopt Mary Boleyn's son Harry.",2009
9,"For those who might not know the name, director Martin McDonagh is an Irish playwright who won the Oscar last year for his short film ""Six Shooter"" about a chance encounter on a train, and that film's star Brendan Gleeson has returned as Ken, one of two hit men sent to the medieval city of Bruges in Belgium along with his partner Ray (Colin Farrell) to rest and lay low after a hit gone horribly wrong. Ray is a miserable bastard who makes it clear he's not happy about being in Bruges, but Ken convinces him that their boss Harry has a job for them there, as well as allowing them a chance for some sightseeing, none of which improves Ray's mood. Things look up when he meets the beautiful local woman Chloe, played by French actress Clémence Poésy--you may remember her as Fleur Delacore in Harry Potter and the Goblet of Fire--and scores himself a date, which also goes horribly wrong due to Ray shooting off his big mouth. From there things continue to go south as Ray and Ken get into all sorts of messes and meet strange characters, all of whom will play a part in the larger picture.",2008
9,"...in Bruges. Two Irish hit men (Brendan Gleeson and Colin Farrell) are sent into hiding by their British boss (Ralph Fiennes) in Bruges, Belgium after a botched job only to learn that the most damning job awaits one of them just around the corner. Bruges is a picturesque tourist trap built around the oldest and best maintained medieval city in Belgium. Director and screenwriter Martin McDonagh bleeds the setting and the material for all its worth and makes his feature film debut in superb style.",2008
8,"Going into this movie, I didn't have the highest expectations for it. However, I went to see it anyways, and let me just say that by the end credits I was completely shocked out how much I actually liked this movie. It was not only very funny but you were able to connect with the characters in a way you didn't think you would. The plot was def. very interesting and kept my attention the whole way through. Only real problem I had with the movie was that it was a little bit too long, but it didn't take away from anything. I should also say that I'm not a huge Colin Farrell fan, but after this movie I believe that he has proved that he can hold his own with the other leading men out there. I thought there were some beautiful moments that they captured on film where you see him dealing with his characters inner demons. I would highly recommend this movie to anyone who is looking for something ""different"", if you're sick of seeing the same ""hollywood-esque"" movies, then please give this movie a shot. If anything, enjoy it for the witty dialogue.",2008
8,"A European film through and through, showing its deep theatrical roots, ""In Bruges"" works on may levels, and is a fine night at the cinema.",2008
8,"I've used IMDb for years but have never felt the urge to post a review until now. I had the pleasure of attending an advanced screening of this movie in NYC last night to which Colin Farrell attended. I bought the screening tickets just wanting to bring my fiancé to see some celebrities in person while not knowing much about the movie. I figured it would be a ""hard-to-understand"" foreign, indie film whose humor would be lost on a ""dumb American."" However, the truth was absolutely the opposite. My hard-to-please fiancé agreed.",2008
8,"One of the problems with seeing a trailer for a film is it creates an expectation. If it raises expectations, and the film delivers, great. However, if the film is less then expected, then the viewer feels cheated. The best case scenario is the one I found myself in before I saw In Bruges. Low expectations.",2008
8,"I think that I will shortly be purchasing the Oscar winning short film Six Shooter from 2004. I've got an iTunes gift card for just the job. The thought occurred to me after seeing the wonderful debut from director Martin McDonagh, In Bruges. After seeing the trailer, which really worked for me, many times and wondering at how it is from an Oscar winning director yet never hearing of the name, I did some research. While he already has more little gold men than Alfred Hitchcock, his actual feature premiere is what has opened this weekend. It is Irish, most definitely, and if you have trouble with the accent, maybe you should steer clear until in comes out on DVD, however, if you can cope, this is a smart pitch black comedy. When I say pitch black, I mean black hole expanse of darkness. The trailer leads you to believe it will be an uproarious time, and while it is very funny and very smart, there is a tragic event that is held over the proceedings, lending a somber shadow over all that occurs. In the end though, it is consistent with its wit and drama, telling an intriguing story and never relying on the laughs to hide any plot point that the creators may not have wanted to work out to completion.",2008
9,"Greetings again from the darkness. Award winning playwright Martin McDonagh brings his amazing writing talents to the big screen and scores with his first turn as a feature film director. The city of Bruges (yes, in Belgium) is the perfect setting for the multi-layered story. Its well preserved medieval architecture is like an character unto itself.",2008
10,"Well, to be honest I wasn't sure what to expect from this film, nor am I fan of Colin Farrell, in fact I really didn't like him at all previously....but now I have a new found respect for him and with Gleason and Fienes both in excellent form coupled with a very quick and witty script and some surprisingly violent scenes, this film really has something for everyone (except the young kids).",2008
10,"A lot of reviews see fit to give a thorough plot summary, so I'll just talk b*llocks instead.",2008
10,"The films that I find myself thinking about afterwards are of two kinds - the best and the worst. In the case of the worst I am trying to work out just why they are so bad, in the case of the best, like In Bruges, the rare 10s, they make such an impact that I cannot get them out of my head. It was only later that I realised that Martin McDonagh has, apparently, lifted his basic situation - two hit men whiling away the time waiting for instructions as to their next victim - from Harold Pinter's early one-act stage play The Dumb Waiter. However The Dumb Waiter ends when the message (the same one as in In Bruges) arrives. McDonagh then extends the scenario in quite unexpected directions, the foundations of which have been meticulously laid, sometimes by a mere throwaway line or gesture, earlier in the film. The film is full of memorable moments - dialogue, incident or characterisation - that interweave to form an indelible impression.",2008
7,Went to see it for the setting. Loved it for the dialogue. Wished it had just gone a bit further.,2008
10,"First off, I'd like to mention that this IS a Black Comedy, it's meant to be funny in a morbid way. Also, this is not a movie that should be seen for those with a faint heart as is suggested by the 18A rating (in Canada at least, no idea for other countries).",2008
10,If you haven't seen this film then go and see it but PLEASE don't read on until you have.,2008
10,"Beautifully shot with impeccable acting, I watched this because I am enjoying Farrell in True Detective and I am high and have insomnia. This movie is not predictable because every time you make an assumption you are wrong. The imagery, the filming, the philosophies they speak of everything about this movie is perfect. Even the couple of far fetched scenes work wonders and are part of its central fairy-tell in purgatory theme. I look forward to seeing what else the writer/director has plans on releasing, I hope he continues the brilliance he showcased here! No matter what state of mind you are in or how you sleep or don't, WATCH THIS FILM!!",2015
1,"In Bruges is so relentlessly, mind-bogglingly bad, it's a miracle anyone was stupid enough to put up money for this piece of crap. Not only does it take forever to get going, is it full of people doing completely unbelievable things, does it completely fail to capture the spirit of Bruges and its inhabitants (and believe me, there's plenty material there which can be parodied mercilessly if one is so inclined), but worst of all it doesn't even know what it wants to say. And it's pretentious, to boot. ",2008
1,"Atrocious film-making. Two morons, that by the end we're meant to find adorable, arrive in Bruges for some sinister mission. What follows is basically a hate filled diatribe humiliating gay men (shock horror), dwarfs and women. There's no sophistication in the supposedly brilliant writing. It's the kind of lousy movie that seems to have been inspired by rednecks and writing on toilet walls in pubs.",2009
2,"""In Bruges"" was a huge disappointment, especially considering the unending praise this movie has been drawing from critics and viewers alike.",2009
8,"""If I'd grown up on a farm and was retarded, Bruges might impress me, but I didn't, so it doesn't."" I've never grown up, certainly not on a farm, and, as for the other criterion, it is best left to others to judge, but I was impressed by ""In Bruges!"" The sights of the Belgian town itself would make an attractive documentary and they serve as a perfect counterpoint to the sardonic humor that emanates from the characters from beginning to end of this film.",2008
10,"I first saw the dark comedy-thriller IN BRUGES (IB) in our local multiplex back in April 2008, and I loved it immediately. No wonder writer/director Martin McDonagh's screenplay went on to be nominated for an Oscar, and co-star Colin Farrell won a Golden Globe award for Best Actor in a Comedy/Musical! When McDonagh's short film SIX SHOOTER, starring Brendan Gleeson, won the 2005 Oscar for Best Live Action Short Film, I was already familiar with his plays (including the 2005 Broadway hit THE PILLOWMAN with our family's household fave Jeff Goldblum), so I looked forward to seeing Gleeson work with McDonagh again in IB. I wasn't disappointed. McDonagh's quirky, funny, soul-searching dialogue is a joy to hear. It's chock full of profanity, but the delivery renders it more comical than offensive. The filmmakers even spoof the ""adult language"" in one of the DVD's bonus features, a montage of every time the word ""F***"" is used in IB.",2011
2,"It gets 1 star for the lovely travelogue of Bruges, seeing a Heironymous Bosch and maybe another star for not having a happy ending.",2008
1,"""In Bruges"" is an ambitious, but ultimately failed attempt to deliver some sort of existential fable... The internal ""moral"" conflicts of professional assassins weren't amusing in any way or intelligently presented. This subject matter would have any movie director walking on very thin ice. In order to pull it off, the director must display tact, the writer must provide smart dialogue and strong character development; and the actors should skate gracefully. None of those qualities are to be found here.",2012
1,"The DVD version of this movie was advertised as a comedy. Maybe the movie should have been advertised as the ""Existential exploration of the lives of English murderers in the early 21st century"". Or as an ""Inquiry into the meaninglessness of life exemplified by three men who commit brutal acts"". A comedy it is not.",2008
10,This is one of those awesome films that a viewer will either love or hate...there is no in-between.,2008
10,"Rest assured, Iron Man is an absolutely amazing movie. I won't dare spoil any of this remarkable movie for you but I do recommend it as highly as I possibly can. Marvel needed to get in to the solo movie making business long ago. Instead of leasing out their characters to other studios, they're making movies themselves. Most everyone knows Iron Man is their first effort and what a great lead off film! This movie helps take the comic book genre to the highest level. Just like they did in the books, they reinvent standard epic adventure by ""Marvelizing"" characters and making them more believable. The Spider-Man and the X-Men movies did this to a degree but only as far as their respective studios wished to stay true to the source material. Anything added or amended was for the benefit of the live action adaptation. Director Sam Raimi pulled this off by talking to the summer crowd, not down to them with the Spider-Man series. Jon Favreau has done the same thing here but I think he's done it even better. Raimi intentionally threw in a little cheese. Favreau adds nice bits of humor but not too much. He also grounds the action and the suit of armor in firm reality. I've said it before but it's brave to reach for the highest common denominator with a big budget film and Favreau delivers a movie with as much feeling as it has action and intensity. Needless to say, Robert Downey Jr. and company deliver the goods. It's a movie that has a wonderful balance that delivers intelligence with its fun.",2008
8,So the world premier of Iron man to regular movie going audiences happened to be here in Seoul Korea on an army installation. I got to check it out and I was delightfully surprised.,2008
10,"As an avid reader of the Iron Man comics, I was excited but also very scared that this movie would flop.",2008
10,WOW WOW WOW.,2008
9,"Fortunately, I'm not one easily influenced by some users' negative comments. These people should try to restrain their bias opinions and try to review the movies as neutrally as possible.",2008
