Rank,Review,Year
10,"I am 39 years old and honestly can say THE WIRE is the best show I have EVER watched on television. Admittedly, I am not half the TV junkie as some of my friends but I can tell you this: NOTHING comes close and in my opinion, this show is a MUST SEE. I never even heard of the show until I chanced upon several very positive critical reviews of it in some mens magazines. On a hunch and a whim, I immediately joined NETFLIX and proceeded to watch all 4 seasons in 3 weeks time. Please, do yourself a favor, and do the same thing. I am NOT endorsing NETFLIX, I am just saying whatever method you choose to acquire the series, you MUST start at EPISODE 1, SEASON 1 and I DEFY you not to finish the entire anthology.",2008
9,"Another top notch show in HBO's arsenal. I'm not a big fan of the Hill Street Blues, hard core cop kind of show but it's impossible not to enjoy this series. You get plenty of material from the bad guys as well. You get a really good, realistic (in my amateur opinion) look at what it's like to be a homicide cop and it's rough. You also get a decent look at the other side, the hierarchy of people who commit the crimes. Does a really good job of spreading the story around, covering all the bases. Some seasons were better than others - I enjoy watching the drug trade more than city officials bickering with each other - but the acting is spot on across the board. If you're an HBO show fan, this series is a must-see. Right there with the best of them.",2014
10,"This show blew me away. The beauty of the production, the detail in the sets, the well written characters, the intelligent stories and concepts, the fun, the drama, and the excitement all amazed me. I don't usually spend time watching TV, but I honestly hated having to wait until the next show! :)",2004
10,"As with BtVS, the world is divided into people who get Firefly and people who don't. In this series Joss Whedon created one of the most realistic post-war visions of the future ever committed to tape, that at the same time spoke about yesterday and today. Maybe a little too much today for its own good.",2004
10,"Firefly was easily the best sci fi show Fox developed aside from the X-Files. It had science fiction staples spaceships, laser pistols, and tech, but also a nice retro quality of frontier western speech, horses, and guns. The humor alone made this one of the best shows on television. The Joss Whedon ability to spin a familiar plot convention/line in a surprising direction and the top notch cast of talented and charismatic actors help make this cancelled science fiction Fox casualty a cult favorite and upcoming movie. While the discussion about why it was cancelled and who was to blame is up for debate, no one can argue 200,000 in DVD secondary market sales to date. Clearly, Firefly was a show that deserved a chance to shine and with it's incarnation next year as a film, will allow this phoenix to rise again.",2004
10,"First off I should say that I only watched this as I read it had replaced Dark Angel (which I kind of liked, first series anyway) and wanted to see if it was any good.  Anyway, I've just finished watching the last episode of Firefly here in the UK, and I am thoroughly appalled that this series has been cancelled.  The ONLY bad things I can say about it is that *occasionally* the western parts seemed a bit contrived, and that I never really got to identify with some characters much (Wash and Preacher mainly).",2003
10,"I became a fan of BtVS January 1, 2002. I realise that at this time I was slightly behind, as well as on Angel, but I managed to recap all the episodes I missed (from FX and computer downloads and the such) and I was amazed at how wonderfully crafted these two shows were. Everytime a new DVD comes out for Buffy or Angel, I HAVE to pick it up within the first week of its release date.",2004
10,I've just watched the series for the third time in two years. This show is great. What an eclectic group of characters and an eclectic show. Space travel and cowboys. Wow. It is so fun.,2016
10,"Cidade de Deus seems to have a lot of praise on the IMDb boards, and with good reason too. It simply is, in my opinion, one of the best contemporary films ever made.",2004
10,"The film revolves around the, 'City of God,' a favela (or ghetto) in Rio de Janeiro, Brazil, a horrifying area where drug dealers run the community, and where children killing children is not an uncommon occurrence. ",2004
10,"Do not be fooled by the coy charm of the promotional poster. The image of the girl shyly leaning over to kiss the cheek of a bare-backed boy on golden sands drenched in sunlight represents an ideal that many residents of the City of God strive for, but few achieve. ",2004
10,"The film, directed by Fernando Meirelles, tells the story of life in the slums of Rio de Janeiro, in an area known as the Cidade De Deus, the City of God.  The story is told from the narration of the young photographer, Rocket.  The different scenarios of life that make up the wider-story are presented in Pulp Fiction style chapters, complete with on-screen titles for each different story component.  The story covers all the facets of the life, charting the growth of several key members of the gangs from childhood through to young adulthood, with their transformation from young hoodlums to local drugs barons.  The final parts of the story focus on the battle within the Cidade De Deus between two different groups, when business and personal matters lead to an unavoidable confrontation.  And what a confrontation it is, although details will not be given away here.  The result is a powerful telling of life based around real-life events.",2003
10,"I have seen this movie only recently (2005) and it's easily one of the better foreign films I have seen. Actually, it's probably just about one of the best films I had ever seen.",2005
10,"I knew nothing of this film before I saw it by chance in a rare Pub open screening, but boy was I glad I got the chance to take a look. I was riveted all night - I completely ignored my friends! I thought it was an awesome re-enactment of a true story - powerful, moving, raw, real - and even funny in parts. I walked away afterwards, beaming. It's rare a great film like this is made, especially these days. I gave it ten out of ten. Please see it if you can.",2003
10,"I am a big fan of foreign film, because its great to see directors with different points of view than the average American director. City of God is the epitome of a great foreign film. It shows the classic struggle between right and wrong, in a brand new way. The raw directing style, coupled with a great soundtrack makes for a movie which many different kinds of people can enjoy. Weather your a Harvard intellectual or the local idiot, you can enjoy this. The vicious cycle of the gangster lifestyle is portrayed with haunting accuracy. It even forces the audience to sympathize with some of the nastiest thugs in the world. All in all, City of God is one the greatest movies of my time and each time i watch it i enjoy it more than the last.",2004
8,"Wow, this is one of those different movies - meaning not run-of-mill by any means - and one of those which isn't pleasant to watch but one you might find yourself mesmerized by it.",2006
5,"I finally got around to watching this much praised movie, and I can certainly understand why so many people have found it fascinating. It is very well done in a technical aspect, and it's easy to be seduced by the way it looks and the constant flow of action scenes, not very different from the efficiency of some glossy & clever commercial. It also shows a way of life and a part of the world that is not very well known to many outsiders, thereby invoking some sense of illumination. Unfortunately, looking beyond the interesting setting & the glossy surface there's not a lot to be found. ",2007
7,"This film has been executed with considerable skill - 10/10 for visual and storytelling style. It is brilliant, expert and flawless in its execution.",2005
10,"The first moment of the film shows us a swaggering gangster preparing food somewhere in the Favella of Rio de Janeiro. A knife scrapes across a whetstone, a chicken is plucked, fabulously atmospheric music plays in the background and a second chicken makes a break for his life! A chase ensues, the poor chicken being pursued by a whole gang of hoods, armed to the teeth, and the frenzy stops with our hero (Rocket) being caught between heavily armed Policemen, the chicken and the hoods. Violence seems inevitable, and things look bad for Rocket...",2005
5,"Many consider a movie outstanding just because it shows tragic poverty and violence. Subconsciously, people feel ""politically correct"" for liking it. Praise becomes a form of self- elevation, whilst the mere, unnecessary styling offends the topic's intrinsic seriousness. The ideological showcase overcomes an honest presentation. Mixing tragic elements to create a shocking, poignant movie is easy. But somehow the whole thing becomes a farce too pretentious to be positively assessed. An unpunished, 10 year old killer runs around, kills everyone and then bursts into evil laughs. The horrifying situation exists in reality. But a film approach ought to be different. This film has been sold as a kind of triumph of the human spirit, yet it's no more than a typical mobster movie sited at Jacarepaguá. Scene after scene, someone is killed and the deaths have the same depth or significance of a video game. The protagonist does nothing to improve himself. He is a social victim, period. He features the moral character of a robot. And banditry, to the Brazilians' 'delight,' recruits untouchable children as hoods. A Guy Ritchie-like gang plot has its moments of shock: non stop bloodbaths & revolting human filth. For those fond of Grand Guignol, this is a perfect movie. Horrible and cheap in all aspects, including pain and suffering. Simply pathetic, filmed as an elegant commercial edited with rather annoying camera movements. City of God was just another product from the Third World that dazzled the radical chic community of the First World.",2013
10,"The story begins in the present days, in a barbecue party in the slum of 'Cidade de Deus', with some bandits chasing a chicken. Then, a teenager called Buscapé (Alexandre Rodrigues) tells the story of the Cidade de Deus and the main characters of the movie (Zé Pequeno, Bené, Cenoura etc.), since they were kids. ",2003
1,"Nowadays some consider a movie to be phenomenal as long as it shows tragical poverty and violence. It is so distinct from their lives that they unconsciously feel ""educated"" by seeing the film; praising the film therefore becomes a way of self-elevation.",2009
6,"I cannot say it is a bad movie. Actually it is one of the best i have seen lately... I went to the movies when the movie first came to my country, I didn't like it very much. Yesterday I wanted to see it again, because may be i couldn't understand it when i was 16 or 17 when i first saw it. I played the DVD tonight, and yes, i really hadn't catch quite the movie 5 years ago. Now I did, but that doesn't made me love it. Yes, the story was quite original and the director did a good job, but in my opinion this isn't enough for a movie to qualify in the top 20 of the greatest movies here... Leandro Firmino(Li'l Ze) performs great and deserves a high praise, but can it really compare to the performance of, for example, Al Pacino in Heat (160 positions under City of God in Top250). This is ridiculous. It is quite unfair that foreign language movies are rated so high, just because they are not American. I really don't mean to offend anyone. I still think the movie is good, but still cannot compare to much more valuable movies which even didn't make it to the top250. As I already said it is just an average gangster movie. And please don't judge my opinion, cause everyone has the right to like or not like a movie, no matter if it is in the top20...",2007
3,"There are certain people who have developed a very negative view towards Hollywood movies and U.S. cinema. In this mindset, any movie coming from the US is automatically lambasted, while non-US cinema is praised without merit. City of God, or Cidade de Deus, is one such case. Its serious overvaluing can only be attributed to a cloudy-eyed sentimentalism for the real situation behind the movie without even considering whether the movie itself has value in portraying that situation. And the unfortunate case is, no. Meirelles and Luns' generic directing is completely devoid of feeling and insight, and the actors are merely going through the motions, lacking any emotional impact in the actual proceeding of the screenplay. For these failings, the film collapses into a jiltingly generic mashup of violence and crime, with nothing to tell. There is no shock value, there is no empathy, there are no thoughts evoked. Perhaps this movie has some appeal and bearing to people who are more closely connected to Brazil and the kind of events portrayed, seeing as they can draw from another experience to put some weight into the matter, for this film by itself has none. It takes a special kind of pretentiousness and self-delusion to rate this film highly on its own merits, and the kind of a critic that dares not criticize a film with a sensitive subject. Yet this film desperately needs more of a voice of reason to call it for the empty shell it is.",2007
9,"There are many films that don't live up to the hype they are afforded, particularly modern day films. 'City of God', directed by Fernando Meirelles is not one of them. From the moment the film began until halfway through the closing credits, my eyes did not leave the television once. Based on a true story, 'City of God' spans two decades and is about rival street gangs in the town Cidade de Deus (City of God), just outside of Rio de Janeiro. The city is one where the government sends the 'unwanted' residents of Rio, so most of the inhabitants are homeless, criminal and/or dirt poor. The story is told through the eyes of Rocket, a young boy who manages to stay on the outer fringe of the gangs, befriending some of the hoods, but not participating. What he discovers he wants to do is become a photojournalist, and begins to take photographs of his neighborhood. When he is in his late teens/early twenties, he goes to work delivering newspapers, when one of his photographs of the slum gang boss is discovered and published without his permission, putting his life in danger, but beginning his professional career.",2004
1,Was what I just watched really the film all the hype was about? I really can't believe what makes people be so shallow and appreciate that movie- like crap. Was that a movie actually in the first place or just an emotionless documentary about Brazilian crime-stricken streets? I'm asking because I really don't know and am still wondering how come such an abject movie can even get so famous and be rated so high in IMDb.,2009
1,"I was really disappointed with this film. It is sold as a sort of triumph of the human spirit film, but it is more like a typical mafia gangster film transplanted to Brazil and the seventies. I was waiting for the Godfather to come out any minute and say ""He takes out a knife, yah take out a gun."" Scene after scene is of someone getting killed and the deaths have all the depth and meaning of a pixel creature getting shot in a video game. This film entertains on the most base level and has no depth whatsoever.",2006
8,"The most moving moment in a trip I made to Brasil occurred when I visited a community school in the slums (favelas). These children were desperately trying to better themselves  the school (paid for from community and rotararian funds with no government help) was their *only* chance to get out of the cycle of hopelessness and crime. The awful dilemma was that the community and its inhabitants were protected and supported (with no strings attached) by the local drugs and gun running infrastructure. I was safer there than on the streets of Copacabana  no-one would harm a tourist as that might attract police attention (bad for business). One infraction to law and order would mean a warning  the second, death.",2003
8,"""Gangs of New York"" takes us back to a time when America was a young country and New York was divided.  Those who felt they were ""native"" Americans did not want immigrants to enter their great country, spawning hatred between groups all over the city where many of them landed.  In the story we see how much of the town is run by one man, with William Cutting (""Bill the Butcher,"" played marvelously by Daniel Day-Lewis) being the most feared and well-respected man of the ""five Points.""",2004
1,"I waited for the DVD release before I saw this, and I was glad I did. The rental was a lot cheaper than a theater ticket would have been, and I was able to pause the DVD for a stretch break or a little walk when needed, which, sadly, was often. If a story line can catch your interest then the time can fly by, this story line was just so excessive and so overly violent and chock full of character quirks and craziness that time slogged on slow as a mouse in molasses. Other people have said similar, the characters were so despicable, disgusting, dehumanizing, that you really didn't give a rat's rear about any of them. There were one or two decent-to-good performances, but the rest of them you had to figure were cast for name value or because they had something on Scorcese that he didn't want made public. Potential spoiler --- when Leo DiCaprio gets his face slashed in the knife fight, so badly that he is truly horrible to look at, you never really see the supposed slash, and within a day or so he looks like he may have slept on a chenille bedspread and gotten a line or two on his face, but not the side-show ogre they would have had you believe. Was there too much concern that mar his pretty boy puss and the preteens will exit the theater? I think Leonardo has some definite talent (witness him in ""What's Eating Gilbert Grape?"") but come on, he was slashed and stabbed in a knife fight, and in a day or two looks only as if someone had woken him early from his nap and he was a wee bit cranky. Scorcese -- you should be ashamed for this travesty.",2006
8,"For about three months now, I have (on an almost daily basis) passed a movie theatre not far from my home. On the side of this movie theatre is a huge poster advertising the movie ""Gangs of New York"". Meanwhile, all I heard about on television was the buzz about the upcoming ""Gangs of New York"". So, when this highly publicized movie finally opened, I went and saw it.",2002
8,"Daniel Day-Lewis elevates this film from just ""good"" to ""very good"" or even ""excellent."" He is absolutely riveting, one of the most interesting ""villains"" I have ever seen on film. I am sorry Day-Lewis didn't win the Academy Award for his performance. He was just outstanding to watch. His facial expressions alone cracked me up!",2005
6,"I am a Civil War ""buff,"" so I wanted to see this movie the moment I heard it was being made.  Yes, the New York Draft Riots did happen, just two weeks AFTER the Northern victory at Gettysburg, demonstrating that the outcome of the War was anything but certain, even after Lee had been forced to retreat to the south bank of the Potomac River.  Today, many would find this surprising.",2003
2,"Along with so many people, I had waited for this movie to come out, but for a different reason. I have studied the Five Points at great length and wanted to see how Scorcese would deal with the subject. I was never more disappointed than when I left the theater after this drivel.",2005
1,"First of all, the movie is way too long. Parts of it are really boring.",2005
1,"When I first heard of Gangs of New York, my first impression is that it wasn't going to be that good. But I decided to challenge my preconceptions, before they challenged me (Enterprise; Strange New Worlds; Season 1). So I rented it and watched it, but it was a hell of a lot worse than my preconception.",2005
10,"Well, I just got back from seeing ""Gangs of New York"" at the theater, and I have many positive things to say about this film.  It's easily the most powerful film I've seen this year, even topping the excellent ""White Oleander"".  I have never seen a film portray poverty in the 1800's as well as this film did.  It also made me feel like I was there, witnessing the poverty and brutality.  It's a film that makes us be thankful that times like those have passed, and for us not to forget those who lived and died during those times.  It's also a film that's not afraid to show war in its total uglyness.  Martin Scorsese definately got his point across with this film, but he didn't do it alone.  The cast were all excellent in their parts, no bad acting here at all.  Leonardo DiCaprio and Cameron Diaz showed they are more than just pretty faces.  Daniel Day-Lewis was magnificent as ""The Butcher"", a character whom you want to both love and hate.  Quite simply the best film I've seen all year, and I hope it will get nominated (and win) many Oscars.  Even if it doesn't, it's a true winner in my eyes. Nice to see that Hollywood can actually do something useful with a $100million budget for once.  This was playing at the theater the same time as ""The Two Towers""... unfortunately, most of the people in the long line-up went to see ""TTT""... they sure missed out, since GONY has more to say in the first 10 minutes than LOTR has to say over 3 hours.  Although this film is rather long (2 hrs 47 mins), I was so provoked by it that the time flew by. ""Gangs of New York"".... A film that's not to be missed!!",2003
1,"Whatever you do, do not waste your dough on this trash. They say it's directed by Martin Scorsese, but it was obviously directed by Kevin Costner. Think *WaterWorld* without the pleasant diversion of being able to look at the ocean. Not only is it pointlessly violent (and I'm a guy who doesn't at all mind the occasional decapitation or disemboweling as someone is telling me a story), but my god is this moving BORING!",2003
1,"I went to 'Gangs' on Christmas day with a large group of family.  A few fell asleep, and some of us wish we had.  This was a terrible show!  Zero character development, no plot, and gratuitous violence.  Now, I'm okay with the violence if it is relevant to the story, but there was no story here. Out of the ten, or so, I saw this show with, one liked it.  The rest of us wanted the last three hours back.  What a terrible waste of our holiday.",2002
1,"It appears Mr. Scorsese has reached end of the road.  He has nothing to say and thinks bloodbath after bloodbath will hold our interest.  His story is poorly set up, and told.  The graphic violence is repulsive, and so continuous, boring.  The filmmaker manages to involve the civil war so he can intertwine even more deaths.  Mr. Scorsese has spent a lot of time thinking about death; he should spend some time thinking about life.  Too bad this once talented man can't return to the art of filmmaking.",2002
1,"What can be said of a film where the best scenes were the few seconds at the end, where the New York skyline morphed from the slums of Five Points to the skyline pre September 11, 2001. ",2002
2,"It begins, unfolds, and ends with violence. True, there was much tension and wasted lives during the mid-nineteenth century New York centered around Tammany Hall and Five Points.",2005
7,"""Gangs of New York"" mixes real American history with a weak fictional human drama and a thick coat of Hollywoodization resulting in an over wrought behemoth wannabe epic misfire. Scorcese pulls together bits and pieces of the Civil War  conscription act, Irish potato famine immigration, Tammany Hall  and Tweed corruption, race/slave issues, slum gangs, etc. and creates a milieu which has an off-target post-apocalyptic sort of feel and then tries to cram DiCaprio down our throats as a hero though he does nothing particularly heroic in the context of the film. The flick features blood and guts street riots reminiscent of ""Braveheart"", a romance which doesn't work, an evil guy over acted by Day-Lewis and little else save a whole bunch of filler to give us a taste of the times and milk the extravagance for all its worth. In spite of all that, ""Gangs..."" received several Oscar noms and a thumb and a half up from critical corners with so-so approval from the public. Okay for fans of the principals and others into Hollywood blockbusters. Not for the jaded or those looking for substance or sophistication. (B)",2003
1,"Whatever you do, don't waste your dough on this piece of crap. They say it's directed by Martin Scorsese, but it was obviously directed by Kevin Costner. Think *WaterWorld* without the pleasant diversion of being able to look at the ocean. Not only is it pointlessly violent (and I'm a guy who doesn't at all mind the occasional decapitation or disemboweling as someone is telling me a story), but it is boring.",2003
1,How did this movie get all these awards?   We found it excruciating slow and painful to watch.   It was all about shots of the period.  They must have spent a fortune on the sets.   No real script that kept your attention. Very long too.   We got more out of the half hour extra from the Discovery channel on the DVD that told you everything you needed to know.,2003
1,"Are you kidding me? This film was nominated for Oscars? Of all the junk over the years that has been nominated and has won Oscars this has got to be one of the worst yet! First of all is the actors; Leonardo DiCaprio has no business ever playing a tough guy kind of role. DiCaprio is so girlish that he is laughable as anyone who would be in a knife fight and should stick to roles where he plays either gay character or someone who is just very fem. DiCaprio seems right at home in a sappy love story such as Titanic or as a mentally handicapped person such as his role in What's Eating Gilbert Grape. As if Leon wasn't bad enough we have to deal with 166 minutes of Daniel Day-Lewis looking like a bum and acting like a confused mime. I can't think of a movie where an actor or actress has failed more miserably in a part as Daniel Day-Lewis did in this movie; he was in a word, Laughable. Now as if the two main characters failing so utterly was not enough there are several other things which make this movie near unbearable. Of this list the first thing that comes to mind is the silly costumes which although somewhat authentic for the period were over-done and seen far too much. An example of this was the ten-gallon hats. Yes, people wore them back then but in this movie almost everyone had one on which would be like someone 140 years from now making a movie which takes place in 2003 and the same percentage of people as were wearing ten-gallon hats in this movie were wearing baseball caps. The next most annoying thing about Gangs of New York was the music; the same perpetual square dancing music played over and over again as if they just couldn't come up with something better. Moving right along we come to another very annoying `feature' . the accents done by DiCaprio and Day-Lewis, neither of which sounded anything like they should; aren't actors by definition supposed to, well, ACT?! Let's face it here people, if Leonardo DiCaprio wasn't in this movie along with Scorsese directing it, but rather had an unknown set of lead actors and actresses with an unknown director orchestrating this whole farce, this movie not only would have never gotten a single Oscar nomination but probably would have went directly to cable or video. The only upside to this whole fiasco was perhaps the cinematography and the story. This movie had a lot going for it but was ultimately doomed by the bad acting, poor casting, hilarious costume design, annoying music and boat load of other things that sank this ship before it ever left the harbor . 3 out of 10 stars for this catastrophic calamity.",2003
1,"An overlong, highly episodic excuse for some burlesque and indulgent violence masquerading part-time as a film of historical interest and validity. With Leonardo scowling, Diaz giggling and Day Lewis doing his best De Niro, this film takes itself far too seriously for the leaden-handed and juvenile treatment of a story which seems suspect the moment you think about it. Its a shame to see a director with such a great track-record try so hard to convince us that he's still 'got it'. Couldn't he have left this drekk to Jerry Bruckheimer?",2003
1,"Sorry Martin, this wannabe ""Titanic"" didn't do a thing for me...",2002
8,"Chris Columbus said he wanted to make a 2,5 hour movie that feels like 30 Minutes. Well, in my case he surely succeeded! I saw the movie as a member of the press and couldn't get enough of it. I would have gladly sat in the cinema for another two or three hours with a biiiig smile on my face.",2002
8,"Lessons learned since the 1st film! Clearly this film was edited at script stage rather than the cutting room floor stage!! This story reads as film narrative, rather than a book illustration, which was the big mistake of the 1st film. Anyone can watch this film and follow it without knowing the book. The 1st hour is pure laugh out loud fun (the adults in my Cinema audience were shouting with laughter!). The last hour is scary, wand dropping tension.",2002
10,Harry Potter and the Chamber of Secrets is a huge step on from the first film.  In the Philosophers stone we were introduced to the the world of Harry Potter and given a taster of what lies ahead.  ,2002
8,"Not being a fan of the Harry Potter Movies, I toddled along to the first showing of this movie at my local UGC Cinema and sat down and thirly enjoyed this movie, but not in the way that I would enjoy something like the Lord of The Rings or Spider-Man. Of course Harry Potter's target audience is of a younger age so I can see how I might not have enjoyed it as much as a slightly younger audience, but to say the least it is a lot better than some of the crap that is fizzled out these days. ",2002
7,"A lot has been made about the pubescence of the three leads in this new Harry Potter installment and it is a bit disconcerting when Harry (Daniel Radcliffe) and Ron Weasley (Rupert Grint) speak their first lines in those awkward cracks of pre-adolescence.  However, their growing up, along with the physical blossoming of their friend Hermione (the perky and smart actress Emma Watson) seem mark a general growing up of the whole Harry Potter series.  This one is more for grown-ups:  the first one hooked the kid demographic and no doubt they will still be enraptured by ""Chamber of Secrets.""  This is the film, however, that hopes to attract a whole new audience in the parents of those kids.  It is darker and has more layers. The explanations about wizardry are less cursory and the acting seems stronger.",2002
8,"Having done a good job with the first Harry Potter flick, one shouldn't be surprised Chris Columbus was asked to direct the sequel as well. And the second film actually improves on its predecessor, getting a little edgier and less children-friendly (two factors that raise exponentially with each new installment), even though it does repeat an old mistake in certain places.",2005
8,"I thought this was better than the first Harry Potter movie because it didn't overdo the action scenes as the first film did, and the special-effects were better. It's not ""Lord Of The Rings,"" of course, but it's still decent entertainment, even for us older folks. It got even better with the third installment, which has been my personal favorite of the four I've seen now.",2007
9,"Having three daughters I have a choice when a great book comes out:  buy three of them (EXPENSIVE!!), force someone to wait until the other is done before they can read the book (sure, I enjoy breaking up fights!), or read it to them.  I chose to read it to them so we could ALL enjoy it...and we did!  Naturally, the kids were excited when the movie came out.  However, when I saw the first Harry Potter, I was terrified it was going to be ""butchered"" like most ""books to movies"" are; but was pleasantly surprised by the relatively ""stick to the book"" script it displayed.  Sure, some things were left out undoubtedly due to time constraints, but overall, it conveyed the story well.",2003
10,"Harry Potter and the Chamber of Secrets is superb, and don't listen to those narrow-minded critics who claim otherwise. Those who said it is superior to the first film are right: Philosopher's Stone was wonderful but the sequel does for Harry Potter what the Empire Strikes Back did for Star Wars - elevate it to a higher level where it will be regarded as a masterpiece in it's own right.",2002
7,"The second installment seems to carry on where the first left off. All previous characters return and then some!! The grandiose majesty of Harry Potter continues with new tricks, new delights and little treats that can be taken for granted. At times I find the Harry Potter world has so many wonderful things happening at the same time that you tend to overlook the smaller things (ergos the Weasley's residence and the great Hall) The Chamber of Secrets is a darker tail but is well within the tolerances of most children's ability to handle. The creatures are excellent, the overall story is easy enough to follow, though some aspects have to be explained to younger children.",2006
9,Harry Potter and The Chamber of Secrets is the type of movie that will be around forever. So far the two Harry Potter movies have been excellent movies in which spirit of the books by JK Rowling has been captured and expanded upon. ,2003
