Rank,Review,Year
5,"Every episode Iris West goes on and on about how ""Barry lied to me,"" ""My father lied to me,"" ""my boyfriend lied to me."" Talk about a broken record. First she goes from being a waitress to magically getting a job as a top reporter. Then she spends the rest of her screen time accusing people of lying to her, then acting like a 10 year old by giving everyone the silent treatment. Her rants are always about, ""I thought you loved me,"" ""I thought you were my best friend."" Unfortunately I know I am not the only person who just wants someone to put a bullet in her head and get that annoying character off the show. And why on earth would anyone want to date or live with that shrew? Her character adds nothing to any storyline. Get rid of her. It is otherwise a pretty good, albeit, a kind of childish show.",2015
2,"The spoilers here are very minor and will not affect your experience if  you're the average person. Still, better safe than sorry.  WRITING (Conflicts, character actions, and dialogue)  The writing in this show is less than impressive. There is no such  thing as subtlety and half the dialogue is them throwing in the word  ""fast"" for the hell of it. At one point, a character says to some  random thug ""Freeze! Now, get on the ground or do you wanna find out  the hard way that you're not faster than a bullet?"" I'm actually quite  certain that the line verbatim is worse than that.  A lot of plot points make no sense, and this is a huge problem with The  Flash in general. The Flash is so fast that few conflicts are actually  conflicts for The Flash, but rather than being creative and trying to  think up interesting conflicts, they make the characters mentally  incompetent to the point that The Flash, who can dodge a bullet, cannot  dodge a punch. This actually becomes the main plot point of an entire  episode. His inability to dodge attacks at normal speed makes no sense.  Also, he has a tendency to block bullets that he doesn't even know are  there. In one episode, he reaches behind him and pinches a random spot  behind his neck and there just happens to be a bullet there for him to  block! What an ESSENTIALLY IMPOSSIBLE COINCIDENCE! That is the laziest  writing ever. ""We need our character to get shot at without getting  shot. Let's just have him randomly reach back for some reason, I'm sure  we'll figure it out in post.""  There's an episode where he has to catch three motorcyclists. So, he  runs to each of them, takes them to a police station and handcuffs them  to a pole like he always does.  I'm just kidding, he creates roadblocks where he thinks they'll go so  that he can make all the motorcyclists go towards each other, and then  they won't know how to move past each other, so they'll stop and the  police can get them, at which point there will be an utterance of  ""Checkmate."" That last bit is also not a joke. That happened. This is  actually something that a producer and a team of writers looked over  and said ""Nothing wrong here. Onwards to production!""  Also, this is My Little Pony with adults watching (so, just My Little  Pony...with Rainbow Dash as the main character, I suppose). They like  to have Aesops to each episode, and they're very basic moral lessons,  or even broken ones, and then they'll do what's essentially a Dear  Celestia inner monologue at the end of each episode. ""Today, I  learned..."" Really? There's no subtlety in the character development at  all. At certain points, I swear the characters literally look at the  camera and go ""I've really changed today. I used to think A and now I  think B.""  Here's a bit of dialogue meant to be badass.  (Right before Barry's about to leave.) ""Barry."" (Barry stops to see why  his peer decided to stop him during this urgent mission.) ""Yes?"" ""Run.""  CONSISTENCY  There is no consistency with Barry's powers. The effects of running  really fast (friction, air compression, etc.) turn on and off randomly.  At one point, a woman's shirt burns off despite that making no sense  whatsoever, presumably because one of the writers thought that the  actress was hot and knew he had the power to get her to reveal a little  more.  As I mentioned before, he just decides not to dodge punches. Or grab  people's weapons to disarm them. He also runs slow enough for The Arrow  to see him and aim at him when he's fast enough to see bullets. Bullets  are so fast that 500 feet away, all you can do is blink before the  bullet reaches you. Otherwise, you're completely still. Everything  should be frozen for Barry, but he runs at the speed of a falcon from  time to time.  TECHNICALITIES  Bullets and guns. Don't expect them to make sense. Physics. Chemistry.  Science in general. Tensile strength being a huge factor when hitting  someone? Hearing a sonic boom from something that hasn't gotten to you  yet? A gun that creates the heat of the Big Bang? A needle the heat of  the Sun would kill everyone in at least a one thousand mile radius. A  warehouse the heat of all the energy in the universe (which, you might  notice, doesn't make sense) would evaporate all matter in the entire  solar system. But no worries here, just some second degree burns (these  were normal humans that got second degree burns, not The Flash, so no  superpowers to withstand the energy of the entire universe there). 500  proof alcohol? Iron oxide being uncommon?  Turn your brain off or get a hemorrhage. It's nice to see The Flash  moving about with live actors (though poor actors), but that's it.  That's the only pro. That's all this show gets.",2015
9,"I've only seen the first season so far so I'll comment on it. I'm a fanboy that loves superhero stuff. This series is everything I could want because it captures the spirit of heroism that's so important to any superhero endeavor. If anything Barry is a little too heroic, even apologizing for things that aren't his fault, but that's the kind of spirit the good guys should be about. Though I think he would have been a perfect Peter Parker/Spider-Man, I think Grant Gustin kills it as the Flash. He perfectly captures what it is to be a hero, selflessness (even when it's very painful), compassion and the willingness to risk his life to protect the innocent. That's what heroes are all about and something we've lost in an age where we choose to believe in nothing. Superheroes are all about Utopian ideals; what could we accomplish if we were truly good inside and were motivated by good intentions? We need heroes in our movies and TV and The Flash perfectly captures that. ",2017
1,"Firstly and most importantly this show is sooo bad because of the horrible acting , cliché dialogue and terrible writing . Why can't these superhero shows are given to writers and directors of shows like game of thrones , the wire , walking dead and shows like sopranos which has got such a bravo acting and story . I have seen that most of the Marvel's show are just crap only because of the terrible acting , dialogues and character . Now coming back to Flash , this show has one positive point and that is photography rest is just a garbage . And that character iris west , oh lord !!! can somebody just shut her up !! Even the lab geeks of STARS lab who has technology and help flash are soo terrible and the dialogues are so cliché and acting is just horrible and childish type , even the comedy punches are so horrible uughhhh..!!! This show is good for children in the age group 5-15 and for those who haven't seen any serial as mentioned above by me .There are so many logical errors in this show , i mean just take one for an example that the flash has got such a high speed and even though he just stand in front of a gun point and takes the beating . And shows speed at unnecessary places . I even watched 2-3 episodes of it believing that it will get better and acting might improve but its all in vane .8/10 rating of this show is only because of the superhero fan who have read all of the flash comics and now seeing it on TV for real .",2015
2,Nothing in this show makes any sense.. This proves to me that American television is getting dumber and less creative by the month!,2014
1,"I just can't take this show seriously. In a nutshell, its bad. I'll keep watching because I'm that type of junkie. Sure it's entertaining however this is NOT quality entertainment. I value it only for its ""comedic"" value.",2015
9,i usually get quite bored of super hero TV shows but this is authentic and amazing. the first season is nail biting and the second season is just as good. the characters are good and the acting is excellent. it has witty comedy and the action sequences are impressive unlike some other superhero shows it does not get repetitive and banal it stays and maintains it's content throughout. Watch it ... just watch it,2017
1,"I sort of liked the first season of the flash. Its goofy, fun, entertaining, and its a happy nice show. The acting is not always good, the script pretty crappy, and nothing makes sense and I do not like the Caitlin and Cisco characters and there are plenty more to complain about in the first season, but just enjoy the ride and do not overthink it and the first season is worth a watch. Season 1 is perhaps a 5. ",2016
4,"While The Flash isn't truly awful, it's certainly not up there with the good TV programmes.",2016
8,"Barry Allen was introduced during ""Arrow"" season 2, which was the show in its prime. After setting him up in the universe, they went on to make a show based entirely around Barry Allen becoming The Flash. Since ""Arrow"" was getting darker and darker, ""The Flash"" went in the opposite direction. It's the tonal antithesis of ""Arrow"". Lighthearted, quirky, and silly, yet grounded enough to make us care, and the writing is just as sharp and witty as you'd hope.",2016
5,"Season 1 of The Flash was exceptional with everything needed in a Sci-fi Action Thriller. Good story line with exciting twists and a superhero, what else do we need. But since the start of season 2, it has gone from bad to terrible numerous times. Bad acting, dismal plot and sometimes hilarious CGI didn't help its cause either. In the era of exceptional CGI in TV, with shows like GoT and Viking, this looks like a B-Grade Sci-fi movie.",2017
8,"I was intrigued by the promos for this series, but after watching the pilot I was afraid it was a dud. But after a shaky start it quickly gained its footing. The action is cheesy, the characters have yet to dig beneath their surfaces, but in the meantime, this show provides some wonderfully quirky storytelling. To me it's reminiscent of the very early seasons of Buffy or Stargate SG-1. The production value isn't great, but not in a bad way -- it adds to the charm.",2015
10,"After reading the bad reviews here, I had to chime in. Most of these reviewers have obviously never watched the movies, because the first movie predates all the shows they say the library is ripping off (except Indiana Jones of course). ",2014
10,"Okay so I had to make a profile to say this about this show, NO it is not a knock of Warehouse 13, that came out in 2009, the first Librarian movie came out in 2004, the concept was knocked off by Warehouse 13, do your research. Now on to the show!",2014
10,"Realizing that The Librarians spawned from the same minds that created Leverage, I was not surprised (pleasantly) in seeing the resemblance between the two television shows. I loved Leverage due to its character development past the traditional ""task-oriented"" crack-team setup. The characters grew close with each other as the show progressed and their antics never stopped coming. I predict that the Librarians will be the same way, and I love that each character in this show has their own quirkiness about them. I also appreciated that the show's creator did not confine the Librarians to the stereotypical nerds plagued with social awkwardness and anxiety issues. These are well thought-out individuals with their own types of personalities. ",2014
8,"From time to time it seems like a TV show like this has been done before, regardless of a previous movie, people may even start thinking warehouse 13 when they watch this show, aside from the similarity's, this show is fresh and easy to watch and is packed with entertainment.",2015
8,"Having watched both of the opening episodes, and the original movies this show spun off from, I can say that this show will be a perfect alternative for families looking to escape reality TV.",2014
7,"I wasn't sure what to expect firing up the Librarians. It's got some elements of Dr. Who (sci fi), Indiana Jones(adventure), and Harry Potter in it (magic). Sound ambitious? Well not really. The show is extremely light hearted to a point it hurts the shows potential. ",2014
9,"I have to start by saying I haven't had the opportunity, yet, to see the ""Librarian"" movies. Still, surprisingly, I didn't found difficult to understand the premise of this show; and the characters that were part of the movies, and also appeared in the pilot, were introduced in a manner that a ""new"" viewer would understand who was who without the show loosing its rhythm. This is also my very first review so bare with me if is not up to standard. I get there's a lot of negative reviews to this show either by people considering it inferior to the movies, in the first season Noah Wyle is ""just"" a star guest (due to his other show is still being shot) but he is the producer and he promises to have a bigger participation if there is a season two; others claim is just a rip off of several other shows; others don't like the actors. To each their own, you should evaluate by yourself. This show is, above all, a parody of many other shows and movies, it should be seen like that, the show doesn't take itself seriously, so should't you. Is not the kind of show you see for the great special effects, for the amazing and innovative dialog or plot. You see it for the humor it puts in parodying other movies and shows. Of course the fights aren't perfectly choreographed, they're mocking the ones that actual are (the suspension of disbelief is more often used in the latter than in the first), there's a friendly wink of the eyed towards the audience, sort of ""you know, no matter how, the hero always wins the fight, right?"". I found the actors/characters have good chemistry and they are having their own development.- Also, both as part of the main cast or as guests, there's some serious names starring on this show. Finally is a show who doesn't recur to swearing, gore violence or such to entertain us, is good, simple, honest fun, suitable for the entire family. Sadly there aren't many shows of whom we can say the same, are there. Please, see it first before reaching a conclusion.",2015
9,"I loved the Librarian movies and really thought the show would not be as good without Noah Wiley in each episode, and I have to admit when the ""Library"" Bob Newhart and Jane Curtain disappeared in the first episode I did not give the series very much hope,but it really turned out to be a good show with some great special effects. I especially loved the Christmas episode with guest star Bruce Campbell and making the idea of Santa Claus what it should really be ""peace and good will"". My only complaint about the show is that Christian Kane cut his hair! that I wish Christian Kane had not cut his hair - I really miss seeing him with his long beautiful ""locks"", but other than that - great show and hope it comes back this summer because only 10 episodes was not really a full season -- and everyone knows we need quality TV during the summer!",2015
1,"Well after reading the plot and seeing a few ads i thought, ""This could be entertaining. Artifacts, mythology,some magic and a group of ""protectors""."" But sadly, after watching the first 10 mnts, expectations dropped quite fast. Just so much unnecessary BS. I mean, 20 mnts in, we got terrorists setting a nuclear bomb, an artifact really well hidden under some SS blankets(sarcasm), ninjas and cowboys, a really weak attempt at a ""good will hunting"" janitor/genius character, some dude playing the next-gen ""that dude in a tube from power rangers"", and some Asian kid robbing a museum with a smart phone. At this point i would be laughing like crazy, if that was the show direction, but no, its all actually somewhat ""serious"".",2014
2,"Awkwardness. In all things this show is bad. Choreography is horrible, action is cheesy, story premise is flimsy and acting is 'meh'.",2014
4,"I tried really hard to like this show. The best way to describe this series is to compare it to Wharehouse 13, with less substance in the storyline department and adding more substance to the comedy area. What we end up having is a show that is trying too hard to be funny where it should be taking more of that time and investing it into a solid base of plot. When you have a show that hasn't established a decent amount of time into providing a good background into its characters and the overall story's explanation you get something that is a mismatch of skits and story arcs that are hard to follow and truly understand.",2015
1,"The Lost room, then Warehouse 13, and now The Librarians....",2014
7,"Never having watched the movies this series were based on I went into this series with the sole understanding it was a fantasy series about magic. That's about the simplest summary there is really, it is an enjoyable, family friendly fantasy. There are moments of humour and Acton to keep you interested, the plots are simple and fun but don't stand up to any logical critique.",2015
8,"I'm enjoying the show. I happen to have watched the movies so I can understand if people are turned off by not knowing what is going on....but I can't understand why they aren't capable of watching the movies; or at least the final movie which clocks in at 93 minutes, the equivalent of a 2-hour episode.",2015
2,"I was looking forward to this show, but the pilot was dire. It was like they'd used a story Warehouse 13 had binned. I've loved Christian Kane since Angel so I was most disappointed. At first it was quite a surprise to see Noah Wyle acting like a mad professor, but that wore thin after 5 minutes and just became irritating, though I gather he will only be making intermittent appearances in future episodes. I was hoping for more of an Indiana Jones type approach to this series, and maybe if the writers had produced a more serious and well researched script it could have worked. Maybe kids will enjoy it, I don't know.... I won't wax lyrical about how bad the first 2 episodes are, so I'll sum them up in one word; moronic.",2014
10,12/08/2014,2014
9,OK this is a show that I love to watch the humor is fun and playful the action is very fast moving and full force and oh the history lessons you learn here my favorite has to be sweet Sandra she's spunky and funny very positive attitude I love that the action is good but the show its self is very family friendly is a perfect watch for the family to enjoy together with plenty of the adventure and romance that keeps your interest a good lesson in team work watching the group work together and have fun doing it though the team doesn't always work well together they come to the conclusion of the problems by the end of the show as long as your kids are old enough to understand the difference between real life and fantasy the show should be a good choice for everyone,2016
4,First there was the government storage in Indiana Jones. And before that the whole Adventure pulp genre...,2014
1,"Well, after watching 7 episodes of the first season, I've realised that this show is unbearable. The target audience is obviously kids up to 10 years old. But even for kids this show seems to be boring. It reminded me Power Rangers plus some stupid humour, very old and amateurish effects from the kid shows of early seventies and some kind of reference to magic. Even if we consider only kids as a target audience, it cannot be justified to make this type of shows nowadays when the filming technology uses computers. Oh, Harry Potter would die in such environment, either from laugh or from grievance. And guys, is this the kind of humour you really enjoy??? The only positive thing in the series is watching Rebecca Romijn.",2015
1,"TNT's The Librarians is a new series based on the made-for-TV movies starring Noah Wyle as a librarian protecting the world from magic artifacts. I was eager to watch the opener because of its Buffy, Scooby gang feel. Well, Buffy: The Vampire Slayer, this show is not. Heck, it's not even Warehouse 13.",2014
1,Honestly don't waste your time on this!,2014
8,"I commented on this show 3 months before it went to Air after I had seen a dozen or so promo clips and read a few reviews and said it should be as good or better than the movies. Well I was wrong, It's much MUCH better and I am looking forward to adding it to my Action/Adventure series. ",2014
9,I came in with trepidation. The whole premise is preposterous. How wrong could I have been? Turns out very.,2014
9,"Coming from a country that airs cheap telenovela, it's refreshing to watch an improved everything of what a telenovela should be. ",2014
9,"It's presented in a comedic style that isn't meant to be taken seriously. I've seen others that commented that there was nothing funny about the situation and wondered why she didn't sue the doctor....as I stated....it is a COMEDY. If this were a reality show, it would have to involve lawyers, investigators and medical professionals. Nothing about this show feels like reality. It is presented as entertainment. I found it entertaining. It is based on an earlier Spanish version that had the lead character as a 17 year old girl, which is way more realistic if she is supposed to be a virgin. However the fact that the lead in this version is 24 adds to the humor. How many 24 year old educated attractive women in a serious relationship with a guy in law enforcement determined to stay a virgin until marriage could there be? Just saying....I think if you like a good mystery (this show also has suspense) and satire, I think this show is worth checking out. It doesn't hurt that all the actors are very attractive.",2014
9,"After completing the first season of this show, I have to say it's definitely one of my favorites. It's interesting and not something typical of other shows, since the storyline is so twisted. There for awhile, it felt like keeping up with everything that was happening in the season was going to be difficult, but it's definitely not if it is something that you find interesting. If you find it interesting, you'll be glued to the TV/computer until you finish it, and then bawl your eyes out, maybe. It's not too hard to keep up with, but the storyline is unique and perfect for those who are in their late teens through early 30's, in my personal opinion.",2015
10,"I absolutely love this, the Spanish and English, the funny jokes, the chemistry all of it. Finally something Latin that I love to watch. I'm hooked. Love it. Why aren't there more funny shows like this ? I hate having to wait until Monday to watch it but it's worth the wait. I also like the fact that they showcase certain traditions that Latin families still try to keep in this generation. I just simply enjoy the show and I've even gotten friends and family to watch. I have to say that my favorite Characters are Jane, the grandmother, the mother and of course Rafael. The dialog is fun to watch and you can relate to some of the characters also.",2014
9,"I stumble on this show and the name grabbed my attention so I decided to watch one episode...then another one...and the rest is history. It is a really good comedy show, a bit chaotic at times, but very entertaining. I truly love the Telenova Star (he is so good looking and play his part so well) and as well with Daddy Baby Rafaela - another pretty good looking dude! ",2017
7,"Have just binged watched over the last couple of weeks, from episode 1 to episode 29 and sadly, as fun as the beginning was--it is on a slow and steady decline. It is clearly a telenovela, and amusing as such. A definite departure from credibility, but fun. ",2015
8,"I have a disclaimer, ""I do not like soaps at all"". Every soap that I accidentally saw growing up with my family made me realize why I hated soaps. Why am I telling all this? Because ""Jane the Virgin"", is unlike any other soap I have ever seen. Most soaps are boring, tedious, unnecessary twists, stretched, overly dramatic and too serious or trying too hard to be funny. The best thing about this show is that it avoids all of these mistakes.",2015
1,"So guess what? In this TV series it is possible to be a mother of a three weeks baby, go to grad school full time, not have to work for a second and have two sexy men chasing you continuously, even after you telling them that you love them both. Ohhh did I forget to mention that both men re filthy rich? And one is a sexy, caring, romantic policeman???? Yeah, thats what Im saying, GET A GRIP!",2015
7,This is a thoughtful evenly paced comedy that is not a laugh a minute. It feels more like a light hearted drama. If you are looking for a Big Bang Theory laugh a minute thing then this isn't right.,2015
9,November 6 20014,2014
10,"I am in love with ""Jane the Virgin"". I think it is a great show that portrays the Hispanic/Latino culture. I am not offended by this show because it definitely represents many aspects from my culture. This show represents the telenovelas just how the are ""full of drama"" and I love it! Jane the Virgin makes me want to look forward to my Mondays and although it was gone for more than a month I still look forward to seeing it. Gina Rodriguez, Jaime Camil and all the cast make a wonderful team and I as a viewer can tell how much chemistry there is between Jane and Micheal and Jane and Rafael. I love it! I hope they continue to renew the seasons because this show has become my favorite show :)",2015
10,"This series is basically a Spanish, soap opera parody. The narrator is the biggest and first clue. He will guide viewers into the scenes and episode scenario. From my perspective, he is there to help people who haven't seen Spanish soap operas. They put the characters into random emotional scenarios, except they're not so emotional. For example, the father comes into the daughters life after a 20+ year abstinence. In a soap opera, there would be crying and ""where were you my whole life"" drama. In Jane the Virgin, the father attempts to make that happen, but it fails hilariously. He goes out of his way to make it dramatically, but it ends up as an adult conversation over coffee. The biggest thing that makes this a parody is the fact the father is a Spanish soap opera star. There are scenes from his TV show that depict the stereo type soap opera drama, and this lets the viewer to compare it to the story. It is this compare and contrast that I love about the show. There are way to many dumb and horrible parody movies/TV shows. They always take it too far with the parody jokes. This show takes it good standard. It is believable, rational standard, and thus adds comedic humor to it. Every new episode I wonder, what dramatically event will appear, and how will they handle it rationally.",2014
10,"Phenomenal and incredibly well-written. I completed entire Season 1 with in a week and still can't get over this show from my head. I am so glad i came across this series. It has lot of elements combined and it tickles your funny bone and quite a stress-reliever. very light-hearted series which keeps you get more and more addicted for every single episode. Entire Cast has performed exceptionally well. Justin Baldoni, Gina Rodriguez, Yael Grobglas, Ivonne Coll, Brett Dier, Jaime Camil, Vanessa Merrell and Veronica Merrell are top in my favorites list from the show. I am totally addicted to this series. Keep going!! Waiting for more and more seasons of ""Jane the Virgin"".",2016
10,"absolutely love ""Jane The Virgin"" tonight was the first episode and Gina Rodriguez is awesome in it! She is an excellent actress and portrays ""Jane"" in a true to life and wholesome manner. The supporting cast surrounding Gina is top notch too! The show looks like it's gonna be a hit and people really need to watch this show and give the Latin community the support to show that they can be more than second class citizens in the entertainment world. I can see ""Jane The Virgin"" on the air for seasons to come . I really enjoyed how Janes grandmother had the flower in Janes hand and made her crush the flower and told her to put the flower back together and Jane said she couldn't put it back together and the grandmother said you can get your virginity back, that was great. Give this show a chance you will not be disappointed.",2014
8,"I really really like this show - it's so funny, but the creators should find some consultant about Czech Republic!!! I am from Czech Republic and Czech people don't like when someone is thinking we are Russian (because of the bad history we have with Russia). So it makes me sad that in this great show are so many mistakes. For example: 1) Magda's accent is Russian - Czech people don't have an accent like that when they try to speak English 2) when the Czech characters speak ""Czech"", they are using so many Russian words - and the languages are not the same (not even close) 3) ""the traditional Czech wedding""(hope it's not a spoiler) WHAT?! They may have a weddings like that in Russia, but in Czech Republic we don't have some ugly traditional dress and hat for the bride and weird suit for the groom. It wasn't even funny. And there are so many more... I hope the creators could do something about it, because it spoils this great show for people who know something about Czech Republic.",2015
2,"Everything was fine until they've killed off Michael's character.Now that he's (Michael) dead, it's quite obvious that a little hussy (Jane)will find another daddy for her son, and that's where I exit. ""Michael"", and ""Jane"" somehow clicked together, and if producers of the show can kill off an important character this easy, then all I have to say is Adios Jane, y vaya con Dios!!",2017
8,I have only watched the first season of Jane the Virgin but I found it extremely hilarious! This show is super charming but it definitely has quite a bit of suspense. Jane is such a sweetheart and loves wholeheartedly! Her mother and grandmother truly make the show with their humor and motherly advice. Jane's relationships with Michael and Rafael get pretty complicated but they add just the right amount of drama to the show. I would recommend this show to anybody who enjoys drama and comedy! Some parts of the show are very action packed but others are full of heartfelt moments! Jane goes on a crazy roller coaster of emotions throughout the show but you'll love to watch her transformation!,2016
1,"i really can't understand people watching soap opera, must have nothing else to do! And seriously where is there any humor in the show?! Ridiculous writing and plot lines... she is a virgin and she is pregnant with a man she once kissed! Aw no! and the doctor is a lesbian and has an adventure with her father's wife, so hot! Of course let's put some lesbian act, that's the tendency right ? It would touch a larger public... It just sends the idea that even if the wife might be lesbian she's still having sex with a man because she's so bad and has an agenda of course ;) I watched it because I discovered Bridget Regan was playing in it but how sad I felt to see her in that role, wasting her talent?! It touches a very specific kind of public and if it's what pleases the majority of us, then it is scary. This show has nothing positive to bring us, moving on...",2015
5,"Now i really did enjoy this show. I loved the culture of the Latino household and relationships between parent and child, grandparent and grandchild. The fun add ons from the narrator makes the show even more humorous than it already is. All the characters however imperfect are endearing except for the title character Ms. Jane Gloriana Villanueva. With every episode she gets more painful to watch. The actress playing Jane does a terrible job by portraying a supposedly devout godfearing good human being as an aggressive, selfish overbearing personality and has driven me and my friends to stop watching one of our previously favorite TV shows. So previously an 8.5, I now give it a 5 and will never watch this show again.",2017
1,I have tried so hard to like this show but find it impossible! I am totally convinced that the only people who have rated this show well are relatives of the cast! ,2015
1,"Honestly, the show is just any other Latino soap opera ever made, just this time translated to English and being so pumped up by the media that it is impossible to escape. If there was a spam filter for TV commercials, this would be the first show I would add to the list, yet it keeps using all sources to be presented as ""the best show ever"" while the plot is awful, the story is cheesy, acting is dreadful and even spending 5 minutes watching it is a complete torture to intelligence and a waste of time. ",2015
6,"The Good: This show started out really well, from my standpoint. A little bit corny, a bit campy, but it didn't shy away from it. In fact, it embraced the fact that the dad Rogelio is a telenovela star. I loved the fact that it mixes with the unique blend that is Florida...a bit English, a bit Mexican, and a bit Cuban. The romance is in the air, and the language flows naturally between English and Spanish, with subtitles that allow you to carry the conversation. (I also love that every once in a while they DON'T provide the subtitles where it isn't essential. It makes me want to learn Spanish, and I don't live anywhere close to the Mexican border!) The plot follows the growing relationship between Rafael and Jane, and I wanted them to find their way together!",2015
1,"My English is so bad, I don't speak English, but i'm trying hard to write this review! so you knew my disappointment ",2014
5,"Having read ""The Maze Runner"" by James Dashner, I can say that this movie heavily disappointed me. The storyline was barely stuck to at all, and so many important details were altered, and I don't doubt that they are going to have huge consequences for them in making ""The Scorch Trials"" and so on. ",2015
1,The trailer got me into the cinema and it wasn't even at the halfway point that I realized I'd made a mistake. ,2014
7,"For a film that is budgeted at merely 34 million dollars, this film visually looks really good. For comparison, Fantastic Four had a budget of 120 million and the effects and so called 'set pieces' were awful. This is one of the biggest problems with Hollywood, but that's a discussion for another day. The Maze Runner is actually a surprisingly entertaining movie. For an age in which the medium is flooded with young adult novels and movies, the film feels fresh and isn't overwhelmed by clichés like so many others are.",2015
3,"While I was happy to finally see a male-oriented film series – and yeah, even before the last half hour of ""To Be Continued!"" scenes – in a female dominated marketplace (the Twilight ""saga,"" The Hunger Games and Divergent) this movie all-but completely blew.",2014
8,"So I've read a lot of people dissing the movie, and I don't find it that bad. Maybe the book was better. Boy, doesn't that happen enough? The cinematography is good, the effects are good, the clichés are there. ",2014
4,"I went into this film with low expectations. Having never read any of James Dashner's books, I cannot tell with any certainty if the screenwriters were true to the novel, or if the book makes a better effort than the film to distinguish itself from the multitude of superior films it meekly attempts to imitate. What I know is that I left the theater laughing. And not in a good way.",2014
2,"I guess I'm kind of a traditionalist, because I like a story to build, including the part where you get to know the characters at least a little bit.",2014
4,"The movie is watchable and perhaps entertaining, but my wife did not like it at all. We both like thrillers, but this one was questionable at best as such.",2014
