Rank,Review,Year
9,"I found myself irritated with one of the reviewers who gave this mini-series a terrible review because it left him feeling ""disturbed"". Ermm.... I think that's the intention....",2013
10,"The creativity is the main problem, especially in modern culture product till 2000's. We always seen main concepts, same approaches and same faces on our TV's, and cinemas. Even trying something different and genius, has become very commonplace. But Black Mirror is totally different and witty. You need only five minute watching to understand this. Different point of view, different stories, different but natural talented faces... Some ideas in this artwork could be disturb you, but this makes it consummate. It questions your life, routines, choices you made, the basic code of ethics you have... At the end, you only feel the happiness of awareness. Thank you for showing me something different than usual, thank you for make me more aware.",2012
9,"After watching the first episode, I was shocked about the negative reviews it received. I'm going to be honest, it wasn't what I expected but that doesn't make it bad. It was very dark, and very shocking; Had me completely on the edge of my seat throughout. You will have to watch it with an open mind as it is somewhat distasteful and well... extremely far-fetched (Which is pretty absurd for a satire, but I digress.) I did thoroughly enjoy it however, it hit all the right notes.",2012
7,"A friend recommended this show a while ago and to pass the time in between new Twin Peaks episodes we decided to binge this series. The first season kept us hooked really well. Original writing, super sharp editing, decent acting and class. The next few episodes in season 2 were still good and exciting. A lot of nice atmosphere, which I love.",2017
5,"The first two seasons of this program were about as good as television can be. Genuinely amazing. Unfortunately, everything past that isn't half as good. Not sure what changed between then and now, but something definitely has.",2017
7,"It's like these guys with the cardboard sign ""The end is near"" or these christian fanatics with ""Homosexuality is a sin"". Most episodes are just exaggerating actual society phenomenons. Yes, technology is changing fast and with it our society and social behaviour. But most episodes feel like a sermon. Pretty exhausting after 3 seasons. 6 Stars, but because there are some decent episodes among the seasons, 7 stars.",2017
5,"I was very disappointed by Black Mirror Series 1 & 2, save for S1E3 - the only instalment NOT written by Charlie Brooker (instead penned by Jesse Armstrong of 'Peep Show' fame), 'The Entire History of You', which on its own is an excellent drama.",2014
9,"Season 1 of Britain's ""Black Mirror"" (2011) was absolutely terrific. (To be clear, this first ""season"" consists of only three episodes, although subsequent seasons have more.) This looks to be a truly superb dystopian science fiction anthology series — I'd rate it a 9 out of 10.",2017
3,"I don't know what too make of Black Mirror. I know I don't like it, but I don't know if it's because the show is bad, or if it's because it's tapping in to something that's going on in the world right now that I don't see, or can't relate too. It makes me feel kind of stupid. I've heard a lot of people praising the show. I keep hearing that it's satire, but I've watched the entire series and not one of the episode makes any sense too me, and I'm no stranger to weird science fiction. I'm a fan of J.G. Ballard, I read a lot of William S. Burroughs when I was a kid, I'm a huge fan of Rod Serling So I guess what I'm saying is that this is less of a review, and more of a message to anyone who feels the same way I do: you are not alone.",2015
1,"I've read lots of good reviews, so I gave it a shot.",2015
4,"Sorry Charlie Brooker, but this series seems as though written by an aging populace preaching resistance to change. The ideas portrayed are clear, but they only paint a one-sided perspective that's biased towards the negative, with scientific or moral dilemmas purposefully ignored or emitted to promote it, and doesn't hold up to further scrutiny. It is well executed visually, perfectly acted, shot and written, and episodes start from the right vantage point to yield maximum effect. It's with the message that I have the biggest contention; There have and always will be negative obstacles to any progress: Technology has revolutionised fraud and theft, provided new forms of bullying, sensationalism and public humiliation. But it has transformed the world enormously for the better, improving access to information, communication, commerce, increased globalisation and productivity. Such challenges breed discussion, promote awareness to decrease prevalence, and offer possible improvements to laws and regulations. As problems evolve with and because of technology, our ability to combat and prevent them evolves as well. Here are the issued I encountered for each episode (SPOLERS AHEAD): ",2014
5,"Charlie Booker is a good (maybe great) comedy writer. He's not good at dystopian fiction. A lot of good actors in these episodes and the series really swings for the fence, but it's a strikeout. The ideas are thin, the dialog is wooden and the concepts are pretty lightweight and at the same time, pretty repulsive. Sort of a ""Idiocracy"" feel to the series, with the current state of affairs brought to some sort of futuristic territories, but no humor and very little to recommend it. I watched the first one, the one about the return of the dead thru software, the one about the special Disney punishment village and the one about the ""American Idol""/Hunger Games kind of TV show, with the avatars and all that. None of them really any good, and a pity to see Mike Smiley and some of the characters from the Thick of It wasted in this. I spose they enjoyed the paycheck",2014
1,"Watched the first 2 episodes with my wife and I have to say this is the most awful thing I've seen in a long time, no real plot and the first episode should have been enough to drive me away but everyone I talked to said the show was good and I thought maybe the first ep just got off on the wrong foot but no the shows rubbish.",2014
1,"I watched the opening episode of this series in that faint hope that a series would come along that MAYBE had some really timeless qualities that the Twilight Zone had, namely, smart, innovative, fantasy, horror, science fiction. What I came across was an absolute waste of time. After watching the series opener ""National anthem"" I was horrified. Horrified that someone would conceive and execute such a vile, disgusting piece of television such as this. Instead of fantasy, charm, literacy, and magic, we get an absolutely disgusting piece of rubbish. Rod Serling is turning over in his grave after this garbage was likened to TZ by Netflix. Everyone involved in this should be embarrassed, but I doubt that's possible anymore in the world we live in. But I guess that was the point wasn't it? Please do yourself a favor and watch literally anything but this.",2014
8,"Charlie Brooker is a great satirist: funny and clever, and, although often crude, in 'Black Mirror' he certainly isn't pandering to the lowest common denominator (in spite of the fact that the first film is about the prime minister having sex with a pig!). Indeed, he (and his collaborators) show themselves to be skilled film-makers: in this trio of short stories about how technology is changing our lives, two have a sci-fi feels and the understated way with which a future world, subtly different to our own, is conveyed, with a minimum of carefully deployed special effects, is a lesson to Hollywood with its obsession with spectacle and its inability to understand that less can be more. Yet while Brooker's films are delicately made, there's a certain obviousness to the points he is making; while he's extraordinarily skillful in imagining the details, there's less below the surface than you might hope for. I found the middle film the most convincing (and indeed moving), and exactly because it was most explicitly a fable; in the others, Brooker's merciless eye is also not a little heartless. But Brooker deserves credit for not standing still, and settling for making new series of 'Screenburn' ad infinitum; 'Black Mirror' may only be a partial success, but it's bold and fresh and worth watching, even if it's not so much deeper than the world it's taking apart.",2011
8,"This ridiculously short series is brilliant. There are three episodes, each a bleak and dark story about how the modern, internet and technology filled world could plunge us into hell. The first, is one set in the present. What is so fantastic, is that it is something that could happen tomorrow. The fictional princess is kidnapped by an unknown person and a video ransom is posted anonymously on YouTube bizarrely saying that unless the (fictional) prime minister had sexual intercourse with a pig live broadcast on every British television channel in four days, she would be killed. The story is gripping, the actors are brilliant and realistic, and the episode is also fabulously directed, adding in little things such as over the course of the four days the prime minister's hair seems to thin out of stress of knowing what he must do. This episode certainly shows you just how terrible the internet could be if it gets into the wrong and powerful hands. ",2011
1,"I can't understand why this show has such a high rating. I've long come to not be able to trust IMDb review ratings. I noticed that most of the 8-9 star reviews are from outside of my home country of the U.S. Many things don't always translate across borders, so I can say those reviews are wrong or bad. ",2016
7,"Of course, it can be compared to Tim Allen's old show, but this is really fresh and Tim having to interact with girls instead of boys really puts him out of his element, and adds to the humor. Love Hector as the boss,(He was the best part of Pretty Woman). The girls are really starting to shine, especially the middle one, who is so clueless! I do agree with someone else, the youngest one is the most likable and best played. As far as Nancy Travis being weak, I disagree. She is nearly perfect as the sensible half of that marriage who is the calming influence. She has seen it all before and does not need to go over the top, that is Tim's job! (and still looks good in a pirate costume)",2011
10,I missed the premiere. I don't watch ABC that much and must have missed the promo. I came across it on Hulu and was tickled to see Tim Allen back in a family sitcom. I watched both episodes and have put it on my watch/DVR list. I really enjoyed the show. I realize that the first couple of episodes of any new production are spent trying to set the stage and help us get to know the characters. I look forward to seeing these beautiful girls challenge their parents as they deal with life experiences. Seeing Tim Allen in the role of granddad reminds me of my own father. So sweet!,2011
2,"Last season I rated it a 10. Replacing Kristin (oldest daughter) with a completely different personality was bad enough, but aging the kid 5 years and adding an older irritating guy as Kristin's baby-daddy is too much. The show went from fun to lame. The daughter's were perfect, too bad the staff couldn't get along. Keep the focus on Tim Allen and the show might recover. One more episode like season 2 episode 1, and I'm done. The premise is a family divided by the election. Really, I hear about this stuff all day, and I watch shows like this to get away from it. Let's try to avoid spending a sitcom episode talking about the details of two candidates platforms...that's what the news is for. Boring.",2012
10,"First off, I'm sick of the comparisons to Home Improvement. #1: It's an iconic television program that stands completely on its own. #2: People get older and move on to different things, its like someone in their 40's dwelling on how great their 20's were for the rest of their lives. Tim Allen really revives his career with this show. I wasn't a big fan of his movies, but this gave me a new outlook on the man. His transition from a father of three boys to a father of three girls is hilarious. His wife in the show, Nancy Travis, plays great part that I feel has been greatly overlooked. Alexandra Krosney is a fresh face that shows a lot of promise with her role as a young mother in the show. Kaitlyn Dever plays the baby of the family and pulls the role off perfectly. And I saved the best for last: Molly Ephraim instantly became one of the sexiest woman on TV. She could look sexy in a snowsuit. Your witnessing the birth of a huge star in the making when you watch this show. Give up your notion as Tim Allen, father of 3 boys on Home Improvement and you suddenly become hooked on this fantastic new comedy.",2011
1,I had to stop watching this show. This show grew to have a really disturbing political agenda constantly taking pot shots at progressivism while never really examining any of the issues very deeply.,2017
10,"Minimal vulgarity unlike most of the sitcoms. Current family situations done with humor and showing perspectives from all ages and different opinions. I like the way they keep everything current with what is going on in the world. We laugh and have a good time and wish we didn't have to wait a week for a new episode, so we tape and re-watch during the week. It is so good to laugh. Most sitcoms are so classless... really disappointed with a couple new ones I thought would be family shows. I have no idea why they think they are funny and I certainly wouldn't want my family to see them. This show is FUNNY and family friendly!",2015
10,"This show hasn't been on long, but episode after episode, it's getting exponentially better - they're really hitting their stride. The whole cast connects, even the seemingly air headed daughter delivers some substance. Each episode has something that makes you think, or just has my family in stitches. Sitcoms have evolved into vulgarity that somehow passes as humor, and while no stranger to colorful language or people, it shouldn't substitute for content. This show delivers without sinking to that level, but it's not without colorful topics, and even deals with topics rather than tries to laugh track over them. Really impressed by what they're delivering, including real laughs, for a sitcom. The cast is great, the daughters are not just foils for situation targets, but ladies who can and do act. The strength and dialogue from the youngest is truly refreshing. We love the show.",2011
2,"Last season I gave this show a 9. I liked it, I laughed, I picked up on the subtle politics...now, you can only see the politics shoved up your a... Plus, I can not stand the ""new daughter"" and her baby daddy. Enough is enough with them! Seriously, the original Kristen rocked, no idea why she isn't there anymore, but it's too bad she's gone. So to put this into review terms. Show was great last season, this season they lost everything that was good about the show. Way too political for a sitcom and can't stand the newest actors. Don't believe me...just watch the first season then the second and you will see!!! So since I need more lines to make this a real review, I'll tell you a bit more. Tim Allen is funny, he really is. He did great last year. I don't mind politics in my sitcoms, just don't shove it down my throat!!",2013
1,"Season one was an easy 8 or 9. I loved the show. Let me say right now I wasn't a big fan of the actress who played Kristen, nor was I a fan of the character. My main issue was how she 'talked through her nose', as the phrase goes. I've seen ventriloquists move their lips more than her. As for the character, she seemed to have a permanent case of PMS as a result of her own bad life choices. Bottom line, if they wanted to change the character, they could have had her move or something. On to season two.",2012
2,"I have been a fan of Tim Allen for years. I could not wait to see his new show last year and I was not let down. The cast worked well together and my only complaint was there was not more of the grandchild. Again I could not wait for this season to start. I enjoy a good sitcom to just get away from all that is going on. I was surprised to find that a large majority of the cast was changed and not for the better. The show changed the oldest daughter and to me she was the glue of the show, then they aged the grandson and brought in an actor to play his dad that is very annoying. The Season 2 first show was on the election, this is a good way to turn off half the population. Do the writers not live in this country? I was so upset in the quality of the show and how poorly the cast worked together I almost turned it off. I decided to give it one more episode. Just watched Season 2 Episode 2, it was just as bad, the show just lost one more viewer. We deleted the show from our DVR. This is a great example of how you can ruin what was a very good show.",2012
10,"Canceling the show is a big mistake on ABCs part. One show...one conservative show out of your nightly repertoire would have you running for you safe space hoping to find someone with a safety pin! Tim Allen does a great job as usual, and brings levity to a house full of girls! You will be misses!",2017
3,"I don't know how so-called ""professional"" writers can believe that changing the formula of this show into polarizing political crap was a good move. After week after week of hammering away with annoying political topics in the episodes to start this second season, I'm done watching. I have taken it off my DVR and I sure won't be recommending this show to anyone. This is the quickest killing off of a once-likable show that I can remember seeing. The actress change for the oldest daughter is also disrupting, but not a big deal to me. And the useless addition of a grandson is usually the sign of a shark-jumping moment in shows that have run out of story lines. That is a bad sign in only their second season. I wouldn't bet on a third, except, oh yeah, Tim Allen is a favorite Disney actor; and ABC is owned by Disney.",2013
10,"There is a tendency to compare this show with Home Improvement and that is natural since it is part of Mr. Allen's resume. Home Improvement was brilliant and it was first, but this show can stand on it's own. (no pun intended). The writing is first class and the performance of same is also first class. Tim is at his usual best and all the other cast members are right on. Timing is first class, Hector is a great choice and they are lucky to have him. I never realized how he could fit in and make a show even better. The new wife isn't Jill, but so what, and the shift from boys to girls is even better. As far as a revival of his career goes, Tim Allen owes no one an explanation. The guy is funny . . . and carries off family chores very well . . . no need to revive a career that is still doing very well. He hasn't lost a beat and this show is even better than Tool Time.",2012
4,"First season, loved it. Three sisters and their mother vs rugged Outdoor Man.",2012
1,"I am sad that they ruined such a good show. My husband and I don't agree on a lot of sitcoms but this was one we both liked. The new Kristen is horrible. We are taking it off our DVR. We just couldn't believe how awful this episode was. She seems to old to be his daughter. Also, why age the kid? I don't care for the new guy playing her baby's dad but am not bothered by him either. He wasn't a big character and it would be good if he stayed that way. I could live with the older kid but the new Kristen is going to get the show canceled. She talked to him like a wife not a daughter. I hope the producers listen to the fans and get the old Kristen back and put the show back the way it was. Then I can put it back on our DVR.",2012
7,"Mike Baxter (Tim Allen) is a conservative man of the people in Denver, Colorado. He is the face brand for Outdoor Man, a chain of outdoors gear stores owned by Ed Alzate (Héctor Elizondo). Mike and geologist wife Vanessa (Nancy Travis) have three daughters. Kristin (Alexandra Krosney, Amanda Fuller) is the oldest and a teen mom to Boyd. Mandy (Molly Ephraim) is the flighty middle child. The youngest Eve (Kaitlyn Dever) is a tomboy. Kyle Anderson (Christoph Sanders) is the clueless worker in Outdoor Man who dates Kristin in the first season and eventually marries Mandy. Ryan Vogelson is Boyd's socialist Canadian father. Chuck Larabee is the black neighbor who becomes Mike's friend.",2017
3,"At the end of last season I would have rated this show 8 out of 10. Apparently, someone stepped on someone else's toes, and those toes belonged to someone very sensitive, or egotistical, or moronic. They had the oldest sister replaced. I don't think any of the cast members are replaceable, but especially her. The chemistry is gone. What's worse is they replaced her with a mind numbingly boring and annoying actress, who is also on the bad side of ugly. Her face looks like a Pufferfish. My girlfriend and I aren't supermodels (maybe when I was younger:) But neither are we actors. Don't get me wrong, I don't think you have to be beautiful to be an actor, but if you're not, at least have talent. If you're lacking looks and talent, why bother watching, I can see that at family reunions. I predict this is the shows last season. If not, maybe I'll tryout for Tim Allen's character next season.",2012
1,"My wife and I loved this sitcom the first year. But now they've ruined it. We gave it a 10 out of 10 the first season, but now only a 1 out of 10. The new daughter and baby-daddy are annoying and very unlikeable. Now every episode is about some kind of ""pc"" issue that is absolutely irritating and nauseating. We watch sitcoms to be entertained, not to be preached to by a group of Hollywood elites who are out of touch with the real world. The latest episode on bullying and gay lesbian propaganda was just more of the same. PLEASE, PLEASE, PLEASE BRING BACK THE ORIGINAL WRITERS, OLDEST DAUGHTER AND UNBIASED, SPOT-ON SUBJECTS THAT WERE FUN AND INTERESTING!!!",2013
5,"As many have noted it's two different shows; the first season and the second. They changed the casting and that was bad. And every ep in s2 is a faked up Fox vs MSNBC political diatribe. But the worst aspect of the second season is it's turned into sitcom cliché. Man stoooopid woman genius. Man no walk without killing self woman talk fast always save day. Oooog. But worst of all is 'Brian'. Brian needs to be written out of the show. His character is the most annoying twit in history. Get rid of him. They need to go back to focusing on the workplace. That part of the show worked and it was, after all kind of the point of the show.",2014
1,"Watched a few episodes with a friend from college and found it absolutely inane, The show is unfunny and relies almost entirely on jokes about stereotypes of gender and sexuality. It's formulaic at best, and seems like a way for an insecure white heterosexual man to assert all of those features of himself because he feels threatened by the world around him. Painful to watch, boring, pointless drivel. Don't waste your time.",2017
10,"I'm hoping all the people who gave the show bad reviews once they switched Kristen have changed their minds. The first season was the worst in my opinion because of her. She resembled Mandy too much and didn't have a stand out personality which is what makes the show so funny. Kristen and Ryan are the liberal/hippies contradicting everything Mike stands for, Mandy is adorably air headed along with Kyle, and Eve is Mike Jr. I'm pretty opposite to Mike's political views but the way he presents them always makes me laugh. I also enjoy all the subtle references to Home Improvement. The Santa Claus, and Toy Story that are made.",2016
1,"Derivative, regurgitated crap. You can tell that they're aiming for the lowest common denominator by the laugh track. Let that just sink in: the producers on this show think that you're so stupid, you need a cue to tell you when a joke has been made.",2012
5,"Horrible move replacing the character, the new one does not fit anywhere in this show. Kill the character off quick. Also, Boyd's dad sucks as well, why ruin such a good show with these clowns?",2013
4,"Time for your OWL marks Mr. Yates and Kloves! No- don't bite your fingers; You don't get a Troll nor a Dreadful either- you have just managed yourself a resounding Poor though. Hmmm, better luck next time!- not for you but for HP fans who may want to see someone else re-doing the entire series in future. ",2011
5,Yeah. I came out of the film disappointed. Not feeling like I had a good time.,2011
9,"At the start of J.K. Rowling, thank you for this wonderful series of books forever. I can tell you this current state of my childhood and my future. Sign up everywhere it has always been a part of Harry Potter's name. I'd say the most important series of my life. I owe my childhood such wonderful pass to the books and movies of this series. In this series, even though I know better than the series it has always been a special place for me in this series and it will always continue. This movie is definitely the best in the series. And the players is the most mature film. You feel throughout the film until the end of the final air and this is an amazing thing for fans like me. Book series as well as certainly never did. However, in each film it was pretty cool. And with incredible finale made this film. Harry certainly kept the best for last. Put all the music from the beginning to the end of the movie you are very successful and internal chills. You feel deeply cool is really going on. When the film ended up being a very big gap within you. Of course, you are a part of this world...",2015
3,"SERIOUS SPOILERS INCLUDED ***************************** David Heyman, the Producer of the Harry Potter films, made the single biggest mistake of his career when he decided that the Director of each film would be offered the opportunity to direct the next. Chris Columbus did a great job working with the young inexperienced actors and actresses in the first 2 films. Alfonso Cuarón and Mike Newell did good jobs with the next 2 (I wish Goblet of Fire had been split into 2 films to include many more subplots, but the primary emotional content was maintained). For various reason, each of these three directors stopped.",2011
2,I gotta chance to see this movie in 2D (Luckily) since i read the reviews of the 3D being bad . . but after seeing the movie even in 2D and witnessing the end of such an Enormous Mega Series . . i felt this was a very very disappointing end . . the HP Fans Have Been Robbed off their immense trust and money in seeing some modified illogical end to the story ..than what everyone had pictured in the mind after reading the Final Book of deathly hallows,2011
2,"This movie was so low on my expectations, and it did not disappoint. From the last few movies of Harry Potter that have come out, being an avid reader of the books, I've absolutely loathed the way they've been commercialized for the box office, ignoring a lot of the story that made the story so very emotional. Yes, when I say that, I mean FOR the box office. Yates probably knew he had messed up the series and thought he might as well earn a few bucks and make this an utter fiasco instead of using its plot to live up to the potential it had for an Oscar.",2011
1,"If I was to think of this and part 1 as one long movie, it'd be a 7/10. However it's not and part 2 was a shadow of the first. A real 'hollow' film that seemed rushed and had no great emotion or character depth which, to me, is what the final film should consist of the most. ",2011
8,"My husband and I compromised our integrity on the knowledge of the most beloved books of all time when David Yates took control of the franchise, thereby effectively beginning its downfall.... however, rather than bore you with infinite details on how Yates manages to skip most of the greatest bits and substitute them with paltry unnecessary figments of his own inexplicable, disconnected imagination, we're going to stick to THIS PARTICULAR MOVIE.",2011
7,"Overall, it may be said that the movie was good. The direction, cinematography & the special effects were brilliantly executed. The acting was good too. The children have grown so much.",2011
10,"I am a huge fan of the Harry Potter books, they're all so great and magical. But I didn't think the film series were perfect at all, but they were still great movies. With that, I was extremely excited to see the end of the film franchise, and impressed with the trailers. So I had high expectations. And thankfully it did not disappoint, Harry Potter and the Deathly Hallows: Part II, blew past my already high expectations and I was enthralled!",2011
9,I saw this at a preview screening in London.,2011
2,"This final Harry Potter movie might be one of the worst films in years. But only if you've read the books. If you didn't read the books, it's nice and entertaining. The acting is quite good and the special effects are amazing. If you did read the books, it's absolutely dreadful. ",2011
