Rank,Review,Year
10,"I only recently was talked into watching the first episode by my Daughter as I avoid the Undead, Ghost, Vampire genre. I was blown away! I could not stop watching and had to get EVERY episode! They made 6 episodes year 1 and about 12 year 2, at 42 minutes an episode the entire year 1&2 run time is around 12 hours total and COULD RUN AS ONE 12 HOUR MOVIE, and you would still not wanna leave for popcorn. The end of each episode left me dying for the next one, The writing is incredible, the character development amazing and don't suppose you know who will live or die here cause you will have no idea. The quality makes it seem as if all other series are quaint and boring. I find myself thinking about the next episode every day. VERY WATCHABLE; VERY ENTERTAINING; GREAT GREAT SERIES!!",2012
9,"I quite enjoyed Season 1 of The Walking Dead, then I sat through a boring Season 2, after about 4 episodes of Season 3 I gave up.",2014
7,Lets get this out of the way straight away THIS WILL BLOW PEOPLES SOCKS OFF. Im not kidding. I know people here are attracted to this genre for various different reasons but i'd like to think we all share some connection when zombies are involved. For me its the post apocalyptic scenario. I don't particularly need the gore element but it has its place when used well.,2010
10,"First heard about this show a few weeks back. Since I love zombie-movies I had to see what this was all about. At first glimpse I was a little skeptic, but the trailer convinced me otherwise.",2010
4,"So when I first watched this series I loved it. The first few seasons are amazing, lots of emotion in them, characters were interesting. They have lost all of that in the recent seasons. The cast has grown and continued to grow since then and it makes for a very bland show. ",2017
7,"Well this was one of my favorite TV shows, but not anymore, as this last season has totally pushed the show down the drain. Things started to put me off after seasons 4 and 5 but season 6 is just so repetitive, uninspired and boring.",2016
1,"How to describe the characters and writing of this show. I think 'stupid' or 'idiotic' might cover it. The entire concept of the show, the idea itself is fantastic, unfortunately the writing staff have monologue'd the show into oblivion.",2011
2,"My true rating started with 10, then by season 6 - an 8, then the seasons after...2",2017
5,"I watched the entire season, all the time hoping the next episode was going to be better than the one before. Maybe I was expecting too much when I heard The Shawshank Redemption/Green Mile director Frank Darabont was heavily involved.",2010
2,"This whole season has just been Rick walking around with the thousand yard stare wondering what just happened and letting Negan do whatever he wants and even Negan, as interesting as he is, is getting a little old with the hip thrusting dance. Want all my guns and ammunition that I could have used to take you out? Sure, no problem. Want me to be your slave while you kill anyone you want? Sure, no problem. Every other cast member has stepped up to show at least some defiance. It takes Rick 8 episodes to (maybe) to grow a pair? And he's supposed to be the leader and star of this show? Sorry writers but you need to step up your game because this show is circling the drain.",2016
5,"I don't know why I'm even bothering writing about this complete piece of nonsense. The first season was not very good, but I gave the second 2 shots...they're out. The plot is incredibly stupid.,, as are the characters. No group of people this dumb could possibly last in the land of the dead. They take off in vehicles which have little chance of making it down the road very far and they don't. If they are going to try and use the freeway, they should use ATV vehicles which can go else where also. Considering they are always just finding vehicles and also somehow finding gas, I'll bet Atlanta had better cars...they seem to abound. Then instead of trying to hide in the middle of a freeway, they could get out of the open. So, OK, they're dumb. They're caught. They lose a little girl due to the stupidity of that comic opera sheriff, who insists on wearing that ridiculous hat, as though it confers some sense of order, when there is none. When his son ask if ""Can I go too Dad?"" instead of telling him to stay home and guard the fort, he says ""Sure,"" like they are going on a rabbit hunt... and gets shot. Then the dad gets all weepy and shows he has no more intestinal fortitude than the mom of the lost little girl, who's always moaning. His wife should be sheriff... at least she's got balls. And just how is it that this little house on the Prairie has never been attacked by the Zombies? Narry even a broken window. Ludicrous. But good they still have electricity so they can chill the milk that comes from somewhere, since they don't have any cows. What would HatMan do without his glass of milk and cookies. The whole plot stinks. It is one of the worst shows I've ever seen on TV... and that's saying something. I'm done... writing... and watching this complete waste of time. AMC has produced some great shows including Mad Men, but this is dreck.",2011
1,--- Spoilers ---,2011
1,"the first 2 seasons were awesome , I loved the Show , but now It's just another boring show , only this one is the worst the history knew ,",2014
10,"While watching the pilot episode of The Walking Dead the only word that went through my mind was ""awesome!"".",2010
8,"Not everyone is going to ""approve."" The characters make mistakes, sometimes behave irresponsibly, and are full of self doubt. In other words, this is great storytelling. Even if this show is slow to get its start, I hope the network has the foresight to keep it running, because programming of this emotional and moral complexity is a rarity. ",2010
9,"I actually was very skeptical of this show- at first glance, I didn't see how all these different people were possibly going to mesh with one another on screen (the last time I was this skeptical was seeing the teasers for 30 Rock... that should have been a clue!). After watching the first episode, I was impressed. Granted, there was a lot covered in the pilot, but that's how it is: they have to introduce everybody and what their story lines are in the first 60 minute episode. The ""too much"" feeling will undoubtedly calm down as we get wrapped up in individuals instead of the mass family group.",2010
9,"I wonder why this program hasn't received the Emmy or Golden Globe nominations it deserves. The family members aren't perfect, which is one reason I love this show so much.",2010
10,"As a 50 something with grown children this show is so right on. The episode when they found out Max had a real problem was exactly how it went for my wife and I when we got similar news, and the reaction of the grandfather was also spot on. This show is happy, sad and everything in-between, just like real life. It is so good it will probably be taken off the air so that we can be exposed to more of the trash which makes up a lot of todays TV. I also think the brother and sister interaction is great, they can be mad and blow off steam without it becoming a federal case. The marriages are real as well, with different definitions of a good marriage and whats involved. My favorite part though is the relationship between the aunts and uncles and the kids, you treat your own children one way while watching out for the nieces and nephews. Great stuff",2010
10,"A new show with Peter Krause and Craig T. Nelson in the cast demanded at least a look, though if it weren't for the DVR I might have passed on it since it's on at the same time as the excellent ""The Good Wife"". Fortuitous indeed that I did because it strikes me as pure genius in writing and casting.",2010
10,"Actually, that's not true. This guy seems to turn anything into gold, and he does it with subtle style and class that you just do not see very often. This show is classic Ron Howard. It's very difficult for me to really ""get into"" a new show. Usually takes me several episodes or more. I was hooked on this show from the very first scene. The cast is just incredible. The acting is just as incredible. These actors seem as if they've been doing this show for years. You know how it is. Sometimes they have to ease into it together. Not so here. Or if they ARE easing into it, I can't imagine what's going to happen as the show progresses.",2010
10,"Every Tuesday night, after the conclusion of Parenthood, my wife says to me sentimentally, ""I want to be a Braverman!"" NBC's mildly successful drama, Parenthood, utilizes its larger-than-normal cast (15 recurring characters) to create a realistic atmosphere that explores the deeper realities of being an American family. Each episode beckons the viewer to identify with one branch of the Braverman family tree. Do you see yourself as the successful oldest brother, Adam, who everyone in the family looks to for support and advice? Are you the single mother, Sarah, who is overcoming a failed marriage and the repercussions of the children's absent father? Or maybe you're Julia, the successful lawyer who's climbing her way up the corporate ladder, but all the while wrestling with the cost to her family? Then there's the black sheep Crosby, whose fear of commitment and settling down are challenged by the confident, aspiring mother of his child, Jazmin, whom he has fallen deeply in love with. Or, perhaps, your children are raised and now, as the patriarchs of your family you find yourself in Zeek and Camielle's position of watching your children parent and navigating the complexities of having an adult child (not to mention grandchildren) living with you in your home.",2011
10,The pilot started slow . . . but I stuck with it and now it's one of my FAVORITE shows. I LOVE the characters and I actually watch it twice a week. I know . . . I'm a weirdo. I make my husband watch it. ,2010
9,"It's loosely based on the 1989 film, Parenthood, with Ron Howard and Brian Frazer. They previously tried to make it into series when it first came out. The show has a lot going for it like casting veteran actors and actresses like Lauren Graham who I saw in Guys and Dolls. She plays the unemployed, divorced daughter Sara who returns home with her two teenage children Amber and Drew. Amber's played by Mae Whitman who was great in ""Thief."" Craig T. Nelson and Bonnie Bedelia play the parents and grandparents. They once played husband and wife in a television movie almost 30 years ago. The rest of the cast isn't familiar to me but they're doing a good job. They've changed the family's location from the Midwest to Berkeley, California. I like the Asperger's storyline where the ideal parents must accept and learn to cope with their son, Max, who wears a pirate costume and has unusual habits. The scene where Max's parents must come to terms with his Asperger's Syndrome was memorable. The comedy and drama are mixed together and it's a bit more realistic. I would hope this show does well in it's Tuesday night line-up.",2010
2,"Am I the only one who finds this show painful to watch (and I don't mean that as a good thing)? Every single character is obstreperous, shrill, unpleasant, humorless, and emotionally bereft. This family, the Bravermans, seem expert at turning lemonade back into lemons. They're all tightly wound, jittery, lugubrious sourpusses, who persist in talking over each other so that every conversation rapidly escalates in stridency until it ends in a shouting match. The dialogue is like fingernails on a blackboard. Where do they live? Pasadena? What, do they caffeinate the drinking water out there? And that kid Max. Enough with the acting out already! He makes you want to give him a good swat upside the head. If the intent of his character is to promote understanding and acceptance of the developmentally challenged, they (the writers) are failing miserably.",2011
2,"Every single episode has yelling and screaming cross talking and just plain conflict, it's actually quite nerve racking! I thought this show would have been pretty good but season after season of cast members screaming at each other has lost my interest. Trying to listen to the over talking all the time can't make a successful show. I don't understand why anyone would want to listen to this non stop fighting. I feel the show could be so much better if there wasn't constant yelling. Especially several cast members yelling at the same time. I followed one of the actors over from six feet under thinking it would be worth watching but I am considering trying to find something with more substance to watch.",2013
10,"The other reviewer (RobNels2000) needs to do his homework. ""Parenthood"" was originally conceived as a TV series, became a movie and then became a TV series! The 1990 series (Ed Begley Jr., Jayne Atkinson, William Windom, etc.) didn't work despite having some great talent behind it (Ron Howard and Brian Grazer plus at least five others credited as executive producers). Now it's back...new cast, same situations. Three generations and lots of subplots. A truly great ensemble (Craig T. Nelson and Bonnie Bedelia, Peter Krause and Lauren Graham, etc.). Many people are going to compare this to ""Modern Family"" but ""Parenthood"" was around first...as a movie and TV series. Lauren Graham is doing very well stepping in for Maura Tierney...she got her training on Gilmore Girls. Craig Nelson, having been an military pilot, football coach and police chief, now gets to play a tough dad/granddad (although my dad could've given him some lessons). The venerable Bonnie Bedelia (many movies and TV series) has aged well to play the mom/grandmom. Add in Peter Krause (""Sports Night,"" ""Six Feet Under,"" and "" Dirty Sexy Money"") and there's four solid actors right up front. The big difference between ""Parenthood"" and ""Modern Family"" is that ""Parenthood"" is more drama than comedy. Ironically, I've never been a parent myself but grew up with parents similar to Mr. Nelson and Ms. Bedelia. Let's give this series a few weeks and see where it goes. One suggestion...if and when Maura Tierney gets better, bring her on in a guest role as another daughter. I gave this a 10 for the ensemble and the plot lines!! NBC can go home again!!",2010
1,"I have been a member of IMDb for about 14-15 years. I almost never write a review/comment about a movie or a show. My wife enjoys watching this program and I might enjoy it too if it were not for a couple of things. The music. Stupid folk songs apparently are meant to bring some sort of emotional response to make the viewer feel better about the show or something. It brings an emotional response to me. I have to bite my tongue to avoid screaming at the TV to cut the silly music so that I do not interrupt my wife's enjoyment of the show. Shaky cam. Too many shows use it and this one seems to use it quite a bit. Shaky cam does not make the show edgy or more real. It make the show more annoying on top of the silly folk music. I also find shaky cam to be a substitute for creativity and imagination from the makers of the show. God, the show is on now, Craig T. Nelson is talking, and there is some dumb guitar music in the background. Aaarrrggghhhh.",2012
2,"Not sure where some of the reviewers live, but I don't think I've ever witnessed such a gathering of neurotics/whiners in all my life or in all of the many places I have lived. No one is ever satisfied when receiving a response to their question...they have to press for something that will satisfy them. Why, why, why is the most used word. Good grief, get over oneself and let life continue! If I were in such a family, I'd file for divorce from the lot!!! I truly like the actors individually, but as a group...I had to stop watching, as it's almost as nerve-wracking as the prevalent mattress-hopping on other series. The day to day situations DO reflect a lot of what transpires in many families. Our house had a widowed Mom and children ranging from 4 days to 4 years. Talk about crazy! I wish I had kept a journal, as it would have been quite the tale. Thinking on it, many would probably question the writer's grasp of reality. The lyrics were dead on when they said, ""If you could read my mind, what a tale my thoughts would tell.""",2012
2,I started watching this show because of Lauren Graham. I'm a big fan of Gilmore Girls. But unfortunately I'm totally disappointed! Lauren is charming and funny but what the actress they have chosen for her daughter's character! It's like Beauty and the Beast! It shows in everything - from Abmer's features of character to the way she looks. She is ugly and always depressed! Even when she smiles it seems like she's having nausea...,2013
5,"I used to really enjoy this show and the Braverman family. I felt they were relatable, not perfect, but a classy & casual west coast family. As of late, I can't stand this show and find my self wanting to tell the new character, Hank, to run from the unhinged Sarah and her cursed family. This show tries too hard to tackle too many social issues in an hour each week; teen pregnancy, autism, breast cancer, aging parents, suicide, post traumatic stress disorder & veterans, chemical dependency, mid life dating, infertility, adopting an older child, infidelity, unemployment, demanding wives, intrusive mother in laws ........ It just does not stop and has gone into overload. Why doesn't the show focus more on the cool recording studio and it's potential for interesting story lines? This show has turned too heavy ant this family has gone from being ""brave"" to just perpetual victims and a somber bad luck bunch. Thank God Cougar Town started last week on TBS at the same time slot. I want some good times and laughs.",2013
2,"Initially, I enjoyed this show. I looked forward to watching each week as the family dynamics unfolded. Because it airs at 10 p.m. I found that it was a show that I could watch to unwind and settle down for the night. I watched faithfully for the first season. While I admired the acting skills of most of the cast of characters involved, I began to lose interest as the twists and turns of the storyline became less and less plausible. More recently, I have repeatedly tried to watch episodes and inevitably must turn the channel because of the manner in which the characters now interact with each other. I am not able to tolerate the constant yelling and the way 2 or 3 people will talk at the same time. If this happened in my own home....I would leave! And so, even though I want to watch.....I find I must leave the channel!",2012
7,"Alright, everybody seems a bit... I should I say, immature?... At the very least, lacking wisdom, especially the older generations. Everything is reactions, taking things personally, overly emotional, lacking detachment, and on and on and on. Is it just me, or is Sarah Braverman so annoying with her insecurities, sense of priorities and controlling behavior... Alright, I just thought I'd drop a note on IMDb to appeal to the writers to write about wiser, less neurotic people that have a bit more poise and wisdom after sue life experience and not overreact and worry or freak out all the time like they do...",2011
1,I have really tried to give this show a fair look. There are many shows I watch with my wife and it is rare I cannot find redeeming qualities making it work.,2014
3,If you're into a show where every second is a nuclear crisis times ebola raised to the power of Lorelei Gilmore squared then is the show for you. Everything is a fight and because all the characters are histrionic narciscists who live to lie to each other screaming and talking talking talking talking talking there's never a dull moment. It's an odd dynamic where everyone is more concerned with other people's family than there own there's always that TV busybody cliché that involves spying on one another and the hilarious hijinks that ensue. And if you love characters who are passive aggressive Gilmore clones replete with learned helplessness and an emotional age of 13 you'll love this.,2014
10,"At first as with other shows,(for example The Office) I thought this show was boring. But boy was I wrong :) You will laugh and cry. There wont be a dry eye in your house. There is romance, comedy,action and drama. This show is such a family show. It is optimistic, loving and motivating. It makes you want to be a part of this family. The characters go through things that everyday families would go through. I love the cast, the writing, locations and scenes. This show makes you feel proud and happy to have a family and be a part of it. After the first episode, I was hooked ! I couldn't wait unit the next and the next and the next :) I look forward to seeing Season 5 !!!!!",2013
10,"Parenthood is a great view point of the modern family committed to doing life together. Everything is not perfect, but they stick together. This series is not shy about tackling touch issues. Each episode is a roller coaster ride of emotions. Kleenex's should be kept near by. ",2013
9,"Every episode opens your mind and touches your heart. I am so thankful for this show. It really reminds you that no matter how bad your family can be, you can get through anything no matter how big or small the family or the problem. I laugh out loud and ball my eyes out at the same time nearly every episode. Parenthood hits the spot! From a member of the family who has a disability, drug problem, homelessness, rebellion, loss, love, and/or a little bit of everything else. Even the music they choose is beautiful and so right for the script. Parenthood has yet to let me down and I hope it stays around for a very long time. It's the perfect show for anyone. I love, love, love it!",2013
8,"I surprise myself, never thought I would review this kind of show. Not that it was ever bad, it just seemed like a run of the mill good quality TV-series that didn't need my input.",2011
10,"This show is loaded with excellent acting and writing!!!!! It's worth watching every minute and shot. Steve Buscemi definitely deserves an Emmy for his portrayal of ""Nucky."" I haven't enjoyed a show from HBO this much since ""Deadwood."" The characters are well layered and the dialogue is fantastic. The supporting cast is immensely talented and the scenery is simply gorgeous. Michael Pitt is a pleasure to watch in his, complex role of the war hero gone bad. I hope this show lasts a lot longer than ""Deadwood"" did and makes household names out of its cast. I'll keep my HBO subscription forever if more shows like these are on the horizon.",2010
9,"With production values that are mind-boggling, cast, and a budget to die for HBO is now what film studios were in the 1930s, they have the clout and the ability to go way further than most films can - and you get episode after episode.",2010
10,"The show doesn't need any introduction and neither does the cast. It encompasses a generation where the political landscape is much the same as today but it is laced with more violence, sexism and corruption and in the midst is a thriving business of illegal alcohol.",2010
9,Greetings from Lithuania.,2010
10,"I am not a big TV lover. Mostly I watch South Park, but this show has gotten me interested in more live-action shows. It tells its stories with the same quality as a normal theater film for each episode making it feel like a massive crime drama experience. I have been waiting for a while now to review it, and now that the first season is over I can make my honest opinion clear. I live on a barrier island in New Jersey named Long Beach Island. It is about an hour drive away from Atlantic City so as you can guess I've been there a few times. My favorite part about Atlantic City is the boardwalk. Since this show is named Boardwalk Empire it should do a good job at showing what it looked like back in the 20's. Simply put it captures the 20's perfectly. The show is directed so well I felt like I was transported back to those days. They also capture the feel of the 20's in other ways by showing historic events such as the World Series scam. In the end though it best captures the spirit of the 20's on the boardwalk. As for the plot it is set in the 1920's. Prohabition has begun starting a whole decade of illegal alcohol smuggling. The Treasurer of Atlantic City Nucky Thompson is starting a smuggling business that results in some bloody consequences. Along the way he meets a woman named Mrs. Schroeder, deals with an oncoming election, and more. It is a very well told story. It manages to tell several different stories throughout the show, but none of them feel underdone. They all are extremely well put together story lines. You have the main alcohol smuggling story, the story of Nucky and Margaret, the story of Jimmy, the story of Capone, the story of Lucky, the story of Eli Thompson, the story of Agent Nelson Van Alden, and many more. All these different stories keep things fresh. The emotions that are shown in the episodes are powerful. As the episodes go on emotions get stronger like layers of an onion. Something that is also present in this show is flare. Every gangster flick needs that style to it. It needs to have that gangster feel. While this show doesn't have a lot of that when it happens it is really cool. Now I end this review on the acting. Everybody does a swell job. Buscemi is great as usual, and everyone else is great. The person who I'm most interested in is Michael Pitt who is a relatively unknown actor, but here is great and I would like to see him other things. He could make it real big. Overall I love this show. I will be a viewer of the next season for sure.",2010
10,"A couple of days a go, I saw the pilot of Boardwalk Empire, directed by Maestro Martin Scorsese and written by Terence Winter, one of the main writers of the Sopranos. This is by far the best pilot I've ever seen. Impeccably directed; pure Scorsese, brilliantly written, perfectly casted, amazingly acted and just visually stunning! The look Mr. Scorsese established for the show is a joy to watch and hopefully the other directors will be able to emulate it, but I guess since we have Tim Van Patten, Allen Coulter and Alan Taylor directing most of the episodes, we're safe! From the first episode, Boardwalk Empire shows a great promise. It's about time Steve Buscemi got a leading role, a fine actor and a show stealer, and he's nothing short of great here, with a great supporting show to carry the show with him.",2010
10,"When I watched this it kept me to the edge of my seat waiting to know what will happen next and when. The music with the movie is just like drinking a beer and feeling your first buzz It plays at the right time. The historically reality is just stunning, The silent movies the comedy play mixed with the raids from the feds. It shows how many people were actually poor in certain types of town with low pay. How men who drink beat their wives I did not enjoy watching that though that got me kind of mad at the guy and wanted to see him dead in the show because he killed a unborn child buy beating the mother of it,and Martin Scorsese roll in it. A big $50 million just for the pilot their investing a lot into this show. I enjoyed all the way through even the credits.One of the best pilots I have ever seen.",2010
9,"HBO has once again done it, they are simply the best at putting out provocative, and compelling interesting original series and this time period piece drama ""Boardwalk Empire"" is clearly a big knockout winner. It's filled with enough drama, intrigue, suspense and complex emotions to make a viewer hooked and addicted to me it's like an early version of ""The Sopranos"" as producer and creator Terence Winter does a crafty and great job with this new work just the way he did when he wrote for ""The Sopranos"".",2010
9,"Boasting only a pilot episode (for now), Boardwalk Empire proved to be highly entertaining, at least for me. I never once thought it was slow, although if I recall correctly, the premiere lasted for more than an hour, and I didn't think it was overstuffed or overly dramatic, as many have taken the time to notice. Well, okay, maybe it was a little high-strung towards the end, but it managed to restrain itself nicely on that account. I mean, it could've been much worse.",2010
10,"This is a fantastic series; its the kind of outstanding, must-see programming that drives new subscribers to HBO. The series has superb production values and masterful direction by Scorsese. The acting is first-rate all around, especially the portrayal of Rothstein.",2010
10,And they teamed up with Scorsese and Buscemi.,2010
5,"since first episode it was pretty much what i expected; great re-enactments of 1920's America (including the excessive use of stereotypes unfortunately, with a superficial originality ), an appropriate soundtrack for the era, excellent camera direction, and decent to good actors (a few played too over the top such as Capone character ).",2012
1,"A stinker. An immaculately crafted stinker but a stinker all the same. People talk about the period detail and historical accuracy as if that equals good TV. For those of you that didn't know, this isn't a documentary or a recreation. Boardwalk Empire is a work of fiction. Those irrelevancies aren't what makes me dislike this show though. Although it is amusing that a series which puts such a high value on realism contains such unrealistic violence and melodrama. My problem is that the storyline is mind numbingly slow paced and dull. Hardly anything happens and when it finally does it carries little to no impact because I have been bored into a waking sleep waiting for it to happen. ",2012
3,Into Episode 3 of Season 3 and I just really don't care anymore. Too many incidental characters and story lines are spoiling the broth.,2012
8,"I'm always amazed when some people like things I find really lame and visa versa. Well, Broadway Empire aka ""Jersey shore circa 1920"" is my latest example of the visa versa thing. For me, this period piece is close to perfect. Steve Buscemi in the role of the sympathetic gangster Nucky Thompson is the perfect foil to weave a number of characters and plot lines around. The writing was tight and the casting represented a rich mix which has always been a hallmark of any drama worth it's salt based in The Garden State.",2010
4,I just finished watching the seventh episode of this series and it'll probably be my last.,2010
3,"After six episodes, I give in. ",2011
8,"i first read about this series going into production about 4 years ago. at the time, there was little mention of how central prohibition is to the narrative of the series. if i knew more about history, i might have made that connection right away. but i didn't, and i'm sure that i am not alone.",2010
7,"We have been told to brace ourselves for a certified television masterpiece, to be mentioned in the same breath as The Sopranos and The Wire. I admire the PR work behind this one, but having already seen the entire season, I am more than reserved about the hyperbolic praise pouring on Boardwalk Empire.",2011
9,Excellent film depicting the Atlantic City area during the beginning of Prohibition in 1920.,2010
3,"The Untouchables smokes this slow moving, poorly acted tripe. I was anticipating something a lot better for $50 million. Don't get me wrong, it was all shiny and polished up with a coat of paint. But it's got nothing to show. First of all, Buschemi is NO LEADING MAN. I love his previous roles, but he can't carry this dinosaur. All of the other characters have no depth whatsoever. Is his butler comic relief? More like a stupid cartoon character. Don't even mention Sopranos in the same breath as this blunder. It was a refreshing take on an overworked subject, that really allowed the viewer to pick a character to empathize with and thus truly enjoy ""the ride"". All I saw was Nucky answer the phone, look upset, get dressed and go to the scene to solve the problem. It happens over and over.YAWN!!! It does make you wish for a drink though, just to numb the boredom.",2010
10,"Let me be clear, I despise police or detective shows. It just doesn't do it for me. They throw in a new criminal each episode to fill up most of the time and add a little bit of main story progression at the very end of the episode, leaving it to the season finale to wrap things up in ONE good episode.",2010
10,"What's remarkable about ""Luther"" is how series creator Neil Cross takes a rag-tag bag of clichés--brilliant but damaged rogue cop, long-suffering boss, genius killer, etc.--and makes it all seem so fresh. Of course, having the fantastic Idris Elba helps immeasurably. He doesn't just act the part of Luther; he is Luther, fully inhabiting the role and moving like a force of nature through every scene. This is one of those rare times where you see an actor's innate intelligence and physicality used perfectly. (Watching Luther decompensate, as he does at various times over the story arc, is really something to see.) Elba is matched every step of the way by Ruth Wilson, playing a sort of female Hannibal Lector--brilliant, amoral, remorseless, scary, and, I daresay, sexy. She and Elba make quite a pair, and their interplay is priceless.",2010
10,"Bias, it's a terrible thing I know but I have to admit I AM biased,biased against police drama's, for me they signify the apathy and mediocrity at the heart of British and American television. ",2010
10,"I have watched countless TV shows from the US and the UK and this is by far one of the better written shows. It is not fully packed of twists and turns but the actor who plays 'Alice' is pure evil genius. She alone takes the show from being 'just good' to fantastic! Overall it is worth watching and much better than any other police show I have found in recent years, with a possible exception of 'Dexter' (US TV show).",2010
10,"Okay, it's been a while since i actually saw a series I liked so much. England doesn't churn out amazing movies or TV programmes by the dozen, but when they get 'em right, they get 'em perfect. And Luther is one of those gems.",2010
10,"When i heard that Idris Elba was doing a BBC series i almost hoped it would be a one season-er, but i have to admit this is probably the most enjoyable BBC series in years. Finally a show that relates to the real life of a copper instead of the stupid mistakes we always can identify on shows like CSI, sorry David Caruso but you cannot act for a toffee, not even a bland one. One thing that makes this show so unique is its reality, not all of the episode is committed to the case and its interests, some how it still makes time to experience the personal problems of a copper with people breathing down his neck 24/7. All in all i take my hat off to this show and hail for some more episodes in the near future!!!",2010
10,"Now I love detective series, and tuned in to Luther expecting something interesting. And did I get that? Yes I did and even more than that. It mayn't be the best programme ever, but over the past six weeks or so it was one of the better programmes airing.",2010
9,"""Luther"" the new BBC detective series lead by Idris Elba as DCI John Luther, is a riveting watch. This character, Luther, is a loose cannon primed to fire at will or by wonder, yet this detective's intelligence and focus seems to keep him charging in the right direction. He and fellow officers appear to work on a rather intuitive level and their ability to relate to us 'common folk' and our reaction to injustice, is a magnetizing factor. ",2010
